p,r,n,poly,factorization
7741,1,2,x^2 + x + 13,2^3 * 3^2 * 5 * 7^2 * 43 * 79
7741,1,3,x^3 + x^2 + 11,2^2 * 3^3 * 5 * 43 * 139 * 143719
7741,1,4,x^4 + x^3 + 17,2^4 * 3^2 * 5 * 7^2 * 43 * 79 * 29961541
7741,1,5,x^5 + x^4 + 11,2^2 * 3^2 * 5^2 * 43 * 718247912206681
7741,1,6,x^6 + x^5 + 13,2^3 * 3^3 * 5 * 7^2 * 19 * 43 * 79 * 139 * 143719 * 3153439
7741,1,7,x^7 + x^6 + 11,2^2 * 3^2 * 5 * 43 * 1524310061 * 141177405182927
7741,1,8,x^8 + x^7 + 7,2^5 * 3^2 * 5 * 7^2 * 43 * 79 * 29961541 * 1795387818266281
7741,1,9,x^9 + x^8 + 30,2^2 * 3^4 * 5 * 43 * 139 * 143719 * 1487714563 * 48210488909767
7741,1,10,x^10 + x^9 + 30,2^3 * 3^2 * 5^2 * 7^2 * 11^2 * 43 * 79 * 101 * 181 * 1623105881 * 718247912206681
7741,1,11,x^11 + x^10 + 52,2^2 * 3^2 * 5 * 23 * 43 * 3499 * 9601851894699365602656576526749643
7741,1,12,x^12 + x^11 + 184,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37^2 * 43 * 73 * 79 * 139 * 6733 * 143719 * 410497 * 3153439 * 29961541
7741,1,13,x^13 + x^12 + 208,2^2 * 3^2 * 5 * 43 * 1847 * 325001 * 633596549 * 121746509970670453583716982111
7741,1,14,x^14 + x^13 + 68,2^3 * 3^2 * 5 * 7^3 * 43 * 79 * 4656331 * 1524310061 * 141177405182927 * 6600615276487513
7741,1,15,x^15 + x^14 + 24,2^2 * 3^3 * 5^2 * 43 * 139 * 143719 * 718247912206681 * 2013051358210111 * 6404210198496751
7741,1,16,x^16 + x^15 + 7,2^6 * 3^2 * 5 * 7^2 * 17 * 43 * 79 * 29961541 * 1795387818266281 * 379225578585759371272094506433
7741,1,17,x^17 + x^16 + 44,2^2 * 3^2 * 5 * 43 * 965725324410537388007 * 172169241408319583806771513185213335518951
7741,1,18,x^18 + x^17 + 28,2^3 * 3^4 * 5 * 7^2 * 19 * 43 * 79 * 139 * 143719 * 479701 * 3153439 * 1487714563 * 48210488909767 * 448550950113306721
7741,1,19,x^19 + x^18 + 278,2^2 * 3^2 * 5 * 43 * 419 * 5786413 * 17956781195053 * 228850243820289511366088501996834576327689204949
7741,1,20,x^20 + x^19 + 204,2^4 * 3^2 * 5^2 * 7^2 * 11^2 * 41 * 43 * 79 * 101 * 181 * 5639741 * 29961541 * 1623105881 * 718247912206681 * 55761380327119774165981
7741,2,2,x^4 + x^3 + 17,2^4 * 3^2 * 5 * 7^2 * 43 * 79 * 29961541
7741,2,3,x^6 + x^5 + 13,2^3 * 3^3 * 5 * 7^2 * 19 * 43 * 79 * 139 * 143719 * 3153439
7741,2,4,x^8 + x^7 + 7,2^5 * 3^2 * 5 * 7^2 * 43 * 79 * 29961541 * 1795387818266281
7741,2,5,x^10 + x^9 + 30,2^3 * 3^2 * 5^2 * 7^2 * 11^2 * 43 * 79 * 101 * 181 * 1623105881 * 718247912206681
7741,2,6,x^12 + x^11 + 184,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37^2 * 43 * 73 * 79 * 139 * 6733 * 143719 * 410497 * 3153439 * 29961541
7741,2,7,x^14 + x^13 + 68,2^3 * 3^2 * 5 * 7^3 * 43 * 79 * 4656331 * 1524310061 * 141177405182927 * 6600615276487513
7741,2,8,x^16 + x^15 + 7,2^6 * 3^2 * 5 * 7^2 * 17 * 43 * 79 * 29961541 * 1795387818266281 * 379225578585759371272094506433
7741,2,9,x^18 + x^17 + 28,2^3 * 3^4 * 5 * 7^2 * 19 * 43 * 79 * 139 * 143719 * 479701 * 3153439 * 1487714563 * 48210488909767 * 448550950113306721
7741,2,10,x^20 + x^19 + 204,2^4 * 3^2 * 5^2 * 7^2 * 11^2 * 41 * 43 * 79 * 101 * 181 * 5639741 * 29961541 * 1623105881 * 718247912206681 * 55761380327119774165981
7741,3,2,x^6 + x^5 + 13,2^3 * 3^3 * 5 * 7^2 * 19 * 43 * 79 * 139 * 143719 * 3153439
7741,3,3,x^9 + x^8 + 30,2^2 * 3^4 * 5 * 43 * 139 * 143719 * 1487714563 * 48210488909767
7741,3,4,x^12 + x^11 + 184,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37^2 * 43 * 73 * 79 * 139 * 6733 * 143719 * 410497 * 3153439 * 29961541
7741,3,5,x^15 + x^14 + 24,2^2 * 3^3 * 5^2 * 43 * 139 * 143719 * 718247912206681 * 2013051358210111 * 6404210198496751
7741,3,6,x^18 + x^17 + 28,2^3 * 3^4 * 5 * 7^2 * 19 * 43 * 79 * 139 * 143719 * 479701 * 3153439 * 1487714563 * 48210488909767 * 448550950113306721
7741,4,2,x^8 + x^7 + 7,2^5 * 3^2 * 5 * 7^2 * 43 * 79 * 29961541 * 1795387818266281
7741,4,3,x^12 + x^11 + 184,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37^2 * 43 * 73 * 79 * 139 * 6733 * 143719 * 410497 * 3153439 * 29961541
