p,n,poly,factorization
53,2,x^2 + x + 5,2^3 * 3^3 * 13
53,3,x^3 + x^2 + 2,2^2 * 7 * 13 * 409
53,4,x^4 + x^3 + 2,2^4 * 3^3 * 5 * 13 * 281
53,5,x^5 + x^4 + 12,2^2 * 11 * 13 * 131 * 5581
53,6,x^6 + x^5 + 14,2^3 * 3^4 * 7 * 13 * 409 * 919
53,7,x^7 + x^6 + 2,2^2 * 13 * 29 * 778986167
53,8,x^8 + x^7 + x + 8,2^5 * 3^3 * 5 * 13 * 17 * 281 * 232073
53,9,x^9 + x^8 + 2,2^2 * 7 * 13 * 37 * 163 * 307 * 409 * 11971
53,10,x^10 + x^9 + 12,2^3 * 3^3 * 11 * 13 * 131 * 2011 * 3851 * 5581
53,11,x^11 + x^10 + 18,2^2 * 13 * 178250690949465223
53,12,x^12 + x^11 + 2,2^4 * 3^4 * 5 * 7 * 13 * 281 * 409 * 919 * 1153 * 6841
53,13,x^13 + x^12 + 2*x + 41,2^2 * 13^2 * 3297113 * 11681692691969
53,14,x^14 + x^13 + 22,2^3 * 3^3 * 13 * 29 * 673 * 32323789 * 778986167
53,15,x^15 + x^14 + 39,2^2 * 7 * 11 * 13 * 131 * 409 * 5581 * 61085389725361
53,16,x^16 + x^15 + 3,2^6 * 3^3 * 5 * 13 * 17 * 281 * 232073 * 31129845205681
53,17,x^17 + x^16 + 32,2^2 * 13 * 647 * 4013 * 12479 * 121936356626073149
53,18,x^18 + x^17 + 21,2^3 * 3^5 * 7 * 13 * 19 * 37 * 163 * 307 * 409 * 919 * 11971 * 388845829
53,19,x^19 + x^18 + 19,2^2 * 13 * 229 * 32688470798197 * 1482545708952391
53,20,x^20 + x^19 + 48,2^4 * 3^3 * 5^2 * 11 * 13 * 61 * 131 * 281 * 2011 * 3851 * 5581 * 204057488321
53,21,x^21 + x^20 + 12,2^2 * 7^2 * 13 * 29 * 43 * 409 * 511509937 * 778986167 * 3130547197
53,22,x^22 + x^21 + 22,2^3 * 3^3 * 13 * 23 * 67 * 1354343 * 82244999 * 178250690949465223
53,23,x^23 + x^22 + 41,2^2 * 13 * 47^2 * 4969 * 21529 * 16055056483 * 23080289344401529
53,24,x^24 + x^23 + x + 19,2^5 * 3^4 * 5 * 7 * 13 * 17 * 281 * 409 * 919 * 1153 * 6841 * 232073 * 62259682520881
53,25,x^25 + 2*x^24 + 5,2^2 * 11 * 13 * 131 * 751 * 5581 * 6829441351 * 50987694101 * 116957184401
