p,n,poly,factorization
101,2,x^2 + x + 3,2^3 * 3 * 5^2 * 17
101,3,x^3 + x^2 + 27,2^2 * 5^2 * 10303
101,4,x^4 + x^3 + 11,2^4 * 3 * 5^2 * 17 * 5101
101,5,x^5 + x^4 + 2,2^2 * 5^3 * 31 * 491 * 1381
101,6,x^6 + x^5 + 27,2^3 * 3^2 * 5^2 * 7 * 13 * 17 * 37 * 10303
101,7,x^7 + x^6 + 2,2^2 * 5^2 * 71 * 15100497917
101,8,x^8 + x^7 + 29,2^5 * 3 * 5^2 * 17 * 89 * 5101 * 584609
101,9,x^9 + x^8 + 7,2^2 * 5^2 * 19 * 10303 * 55869535837
101,10,x^10 + x^9 + 3,2^3 * 3 * 5^3 * 11 * 17 * 31 * 491 * 1381 * 9367291
101,11,x^11 + x^10 + 3,2^2 * 5^2 * 23 * 1876403 * 2585122674619
101,12,x^12 + x^11 + 2,2^4 * 3^2 * 5^2 * 7 * 13 * 17 * 37 * 61 * 109 * 5101 * 10303 * 15649
101,13,x^13 + x^12 + 27,2^2 * 5^2 * 79 * 157 * 521 * 60919 * 2891083442729
101,14,x^14 + x^13 + 7,2^3 * 3 * 5^2 * 17 * 71 * 15100497917 * 1051113090301
101,15,x^15 + 2*x^14 + 61,2^2 * 5^3 * 31 * 491 * 1381 * 3511 * 7321 * 10303 * 417108271
101,16,x^16 + x^15 + 93,2^6 * 3 * 5^2 * 17 * 89 * 929 * 5101 * 584609 * 5828076994769
101,17,x^17 + x^16 + 89,2^2 * 5^2 * 239 * 40162093 * 12338123580442797472571
101,18,x^18 + x^17 + x + 15,2^3 * 3^3 * 5^2 * 7 * 13 * 17 * 19 * 37 * 181 * 10303 * 1954915507 * 55869535837
101,19,x^19 + x^18 + 7,2^2 * 5^2 * 7069 * 1808982826037837 * 94474298622267623
101,20,x^20 + x^19 + 34,2^4 * 3 * 5^3 * 11 * 17 * 31 * 491 * 1381 * 5101 * 9367291 * 10827505640180401
101,21,x^21 + x^20 + 42,2^2 * 5^2 * 43 * 71 * 211 * 10303 * 15100497917 * 122965880031200661337
101,22,x^22 + x^21 + 29,2^3 * 3 * 5^2 * 17 * 23 * 463 * 146543 * 1876403 * 1612088465989 * 2585122674619
101,23,x^23 + x^22 + 29,2^2 * 5^2 * 47 * 2674814932656234398364682705905741356866709
101,24,x^24 + x^23 + 28,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 37 * 61 * 89 * 97 * 109 * 5101 * 10303 * 15649 * 33529 * 584609 * 3329497177
101,25,x^25 + 2*x^24 + 48,2^2 * 5^4 * 31 * 491 * 1381 * 2440380080128127440061590332648845701001
101,26,x^26 + x^25 + 5*x + 29,2^3 * 3 * 5^2 * 17 * 79 * 157 * 521 * 2029 * 7307 * 60919 * 2891083442729 * 75258668960331767
101,27,x^27 + x^26 + 28,2^2 * 5^2 * 19 * 10303 * 723439 * 55869535837 * 1653418568375032120019428396177
101,28,x^28 + x^27 + 59,2^4 * 3 * 5^2 * 17 * 29 * 71 * 1093 * 5101 * 15100497917 * 1051113090301 * 35546410661795571833
101,29,x^29 + x^28 + 3,2^2 * 5^2 * 10824711302231307209 * 12328309174325516340162112641276926381
101,30,x^30 + x^29 + 8,2^3 * 3^2 * 5^3 * 7 * 11 * 13 * 17 * 31 * 37 * 491 * 1381 * 3511 * 7321 * 10303 * 9367291 * 417108271 * 10935769976300401
101,31,x^31 + x^30 + 48,2^2 * 5^2 * 26041 * 184087221748933 * 70458026227904971 * 4030424715858596942745037
101,32,x^32 + x^31 + 4*x + 18,2^7 * 3 * 5^2 * 17 * 89 * 353 * 929 * 5101 * 584609 * 1822529 * 97562593 * 5828076994769 * 934070158539361
101,33,x^33 + 2*x^32 + 2,2^2 * 5^2 * 23 * 10303 * 1876403 * 60876405613 * 2585122674619 * 198452932767325821693227927677
101,34,x^34 + x^33 + x + 94,2^3 * 3 * 5^2 * 17^2 * 239 * 13397 * 40162093 * 12338123580442797472571 * 509808067590118561775743949
101,35,x^35 + 2*x^34 + 51,2^2 * 5^3 * 31 * 71 * 281 * 491 * 631 * 1381 * 2731 * 15100497917 * 671890664201 * 3863986594817102189551312261
101,36,x^36 + x^35 + 12,2^4 * 3^3 * 5^2 * 7 * 13 * 17 * 19 * 37 * 61 * 109 * 181 * 2377 * 5101 * 10303 * 15649 * 1954915507 * 55869535837 * 474053441367651746113
101,37,x^37 + 4*x^36 + 18,2^2 * 5^2 * 1999 * 11471 * 275066876202623893829603 * 229107053859712562986811744594328490567951
101,38,x^38 + x^37 + x + 46,2^3 * 3 * 5^2 * 17 * 4561 * 7069 * 1808982826037837 * 94474298622267623 * 259684398081675309720705488279941
101,39,x^39 + 2*x^38 + 94,2^2 * 5^2 * 79 * 157 * 521 * 10303 * 60919 * 1071487 * 611379791569 * 2891083442729 * 1919084212639442636707549991167
