p,n,poly,factorization
7411,2,x^2 + x + 2,2^3 * 3 * 5 * 13 * 17 * 19 * 109
7411,3,x^3 + x^2 + 6,2 * 3^2 * 5 * 13 * 19 * 18310111
7411,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 13 * 17 * 19 * 109 * 1657 * 16573
7411,5,x^5 + x^4 + 9,2 * 3 * 5^2 * 13 * 19 * 31 * 19464092515291
7411,6,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 212029 * 18310111
7411,7,x^7 + x^6 + 9,2 * 3 * 5 * 13 * 19 * 29 * 306041 * 18669894963461953
7411,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 13 * 17 * 19 * 109 * 1657 * 16573 * 1605761 * 939282761
7411,9,x^9 + x^8 + 86,2 * 3^3 * 5 * 13 * 19 * 18310111 * 55225495970295727867831
7411,10,x^10 + x^9 + 21,2^3 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 2311 * 3361 * 861001 * 19464092515291
7411,11,x^11 + x^10 + 37,2 * 3 * 5 * 13 * 19 * 605177 * 56672881 * 1223171339567 * 11914662272459
7411,12,x^12 + x^11 + 76,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 241 * 409 * 1657 * 1933 * 16573 * 212029 * 15831973 * 18310111
7411,13,x^13 + x^12 + 29,2 * 3 * 5 * 13^2 * 19 * 53 * 79 * 4380767 * 115128778354059860318936083960091209
7411,14,x^14 + x^13 + 47,2^3 * 3 * 5 * 13 * 17 * 19 * 29 * 109 * 306041 * 18669894963461953 * 165654135443141984678131
7411,15,x^15 + x^14 + 80,2 * 3^2 * 5^2 * 13 * 19 * 31 * 18310111 * 19464092515291 * 9098208828635204240456434721041
7411,16,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 19 * 109 * 673 * 1657 * 2833 * 16573 * 1605761 * 939282761 * 2386288079271826667530849
7411,17,x^17 + x^16 + 178,2 * 3 * 5 * 13 * 19 * 135559 * 132817756014407 * 4599420564333926590939969819472890674905329
7411,18,x^18 + x^17 + 217,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 3943 * 14779 * 212029 * 305353 * 18310111 * 9310797091 * 55225495970295727867831
7411,19,x^19 + x^18 + 229,2 * 3 * 5 * 13 * 19^2 * 191 * 1253297795861154234976400470134216801014963823008896749138031459601
7411,20,x^20 + x^19 + 39,2^4 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 1657 * 2311 * 3361 * 16573 * 119881 * 861001 * 19464092515291 * 75903908804466691532066761
