p,n,poly,factorization
23,2,x^2 + x + 7,2^4 * 3 * 11
23,3,x^3 + x^2 + 6,2 * 7 * 11 * 79
23,4,x^4 + x^3 + 20,2^5 * 3 * 5 * 11 * 53
23,5,x^5 + x^4 + 6,2 * 11 * 292561
23,6,x^6 + x^5 + 7,2^4 * 3^2 * 7 * 11 * 13^2 * 79
23,7,x^7 + 5*x^6 + 9,2 * 11 * 29 * 5336717
23,8,x^8 + x^7 + 11*x + 19,2^6 * 3 * 5 * 11 * 53 * 139921
23,9,x^9 + x^8 + 6,2 * 7 * 11 * 19 * 79 * 7792003
23,10,x^10 + x^9 + 15,2^4 * 3 * 11 * 31 * 41 * 211 * 292561
23,11,x^11 + x^10 + 2,2 * 11^2 * 3937230404603
23,12,x^12 + x^11 + 4*x + 20,2^5 * 3^2 * 5 * 7 * 11 * 13^2 * 37 * 53 * 79 * 7549
23,13,x^13 + x^12 + 13,2 * 11 * 47691619 * 480393499
23,14,x^14 + x^13 + 20,2^4 * 3 * 11 * 29 * 71 * 673 * 2969 * 5336717
23,15,x^15 + x^14 + 3,2 * 7 * 11 * 79 * 292561 * 74912328481
23,16,x^16 + x^15 + 11,2^7 * 3 * 5 * 11 * 17 * 53 * 3697 * 139921 * 623009
23,17,x^17 + 5*x^16 + 13,2 * 11 * 103 * 62246266355102810647
23,18,x^18 + x^17 + 4*x + 21,2^4 * 3^3 * 7 * 11 * 13^2 * 19 * 79 * 163 * 271 * 1117 * 7792003
23,19,x^19 + 5*x^18 + 6,2 * 11 * 2129 * 63877469 * 24939218613613
23,20,x^20 + x^19 + 2*x + 21,2^5 * 3 * 5^2 * 11 * 31 * 41 * 53 * 61 * 211 * 941 * 272341 * 292561
23,21,x^21 + x^20 + 9,2 * 7^2 * 11 * 29 * 43 * 79 * 170689 * 5336717 * 408030421
23,22,x^22 + x^21 + x + 17,2^4 * 3 * 11^2 * 3937230404603 * 39700406579747
23,23,x^23 + 5*x^22 + 18,2 * 11 * 461 * 1289 * 831603031789 * 1920647391913
23,24,x^24 + x^23 + 7,2^6 * 3^2 * 5 * 7 * 11 * 13^2 * 37 * 53 * 79 * 937 * 7549 * 139921 * 83575993
23,25,x^25 + x^24 + 13,2 * 11 * 6551 * 292561 * 261968569374120475321751
23,26,x^26 + x^25 + 11,2^4 * 3 * 11 * 47691619 * 480393499 * 21001515080686141
23,27,x^27 + x^26 + 4,2 * 7 * 11 * 19 * 79 * 4591 * 7792003 * 15785281 * 44765293701223
23,28,x^28 + x^27 + 5*x + 19,2^5 * 3 * 5 * 11 * 29 * 53 * 71 * 673 * 2969 * 10781 * 598193 * 3391669 * 5336717
23,29,x^29 + x^28 + 2*x + 18,2 * 11 * 233 * 1741 * 85087 * 11410109 * 356760584484267703279
23,30,x^30 + x^29 + x + 11,2^4 * 3^2 * 7 * 11 * 13^2 * 31 * 41 * 79 * 151 * 211 * 292561 * 541119751 * 74912328481
23,31,x^31 + x^30 + 2,2 * 11 * 40888990028603 * 1817748739889319695512796411
23,32,x^32 + x^31 + x^2 + 10,2^8 * 3 * 5 * 11 * 17 * 53 * 193 * 3697 * 139921 * 623009 * 15887591750468908417
23,33,x^33 + x^32 + 2*x + 4,2 * 7 * 11^2 * 67 * 79 * 27919 * 23130823 * 3937230404603 * 37942113104611
23,34,x^34 + x^33 + x + 5,2^4 * 3 * 11 * 103 * 239 * 117539 * 209209825938101 * 62246266355102810647
23,35,x^35 + x^34 + 8,2 * 11 * 29 * 292561 * 5336717 * 15716677201 * 29228211639650804163601
23,36,x^36 + x^35 + 6*x + 21,2^5 * 3^3 * 5 * 7 * 11 * 13^2 * 19 * 37 * 53 * 73 * 79 * 109 * 163 * 271 * 1117 * 4789 * 5689 * 7549 * 101089 * 7792003
23,37,x^37 + x^36 + x + 16,2 * 11 * 1925658337781 * 5713839242138307627889538424597962861
23,38,x^38 + x^37 + 5*x + 15,2^4 * 3 * 11 * 2129 * 493811 * 3195383 * 63877469 * 1970307281599 * 24939218613613
23,39,x^39 + x^38 + 7*x + 2,2 * 7 * 11 * 79 * 47691619 * 480393499 * 459408054528299360264076035007841
23,40,x^40 + x^39 + 7,2^6 * 3 * 5^2 * 11 * 31 * 41 * 53 * 61 * 211 * 941 * 5081 * 139921 * 272341 * 292561 * 1206964869343609001
23,41,x^41 + x^40 + 2*x + 6,2 * 11 * 83 * 117018989947 * 317018172698691402707105521066838685448001
23,42,x^42 + x^41 + 2*x + 20,2^4 * 3^2 * 7^2 * 11 * 13^2 * 29 * 43 * 71 * 79 * 673 * 2969 * 170689 * 5336717 * 408030421 * 22865554874031409
23,43,x^43 + x^42 + 11*x + 16,2 * 11 * 173 * 92107 * 102219917850387811990824636930475340357519336809223
23,44,x^44 + x^43 + 2*x + 11,2^5 * 3 * 5 * 11^2 * 53 * 924209309 * 3937230404603 * 39700406579747 * 1853387306082786629
23,45,x^45 + x^44 + 6*x^2 + 9,2 * 7 * 11 * 19 * 79 * 292561 * 7792003 * 74912328481 * 480211292412647894626919619228001
23,46,x^46 + x^45 + 3*x + 10,2^4 * 3 * 11 * 47 * 139 * 461 * 1013 * 1289 * 1641281 * 52626071 * 1522029233 * 831603031789 * 1920647391913
23,47,x^47 + x^46 + x^2 + 13,2 * 11 * 1612759 * 160782278895061740375167119 * 1757834394823272170457840229633
23,48,x^48 + x^47 + x^2 + 19,2^7 * 3^2 * 5 * 7 * 11 * 13^2 * 17 * 37 * 53 * 79 * 937 * 3697 * 7549 * 139921 * 623009 * 12682129 * 83575993 * 483563163219889
23,49,x^49 + 5*x^48 + 2,2 * 11 * 29 * 197 * 5336717 * 7908659662206739330568797545829013975804515085190454901
23,50,x^50 + x^49 + 2*x + 21,2^4 * 3 * 11 * 31 * 41 * 101 * 211 * 6551 * 56951 * 292561 * 1068701 * 279175761283651 * 261968569374120475321751
23,51,x^51 + x^50 + 10*x + 8,2 * 7 * 11 * 79 * 103 * 42331 * 62246266355102810647 * 849890089913739257948662758708499908691
23,52,x^52 + x^51 + 2*x^2 + 7,2^5 * 3 * 5 * 11 * 53 * 157 * 2861561 * 47691619 * 278640181 * 480393499 * 3829141917458729 * 21001515080686141
23,53,x^53 + x^52 + 5*x + 3,2 * 11 * 107 * 134515657106693 * 61190665486751483 * 76614476156594621168268977128460059157
23,54,x^54 + x^53 + 4*x + 10,2^4 * 3^4 * 7 * 11 * 13^2 * 19 * 79 * 163 * 271 * 1117 * 4591 * 7792003 * 15785281 * 44765293701223 * 1081383636631149044212969
23,55,x^55 + x^54 + 6*x + 3,2 * 11^2 * 292561 * 3468301 * 3937230404603 * 812253463461249630584835663935634811279798920421
23,56,x^56 + x^55 + 4*x + 21,2^6 * 3 * 5 * 11 * 29 * 53 * 71 * 673 * 2969 * 10781 * 139921 * 598193 * 3391669 * 5336717 * 480249047846803230704957710381921
23,57,x^57 + x^56 + 16*x + 3,2 * 7 * 11 * 79 * 2129 * 63877469 * 2350382803 * 24939218613613 * 1420450672756039 * 3015559345436616275558557
23,58,x^58 + x^57 + 3*x + 7,2^4 * 3 * 11 * 59 * 233 * 1741 * 85087 * 11410109 * 1075983677123 * 356760584484267703279 * 2028795664420021044654173
23,59,x^59 + x^58 + 6*x + 2,2 * 11 * 5995817 * 451573729 * 15648899754659 * 3794908745134333508761 * 62123721098332529813486789059
23,60,x^60 + x^59 + 3*x^2 + 15,2^5 * 3^2 * 5^2 * 7 * 11 * 13^2 * 31 * 37 * 41 * 53 * 61 * 79 * 151 * 211 * 941 * 7549 * 79561 * 272341 * 292561 * 229533481 * 336449041 * 541119751 * 74912328481
23,61,x^61 + x^60 + x + 2,2 * 11 * 5266228211 * 4217468380980037880092527701441161 * 237916085520023302947010376750220097331
