p,r,n,poly,factorization
7937,1,2,x^2 + x + 3,2^9 * 3^4 * 7^2 * 31
7937,1,3,x^3 + x^2 + 3,2^8 * 31 * 241 * 261427
7937,1,4,x^4 + x^3 + 14,2^10 * 3^4 * 5 * 7^2 * 31 * 373 * 16889
7937,1,5,x^5 + x^4 + 5,2^8 * 31 * 401 * 9897736090421
7937,1,6,x^6 + x^5 + 12,2^9 * 3^5 * 7^2 * 31 * 241 * 261427 * 20996011
7937,1,7,x^7 + x^6 + 19,2^8 * 29 * 31 * 1429 * 300328057 * 20089395551
7937,1,8,x^8 + x^7 + 7,2^11 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 183473 * 37421873
7937,1,9,x^9 + x^8 + 10,2^8 * 31 * 241 * 14797 * 19081 * 261427 * 885448846463959
7937,1,10,x^10 + x^9 + 38,2^9 * 3^4 * 7^2 * 11 * 31 * 401 * 9897736090421 * 360726561293731
7937,1,11,x^11 + x^10 + 19,2^8 * 23 * 31 * 89 * 3257 * 806424191 * 184552263363700438146403
7937,1,12,x^12 + x^11 + 44,2^10 * 3^5 * 5 * 7^2 * 13 * 31 * 241 * 373 * 16889 * 261427 * 6375277 * 20996011 * 47883193
7937,1,13,x^13 + x^12 + 45,2^8 * 31 * 275263 * 227082384553629320945690478706084385792947
7937,1,14,x^14 + x^13 + 47,2^9 * 3^4 * 7^3 * 29 * 31 * 127 * 1429 * 11047 * 300328057 * 20089395551 * 25452910628419471
7937,1,15,x^15 + x^14 + 40,2^8 * 31 * 151 * 241 * 401 * 1231 * 1291 * 261427 * 9897736090421 * 65619826655083925384731
7937,1,16,x^16 + x^15 + 48,2^12 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 128321 * 183473 * 246497 * 37421873 * 111794129 * 2226858781457
7937,1,17,x^17 + x^16 + 12,2^8 * 31 * 212952397507 * 1164861447880736646328096758801677147601378027696283
7937,1,18,x^18 + x^17 + 73,2^9 * 3^6 * 7^2 * 19 * 31 * 241 * 6841 * 14797 * 19081 * 20719 * 261427 * 20996011 * 30943899744319 * 885448846463959
7937,1,19,x^19 + x^18 + 74,2^8 * 31 * 15626782469636186668524973260292249345503756126957269109947659483723027
7937,1,20,x^20 + x^19 + 48,2^10 * 3^4 * 5^2 * 7^2 * 11 * 31 * 373 * 401 * 16889 * 402341 * 13988021 * 9897736090421 * 360726561293731 * 559667985191469701
7937,2,2,x^4 + x^3 + 14,2^10 * 3^4 * 5 * 7^2 * 31 * 373 * 16889
7937,2,3,x^6 + x^5 + 12,2^9 * 3^5 * 7^2 * 31 * 241 * 261427 * 20996011
7937,2,4,x^8 + x^7 + 7,2^11 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 183473 * 37421873
7937,2,5,x^10 + x^9 + 38,2^9 * 3^4 * 7^2 * 11 * 31 * 401 * 9897736090421 * 360726561293731
7937,2,6,x^12 + x^11 + 44,2^10 * 3^5 * 5 * 7^2 * 13 * 31 * 241 * 373 * 16889 * 261427 * 6375277 * 20996011 * 47883193
7937,2,7,x^14 + x^13 + 47,2^9 * 3^4 * 7^3 * 29 * 31 * 127 * 1429 * 11047 * 300328057 * 20089395551 * 25452910628419471
7937,2,8,x^16 + x^15 + 48,2^12 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 128321 * 183473 * 246497 * 37421873 * 111794129 * 2226858781457
7937,2,9,x^18 + x^17 + 73,2^9 * 3^6 * 7^2 * 19 * 31 * 241 * 6841 * 14797 * 19081 * 20719 * 261427 * 20996011 * 30943899744319 * 885448846463959
7937,2,10,x^20 + x^19 + 48,2^10 * 3^4 * 5^2 * 7^2 * 11 * 31 * 373 * 401 * 16889 * 402341 * 13988021 * 9897736090421 * 360726561293731 * 559667985191469701
7937,3,2,x^6 + x^5 + 12,2^9 * 3^5 * 7^2 * 31 * 241 * 261427 * 20996011
7937,3,3,x^9 + x^8 + 10,2^8 * 31 * 241 * 14797 * 19081 * 261427 * 885448846463959
7937,3,4,x^12 + x^11 + 44,2^10 * 3^5 * 5 * 7^2 * 13 * 31 * 241 * 373 * 16889 * 261427 * 6375277 * 20996011 * 47883193
7937,3,5,x^15 + x^14 + 40,2^8 * 31 * 151 * 241 * 401 * 1231 * 1291 * 261427 * 9897736090421 * 65619826655083925384731
7937,3,6,x^18 + x^17 + 73,2^9 * 3^6 * 7^2 * 19 * 31 * 241 * 6841 * 14797 * 19081 * 20719 * 261427 * 20996011 * 30943899744319 * 885448846463959
7937,4,2,x^8 + x^7 + 7,2^11 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 183473 * 37421873
7937,4,3,x^12 + x^11 + 44,2^10 * 3^5 * 5 * 7^2 * 13 * 31 * 241 * 373 * 16889 * 261427 * 6375277 * 20996011 * 47883193
7937,4,4,x^16 + x^15 + 48,2^12 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 128321 * 183473 * 246497 * 37421873 * 111794129 * 2226858781457
7937,4,5,x^20 + x^19 + 48,2^10 * 3^4 * 5^2 * 7^2 * 11 * 31 * 373 * 401 * 16889 * 402341 * 13988021 * 9897736090421 * 360726561293731 * 559667985191469701
7937,5,2,x^10 + x^9 + 38,2^9 * 3^4 * 7^2 * 11 * 31 * 401 * 9897736090421 * 360726561293731
7937,5,3,x^15 + x^14 + 40,2^8 * 31 * 151 * 241 * 401 * 1231 * 1291 * 261427 * 9897736090421 * 65619826655083925384731
7937,5,4,x^20 + x^19 + 48,2^10 * 3^4 * 5^2 * 7^2 * 11 * 31 * 373 * 401 * 16889 * 402341 * 13988021 * 9897736090421 * 360726561293731 * 559667985191469701
7937,6,2,x^12 + x^11 + 44,2^10 * 3^5 * 5 * 7^2 * 13 * 31 * 241 * 373 * 16889 * 261427 * 6375277 * 20996011 * 47883193
7937,6,3,x^18 + x^17 + 73,2^9 * 3^6 * 7^2 * 19 * 31 * 241 * 6841 * 14797 * 19081 * 20719 * 261427 * 20996011 * 30943899744319 * 885448846463959
7937,7,2,x^14 + x^13 + 47,2^9 * 3^4 * 7^3 * 29 * 31 * 127 * 1429 * 11047 * 300328057 * 20089395551 * 25452910628419471
7937,8,2,x^16 + x^15 + 48,2^12 * 3^4 * 5 * 7^2 * 17^2 * 31 * 373 * 16889 * 128321 * 183473 * 246497 * 37421873 * 111794129 * 2226858781457
7937,9,2,x^18 + x^17 + 73,2^9 * 3^6 * 7^2 * 19 * 31 * 241 * 6841 * 14797 * 19081 * 20719 * 261427 * 20996011 * 30943899744319 * 885448846463959
7937,10,2,x^20 + x^19 + 48,2^10 * 3^4 * 5^2 * 7^2 * 11 * 31 * 373 * 401 * 16889 * 402341 * 13988021 * 9897736090421 * 360726561293731 * 559667985191469701
