p,e,n,poly,factorization
1061,1,2,x^2 + x + 15,2^3 * 3^2 * 5 * 53 * 59
1061,1,3,x^3 + x^2 + 12,2^2 * 5 * 7 * 53 * 160969
1061,1,4,x^4 + x^3 + 8,2^4 * 3^2 * 5 * 13 * 29 * 53 * 59 * 1493
1061,1,5,x^5 + x^4 + 3,2^2 * 5^2 * 11 * 53 * 57901 * 398311
1061,1,6,x^6 + x^5 + 15,2^3 * 3^3 * 5 * 7 * 53 * 59 * 160969 * 374887
1061,1,7,x^7 + x^6 + 15,2^2 * 5 * 53 * 5529091 * 258254610937
1061,1,8,x^8 + x^7 + 15,2^5 * 3^2 * 5 * 13 * 29 * 53 * 59 * 113 * 1493 * 71777 * 78121
1061,1,9,x^9 + x^8 + 8,2^2 * 5 * 7 * 19 * 53 * 271 * 160969 * 1471411 * 188293537
1061,1,10,x^10 + x^9 + 72,2^3 * 3^2 * 5^2 * 11 * 53 * 59 * 21601 * 57901 * 398311 * 58610921
1061,1,11,x^11 + x^10 + 2,2^2 * 5 * 23 * 53 * 46663189 * 1686013726732599060413
1061,1,12,x^12 + x^11 + 137,2^4 * 3^3 * 5 * 7 * 13 * 29 * 53 * 59 * 97 * 1493 * 160969 * 374887 * 13064398393
1061,1,13,x^13 + x^12 + 33,2^2 * 5 * 53 * 15887 * 63389 * 2022731926436719935337143751
1061,1,14,x^14 + x^13 + 62,2^3 * 3^2 * 5 * 53 * 59 * 757 * 201307 * 5529091 * 9352515019 * 258254610937
1061,1,15,x^15 + x^14 + 72,2^2 * 5^2 * 7 * 11 * 31 * 53 * 151 * 36931 * 57901 * 160969 * 398311 * 1666111 * 5570317021
1061,1,16,x^16 + x^15 + 91,2^6 * 3^2 * 5 * 13 * 17 * 29 * 53 * 59 * 113 * 433 * 1493 * 4241 * 71777 * 78121 * 129364721 * 198825521
1061,1,17,x^17 + x^16 + 132,2^2 * 5 * 53 * 808280680631 * 126275415562830253 * 25291504000499422739
1061,1,18,x^18 + x^17 + 50,2^3 * 3^4 * 5 * 7 * 19 * 37 * 53 * 59 * 271 * 991 * 160969 * 374887 * 1471411 * 188293537 * 12968676880381
1061,1,19,x^19 + x^18 + 50,2^2 * 5 * 53 * 217057 * 11657299 * 2479698892457 * 463143687021222515229679834829
1061,1,20,x^20 + x^19 + 85,2^4 * 3^2 * 5^2 * 11 * 13 * 29 * 41 * 53 * 59 * 61 * 1493 * 6361 * 21601 * 57901 * 398311 * 58610921 * 100944717764573381
1061,1,21,x^21 + x^20 + 68,2^2 * 5 * 7^2 * 53 * 160969 * 3327409 * 5529091 * 258254610937 * 87291279945855564186029610847
1061,1,22,x^22 + x^21 + 105,2^3 * 3^2 * 5 * 23 * 53 * 59 * 46663189 * 1686013726732599060413 * 1806112116593152198242133615301
1061,1,23,x^23 + x^22 + 43,2^2 * 5 * 47 * 53 * 14355911 * 5457821769882845784882020753458732563675096937302607017859
1061,1,24,x^24 + x^23 + 62,2^5 * 3^3 * 5 * 7 * 13 * 29 * 53 * 59 * 97 * 113 * 1493 * 71777 * 78121 * 160969 * 374887 * 4351774081 * 13064398393 * 369025799656561
1061,1,25,x^25 + x^24 + 224,2^2 * 5^3 * 11 * 53 * 57901 * 398311 * 650851 * 223343051 * 60746048126369198579951 * 74022819433310037823751
1061,1,26,x^26 + x^25 + 250,2^3 * 3^2 * 5 * 53 * 59 * 4759 * 15887 * 63389 * 61730969 * 6920805991193252913945191 * 2022731926436719935337143751
1061,2,2,x^4 + x^3 + 8,2^4 * 3^2 * 5 * 13 * 29 * 53 * 59 * 1493
1061,2,3,x^6 + x^5 + 15,2^3 * 3^3 * 5 * 7 * 53 * 59 * 160969 * 374887
