p,n,poly,factorization
911,2,x^2 + x + 37,2^5 * 3 * 5 * 7 * 13 * 19
911,3,x^3 + x^2 + 3,2 * 5 * 7 * 13 * 830833
911,4,x^4 + x^3 + 17,2^6 * 3 * 5 * 7 * 13 * 19 * 29 * 41 * 349
911,5,x^5 + x^4 + 43,2 * 5^2 * 7 * 11 * 13 * 701 * 17884211
911,6,x^6 + x^5 + 63,2^5 * 3^2 * 5 * 7 * 13 * 19 * 276337 * 830833
911,7,x^7 + x^6 + 10,2 * 5 * 7^2 * 13 * 81750272028928231
911,8,x^8 + x^7 + 35,2^7 * 3 * 5 * 7 * 13 * 19 * 29 * 41 * 349 * 929 * 1249 * 296801
911,9,x^9 + x^8 + 46,2 * 5 * 7 * 13 * 127^2 * 2683 * 3727 * 830833 * 3544237
911,10,x^10 + x^9 + 17,2^5 * 3 * 5^2 * 7 * 11 * 13 * 19 * 701 * 1721 * 17884211 * 399775501
911,11,x^11 + x^10 + 25,2 * 5 * 7 * 13 * 67 * 472319 * 50390258557 * 247174661801
911,12,x^12 + x^11 + 110,2^6 * 3^2 * 5 * 7 * 13 * 19 * 29 * 37 * 41 * 349 * 276337 * 830833 * 18615352333
911,13,x^13 + x^12 + 81,2 * 5 * 7 * 13^2 * 53 * 937 * 260670715787 * 1943777054011345723
911,14,x^14 + x^13 + 59,2^5 * 3 * 5 * 7^2 * 13 * 19 * 43 * 113 * 211 * 33797 * 16478827 * 81750272028928231
911,15,x^15 + x^14 + 13,2 * 5^2 * 7 * 11 * 13 * 61 * 701 * 1801 * 830833 * 17884211 * 4313467040140438381
911,16,x^16 + x^15 + 109,2^8 * 3 * 5 * 7 * 13 * 17 * 19 * 29 * 41 * 349 * 929 * 1249 * 296801 * 18690753793 * 746519715761
911,17,x^17 + x^16 + 13,2 * 5 * 7 * 13 * 1361 * 165543788931117927824524680022311579852222257
911,18,x^18 + x^17 + 55,2^5 * 3^3 * 5 * 7 * 13 * 19 * 127^2 * 1063 * 2683 * 3727 * 276337 * 830833 * 3544237 * 179248587483079
911,19,x^19 + x^18 + 82,2 * 5 * 7 * 13 * 3930569 * 468590802170399 * 101521630894179215518143149824759
911,20,x^20 + x^19 + 91,2^6 * 3 * 5^2 * 7 * 11 * 13 * 19 * 29 * 41 * 281 * 349 * 701 * 1721 * 5261 * 393361 * 17884211 * 399775501 * 815794121341
911,21,x^21 + x^20 + 38,2 * 5 * 7^2 * 13 * 830833 * 81750272028928231 * 326395031838009217946234454430726561
911,22,x^22 + x^21 + 364,2^5 * 3 * 5 * 7 * 13 * 19 * 23 * 67 * 463 * 472319 * 50390258557 * 247174661801 * 36931630460343543965657299
911,23,x^23 + x^22 + 115,2 * 5 * 7 * 13 * 47 * 139 * 134643482719 * 4760268854260861 * 30757554438787917441772961957630399
911,24,x^24 + x^23 + 223,2^7 * 3^2 * 5 * 7 * 13 * 19 * 29 * 37 * 41 * 349 * 929 * 1249 * 184633 * 276337 * 296801 * 830833 * 18615352333 * 2569435318183768777
911,25,x^25 + x^24 + 205,2 * 5^3 * 7 * 11 * 13 * 701 * 17884211 * 14177283116650751 * 224799415189780702751 * 9727681571205965505101
911,26,x^26 + x^25 + 191,2^5 * 3 * 5 * 7 * 13^2 * 19 * 53 * 937 * 260670715787 * 211997342650757 * 1943777054011345723 * 1539620358491650062473
911,27,x^27 + x^26 + 90,2 * 5 * 7 * 13 * 127^2 * 2683 * 3727 * 830833 * 3544237 * 18104851 * 51896920429 * 275468035119087529 * 721644044284635103
