p,r,n,poly,factorization
3019,1,2,x^2 + x + 12,2^3 * 3 * 5 * 151 * 503
3019,1,3,x^3 + x^2 + 25,2 * 3^2 * 7^2 * 13^2 * 367 * 503
3019,1,4,x^4 + x^3 + 10,2^4 * 3 * 5 * 109 * 151 * 503 * 41809
3019,1,5,x^5 + x^4 + 5,2 * 3 * 11 * 503 * 2551 * 3461 * 855641
3019,1,6,x^6 + x^5 + 26,2^3 * 3^2 * 5 * 7^2 * 13^2 * 151 * 349 * 367 * 503 * 26107
3019,1,7,x^7 + x^6 + 6,2 * 3 * 71 * 503 * 11257 * 43933 * 21570026591
3019,1,8,x^8 + x^7 + 18,2^5 * 3 * 5 * 109 * 151 * 503 * 41809 * 971561 * 42751601
3019,1,9,x^9 + x^8 + 6,2 * 3^3 * 7^2 * 13^2 * 19 * 163 * 367 * 503 * 11976301 * 6804457651
3019,1,10,x^10 + x^9 + 71,2^3 * 3 * 5^2 * 11 * 151 * 503 * 1471 * 2551 * 3461 * 49391 * 228601 * 855641
3019,1,11,x^11 + x^10 + 45,2 * 3 * 23 * 503 * 6271 * 436224818901985678462684037197
3019,1,12,x^12 + x^11 + 85,2^4 * 3^2 * 5 * 7^2 * 13^2 * 109 * 151 * 349 * 367 * 397 * 503 * 26107 * 41809 * 154681 * 1352773
3019,1,13,x^13 + x^12 + 5,2 * 3 * 503 * 1301 * 1327 * 115831 * 56945929 * 50357658273629871562997
3019,1,14,x^14 + x^13 + 12,2^3 * 3 * 5 * 71 * 151 * 503 * 11257 * 43933 * 2218184081 * 21570026591 * 341222188427
3019,1,15,x^15 + x^14 + 30,2 * 3^2 * 7^2 * 11 * 13^2 * 367 * 503 * 2551 * 3461 * 855641 * 2577267916141 * 2676710849594581
3019,1,16,x^16 + x^15 + 43,2^6 * 3 * 5 * 17 * 97 * 109 * 151 * 503 * 769 * 4721 * 41809 * 42641 * 971561 * 42751601 * 13516571049281
