p,e,n,poly,factorization
7817,1,2,x^2 + x + 5,2^4 * 3 * 977 * 1303
7817,1,3,x^3 + x^2 + 5,2^3 * 31 * 37 * 977 * 53281
7817,1,4,x^4 + x^3 + 14,2^5 * 3 * 5 * 977 * 1303 * 6110549
7817,1,5,x^5 + x^4 + 3,2^3 * 61 * 977 * 4416521 * 13861361
7817,1,6,x^6 + x^5 + 3,2^4 * 3^2 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 11779 * 53281
7817,1,7,x^7 + x^6 + 3,2^3 * 29 * 977 * 85597 * 2519651 * 36483735709
7817,1,8,x^8 + x^7 + 23,2^6 * 3 * 5 * 41 * 977 * 1303 * 1873 * 22481 * 1081417 * 6110549
7817,1,9,x^9 + x^8 + 3,2^3 * 31 * 37 * 977 * 53281 * 74161 * 3076557911737718203
7817,1,10,x^10 + x^9 + 20,2^4 * 3 * 11 * 61 * 977 * 1303 * 15971 * 4416521 * 13861361 * 21251035601
7817,1,11,x^11 + x^10 + 7,2^3 * 977 * 218458279381 * 3900211621783901864333061367
7817,1,12,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 6637 * 11779 * 53281 * 6110549 * 562585614709
7817,1,13,x^13 + x^12 + 75,2^3 * 977 * 757133833 * 68764493966447441364924188411613322837
7817,1,14,x^14 + x^13 + 10,2^4 * 3 * 29 * 977 * 1303 * 85597 * 2519651 * 45030077 * 36483735709 * 5066201136613709
7817,1,15,x^15 + x^14 + 6,2^3 * 31 * 37 * 61 * 977 * 53281 * 4416521 * 13861361 * 31749157024411 * 439069364309208691
7817,1,16,x^16 + x^15 + 28,2^7 * 3 * 5 * 17 * 41 * 977 * 1303 * 1873 * 2689 * 22481 * 1081417 * 6110549 * 152493445229263779707558417
7817,1,17,x^17 + x^16 + 130,2^3 * 647 * 977 * 25333537 * 168102697253 * 70554149497197886881014288669974638113083
7817,1,18,x^18 + x^17 + 6,2^4 * 3^3 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 11779 * 53281 * 74161 * 1294957 * 2157787 * 27217955341 * 3076557911737718203
7817,1,19,x^19 + x^18 + 7,2^3 * 191 * 977 * 3316123999 * 608979306998087489 * 43248529643953837873 * 712097670339028465339
7817,1,20,x^20 + x^19 + 89,2^5 * 3 * 5^2 * 11 * 61 * 977 * 1303 * 15971 * 103561 * 4416521 * 6110549 * 13861361 * 21251035601 * 28619360401 * 940794403180661
7817,2,2,x^4 + x^3 + 14,2^5 * 3 * 5 * 977 * 1303 * 6110549
7817,2,3,x^6 + x^5 + 3,2^4 * 3^2 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 11779 * 53281
7817,2,4,x^8 + x^7 + 23,2^6 * 3 * 5 * 41 * 977 * 1303 * 1873 * 22481 * 1081417 * 6110549
7817,2,5,x^10 + x^9 + 20,2^4 * 3 * 11 * 61 * 977 * 1303 * 15971 * 4416521 * 13861361 * 21251035601
7817,2,6,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 6637 * 11779 * 53281 * 6110549 * 562585614709
7817,2,7,x^14 + x^13 + 10,2^4 * 3 * 29 * 977 * 1303 * 85597 * 2519651 * 45030077 * 36483735709 * 5066201136613709
7817,2,8,x^16 + x^15 + 28,2^7 * 3 * 5 * 17 * 41 * 977 * 1303 * 1873 * 2689 * 22481 * 1081417 * 6110549 * 152493445229263779707558417
7817,2,9,x^18 + x^17 + 6,2^4 * 3^3 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 11779 * 53281 * 74161 * 1294957 * 2157787 * 27217955341 * 3076557911737718203
7817,2,10,x^20 + x^19 + 89,2^5 * 3 * 5^2 * 11 * 61 * 977 * 1303 * 15971 * 103561 * 4416521 * 6110549 * 13861361 * 21251035601 * 28619360401 * 940794403180661
7817,3,2,x^6 + x^5 + 3,2^4 * 3^2 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 11779 * 53281
7817,3,3,x^9 + x^8 + 3,2^3 * 31 * 37 * 977 * 53281 * 74161 * 3076557911737718203
7817,3,4,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 6637 * 11779 * 53281 * 6110549 * 562585614709
7817,3,5,x^15 + x^14 + 6,2^3 * 31 * 37 * 61 * 977 * 53281 * 4416521 * 13861361 * 31749157024411 * 439069364309208691
7817,3,6,x^18 + x^17 + 6,2^4 * 3^3 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 11779 * 53281 * 74161 * 1294957 * 2157787 * 27217955341 * 3076557911737718203
7817,4,2,x^8 + x^7 + 23,2^6 * 3 * 5 * 41 * 977 * 1303 * 1873 * 22481 * 1081417 * 6110549
7817,4,3,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 37 * 977 * 1303 * 6637 * 11779 * 53281 * 6110549 * 562585614709
7817,4,4,x^16 + x^15 + 28,2^7 * 3 * 5 * 17 * 41 * 977 * 1303 * 1873 * 2689 * 22481 * 1081417 * 6110549 * 152493445229263779707558417
7817,4,5,x^20 + x^19 + 89,2^5 * 3 * 5^2 * 11 * 61 * 977 * 1303 * 15971 * 103561 * 4416521 * 6110549 * 13861361 * 21251035601 * 28619360401 * 940794403180661
7817,5,2,x^10 + x^9 + 20,2^4 * 3 * 11 * 61 * 977 * 1303 * 15971 * 4416521 * 13861361 * 21251035601
7817,5,3,x^15 + x^14 + 6,2^3 * 31 * 37 * 61 * 977 * 53281 * 4416521 * 13861361 * 31749157024411 * 439069364309208691
7817,5,4,x^20 + x^19 + 89,2^5 * 3 * 5^2 * 11 * 61 * 977 * 1303 * 15971 * 103561 * 4416521 * 6110549 * 13861361 * 21251035601 * 28619360401 * 940794403180661
