p,r,n,poly,factorization
5527,1,2,x^2 + x + 6,2^4 * 3^2 * 307 * 691
5527,1,3,x^3 + x^2 + 15,2 * 3^3 * 7 * 241 * 307 * 6037
5527,1,4,x^4 + x^3 + 6,2^5 * 3^2 * 5 * 29 * 307 * 691 * 105337
5527,1,5,x^5 + x^4 + 18,2 * 3^2 * 11 * 307 * 4091 * 20740263881
5527,1,6,x^6 + x^5 + 14,2^4 * 3^3 * 7 * 241 * 307 * 691 * 6037 * 30542203
5527,1,7,x^7 + x^6 + 33,2 * 3^2 * 307 * 2521 * 430287439 * 26283539983
5527,1,8,x^8 + x^7 + 76,2^6 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 5036886137
5527,1,9,x^9 + x^8 + 16,2 * 3^4 * 7 * 19 * 241 * 307 * 6037 * 53047 * 186391 * 50579690257
5527,1,10,x^10 + x^9 + 6,2^4 * 3^2 * 11 * 307 * 691 * 4091 * 9551 * 150791 * 647821 * 20740263881
5527,1,11,x^11 + x^10 + 42,2 * 3^2 * 307 * 1321 * 997624911010487 * 20188456998223617511
5527,1,12,x^12 + x^11 + 5,2^5 * 3^3 * 5 * 7 * 13 * 29 * 37 * 241 * 307 * 691 * 6037 * 105337 * 30542203 * 1940049306673
5527,1,13,x^13 + x^12 + 4,2 * 3^2 * 53 * 307 * 1858091 * 16390020401 * 503535176647977666685666967
5527,1,14,x^14 + x^13 + 67,2^4 * 3^2 * 307 * 691 * 2521 * 4957 * 5741 * 8528087 * 117435697 * 430287439 * 26283539983
5527,1,15,x^15 + x^14 + 4,2 * 3^3 * 7 * 11 * 31 * 241 * 307 * 4091 * 6037 * 20740263881 * 335335452121 * 83752150798872151
5527,1,16,x^16 + x^15 + 51,2^7 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 167675201 * 2808309409 * 5036886137 * 924638410049
5527,1,17,x^17 + x^16 + 23,2 * 3^2 * 307 * 7169715083 * 10556710618249 * 32069174781168157 * 312458050172076082759
5527,1,18,x^18 + x^17 + 10,2^4 * 3^4 * 7 * 19 * 241 * 307 * 691 * 6037 * 53047 * 186391 * 30542203 * 50579690257 * 28506033257566417803307
5527,1,19,x^19 + x^18 + 33,2 * 3^2 * 307 * 428147 * 480853 * 7290771778914601401209 * 15435127007768025900224737772755423
5527,1,20,x^20 + x^19 + 94,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 307 * 691 * 4091 * 9551 * 105337 * 150791 * 647821 * 20740263881 * 3970571009681 * 17537958538361
5527,1,21,x^21 + x^20 + 30,2 * 3^3 * 7^2 * 43 * 241 * 307 * 1429 * 2521 * 6037 * 12391 * 152629 * 8782747 * 430287439 * 26283539983 * 238671352207 * 476455324591
5527,2,2,x^4 + x^3 + 6,2^5 * 3^2 * 5 * 29 * 307 * 691 * 105337
5527,2,3,x^6 + x^5 + 14,2^4 * 3^3 * 7 * 241 * 307 * 691 * 6037 * 30542203
5527,2,4,x^8 + x^7 + 76,2^6 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 5036886137
5527,2,5,x^10 + x^9 + 6,2^4 * 3^2 * 11 * 307 * 691 * 4091 * 9551 * 150791 * 647821 * 20740263881
5527,2,6,x^12 + x^11 + 5,2^5 * 3^3 * 5 * 7 * 13 * 29 * 37 * 241 * 307 * 691 * 6037 * 105337 * 30542203 * 1940049306673
5527,2,7,x^14 + x^13 + 67,2^4 * 3^2 * 307 * 691 * 2521 * 4957 * 5741 * 8528087 * 117435697 * 430287439 * 26283539983
5527,2,8,x^16 + x^15 + 51,2^7 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 167675201 * 2808309409 * 5036886137 * 924638410049
5527,2,9,x^18 + x^17 + 10,2^4 * 3^4 * 7 * 19 * 241 * 307 * 691 * 6037 * 53047 * 186391 * 30542203 * 50579690257 * 28506033257566417803307
5527,2,10,x^20 + x^19 + 94,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 307 * 691 * 4091 * 9551 * 105337 * 150791 * 647821 * 20740263881 * 3970571009681 * 17537958538361
5527,3,2,x^6 + x^5 + 14,2^4 * 3^3 * 7 * 241 * 307 * 691 * 6037 * 30542203
5527,3,3,x^9 + x^8 + 16,2 * 3^4 * 7 * 19 * 241 * 307 * 6037 * 53047 * 186391 * 50579690257
5527,3,4,x^12 + x^11 + 5,2^5 * 3^3 * 5 * 7 * 13 * 29 * 37 * 241 * 307 * 691 * 6037 * 105337 * 30542203 * 1940049306673
5527,3,5,x^15 + x^14 + 4,2 * 3^3 * 7 * 11 * 31 * 241 * 307 * 4091 * 6037 * 20740263881 * 335335452121 * 83752150798872151
5527,3,6,x^18 + x^17 + 10,2^4 * 3^4 * 7 * 19 * 241 * 307 * 691 * 6037 * 53047 * 186391 * 30542203 * 50579690257 * 28506033257566417803307
5527,3,7,x^21 + x^20 + 30,2 * 3^3 * 7^2 * 43 * 241 * 307 * 1429 * 2521 * 6037 * 12391 * 152629 * 8782747 * 430287439 * 26283539983 * 238671352207 * 476455324591
5527,4,2,x^8 + x^7 + 76,2^6 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 5036886137
5527,4,3,x^12 + x^11 + 5,2^5 * 3^3 * 5 * 7 * 13 * 29 * 37 * 241 * 307 * 691 * 6037 * 105337 * 30542203 * 1940049306673
5527,4,4,x^16 + x^15 + 51,2^7 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 167675201 * 2808309409 * 5036886137 * 924638410049
5527,4,5,x^20 + x^19 + 94,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 307 * 691 * 4091 * 9551 * 105337 * 150791 * 647821 * 20740263881 * 3970571009681 * 17537958538361
5527,5,2,x^10 + x^9 + 6,2^4 * 3^2 * 11 * 307 * 691 * 4091 * 9551 * 150791 * 647821 * 20740263881
5527,5,3,x^15 + x^14 + 4,2 * 3^3 * 7 * 11 * 31 * 241 * 307 * 4091 * 6037 * 20740263881 * 335335452121 * 83752150798872151
5527,5,4,x^20 + x^19 + 94,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 307 * 691 * 4091 * 9551 * 105337 * 150791 * 647821 * 20740263881 * 3970571009681 * 17537958538361
5527,6,2,x^12 + x^11 + 5,2^5 * 3^3 * 5 * 7 * 13 * 29 * 37 * 241 * 307 * 691 * 6037 * 105337 * 30542203 * 1940049306673
5527,6,3,x^18 + x^17 + 10,2^4 * 3^4 * 7 * 19 * 241 * 307 * 691 * 6037 * 53047 * 186391 * 30542203 * 50579690257 * 28506033257566417803307
5527,7,2,x^14 + x^13 + 67,2^4 * 3^2 * 307 * 691 * 2521 * 4957 * 5741 * 8528087 * 117435697 * 430287439 * 26283539983
5527,7,3,x^21 + x^20 + 30,2 * 3^3 * 7^2 * 43 * 241 * 307 * 1429 * 2521 * 6037 * 12391 * 152629 * 8782747 * 430287439 * 26283539983 * 238671352207 * 476455324591
5527,8,2,x^16 + x^15 + 51,2^7 * 3^2 * 5 * 17 * 29 * 307 * 691 * 5449 * 105337 * 167675201 * 2808309409 * 5036886137 * 924638410049
5527,9,2,x^18 + x^17 + 10,2^4 * 3^4 * 7 * 19 * 241 * 307 * 691 * 6037 * 53047 * 186391 * 30542203 * 50579690257 * 28506033257566417803307
5527,10,2,x^20 + x^19 + 94,2^5 * 3^2 * 5^2 * 11 * 29 * 41 * 61 * 307 * 691 * 4091 * 9551 * 105337 * 150791 * 647821 * 20740263881 * 3970571009681 * 17537958538361
