p,e,n,poly,factorization
6221,1,2,x^2 + x + 3,2^3 * 3 * 5 * 17 * 61 * 311
6221,1,3,x^3 + x^2 + 7,2^2 * 5 * 311 * 2659 * 14557
6221,1,4,x^4 + x^3 + 37,2^4 * 3 * 5 * 17 * 61 * 311 * 19350421
6221,1,5,x^5 + x^4 + 11,2^2 * 5^2 * 191 * 311 * 1201 * 9011 * 144941
6221,1,6,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 17 * 19 * 61 * 311 * 2659 * 14557 * 96979
6221,1,7,x^7 + x^6 + 7,2^2 * 5 * 197 * 311 * 54439421 * 5405692046371
6221,1,8,x^8 + x^7 + 3,2^5 * 3 * 5 * 17 * 61 * 311 * 5281 * 159769 * 887569 * 19350421
6221,1,9,x^9 + x^8 + 12,2^2 * 5 * 73 * 311 * 523 * 2659 * 14557 * 1518226819828352677
6221,1,10,x^10 + x^9 + 52,2^3 * 3 * 5^2 * 11 * 17 * 61 * 191 * 311 * 1201 * 3821 * 9011 * 144941 * 35628806711
6221,1,11,x^11 + x^10 + 12,2^2 * 5 * 311 * 683508431 * 11473134443 * 11072504652984271267
6221,1,12,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 61 * 109 * 311 * 757 * 2659 * 14557 * 21121 * 66109 * 96979 * 19350421
6221,1,13,x^13 + x^12 + 28,2^2 * 5 * 311 * 47711 * 328589 * 214348620486969905936942151471119287
6221,1,14,x^14 + x^13 + 28,2^3 * 3 * 5 * 17 * 61 * 127 * 197 * 311 * 135731 * 54439421 * 5405692046371 * 3362084565311753
6221,1,15,x^15 + x^14 + 43,2^2 * 5^2 * 191 * 311 * 1051 * 1201 * 2659 * 9011 * 14557 * 56941 * 144941 * 102781501 * 364643966788891
6221,1,16,x^16 + x^15 + 11,2^6 * 3 * 5 * 17 * 61 * 311 * 2273 * 2801 * 5281 * 159769 * 887569 * 19350421 * 176172886680713000690497
6221,1,17,x^17 + x^16 + 48,2^2 * 5 * 137 * 307 * 311 * 2965712731 * 40350137036879064460174659262364780232010674953
6221,1,18,x^18 + x^17 + 262,2^3 * 3^3 * 5 * 7 * 17 * 19 * 61 * 73 * 311 * 523 * 2659 * 14557 * 96979 * 1052533 * 18357106698394939 * 1518226819828352677
6221,1,19,x^19 + x^18 + 115,2^2 * 5 * 311 * 1032613 * 14835916339 * 11099834759264168942546153 * 1145473280787978933957221009
6221,1,20,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 11 * 17 * 61 * 101 * 191 * 311 * 1201 * 3821 * 9011 * 82981 * 144941 * 19350421 * 14160296141 * 35628806711 * 18902063834461
6221,1,21,x^21 + x^20 + 19,2^2 * 5 * 197 * 311 * 2659 * 6007 * 14557 * 47068981 * 54439421 * 3715611977323 * 5405692046371 * 3197641833675461715481
6221,2,2,x^4 + x^3 + 37,2^4 * 3 * 5 * 17 * 61 * 311 * 19350421
6221,2,3,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 17 * 19 * 61 * 311 * 2659 * 14557 * 96979
6221,2,4,x^8 + x^7 + 3,2^5 * 3 * 5 * 17 * 61 * 311 * 5281 * 159769 * 887569 * 19350421
6221,2,5,x^10 + x^9 + 52,2^3 * 3 * 5^2 * 11 * 17 * 61 * 191 * 311 * 1201 * 3821 * 9011 * 144941 * 35628806711
6221,2,6,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 61 * 109 * 311 * 757 * 2659 * 14557 * 21121 * 66109 * 96979 * 19350421
6221,2,7,x^14 + x^13 + 28,2^3 * 3 * 5 * 17 * 61 * 127 * 197 * 311 * 135731 * 54439421 * 5405692046371 * 3362084565311753
6221,2,8,x^16 + x^15 + 11,2^6 * 3 * 5 * 17 * 61 * 311 * 2273 * 2801 * 5281 * 159769 * 887569 * 19350421 * 176172886680713000690497
6221,2,9,x^18 + x^17 + 262,2^3 * 3^3 * 5 * 7 * 17 * 19 * 61 * 73 * 311 * 523 * 2659 * 14557 * 96979 * 1052533 * 18357106698394939 * 1518226819828352677
6221,2,10,x^20 + x^19 + 60,2^4 * 3 * 5^2 * 11 * 17 * 61 * 101 * 191 * 311 * 1201 * 3821 * 9011 * 82981 * 144941 * 19350421 * 14160296141 * 35628806711 * 18902063834461
6221,3,2,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 17 * 19 * 61 * 311 * 2659 * 14557 * 96979
6221,3,3,x^9 + x^8 + 12,2^2 * 5 * 73 * 311 * 523 * 2659 * 14557 * 1518226819828352677
6221,3,4,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 61 * 109 * 311 * 757 * 2659 * 14557 * 21121 * 66109 * 96979 * 19350421
6221,3,5,x^15 + x^14 + 43,2^2 * 5^2 * 191 * 311 * 1051 * 1201 * 2659 * 9011 * 14557 * 56941 * 144941 * 102781501 * 364643966788891
6221,3,6,x^18 + x^17 + 262,2^3 * 3^3 * 5 * 7 * 17 * 19 * 61 * 73 * 311 * 523 * 2659 * 14557 * 96979 * 1052533 * 18357106698394939 * 1518226819828352677
6221,3,7,x^21 + x^20 + 19,2^2 * 5 * 197 * 311 * 2659 * 6007 * 14557 * 47068981 * 54439421 * 3715611977323 * 5405692046371 * 3197641833675461715481
6221,4,2,x^8 + x^7 + 3,2^5 * 3 * 5 * 17 * 61 * 311 * 5281 * 159769 * 887569 * 19350421
6221,4,3,x^12 + x^11 + 12,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 61 * 109 * 311 * 757 * 2659 * 14557 * 21121 * 66109 * 96979 * 19350421
