p,n,poly,factorization
4801,2,x^2 + x + 35,2^7 * 3 * 5^2 * 7^4
4801,3,x^3 + x^2 + 28,2^6 * 3^2 * 5^2 * 7684801
4801,4,x^4 + x^3 + 21,2^8 * 3 * 5^2 * 7^4 * 11524801
4801,5,x^5 + x^4 + 28,2^6 * 3 * 5^3 * 11 * 9661723462691
4801,6,x^6 + x^5 + 85,2^7 * 3^2 * 5^2 * 7^4 * 13 * 1772677 * 7684801
4801,7,x^7 + x^6 + 21,2^6 * 3 * 5^2 * 29 * 1583 * 6959 * 3578737 * 10713347
4801,8,x^8 + x^7 + 7,2^9 * 3 * 5^2 * 7^4 * 11524801 * 265642053129601
4801,9,x^9 + x^8 + 42,2^6 * 3^3 * 5^2 * 523 * 5023 * 23887 * 7684801 * 65049281587
4801,10,x^10 + x^9 + 21,2^7 * 3 * 5^3 * 7^4 * 11 * 31 * 41 * 251 * 1665010981 * 9661723462691
4801,11,x^11 + x^10 + 34,2^6 * 3 * 5^2 * 331 * 19659819876785331929246941022241281
4801,12,x^12 + x^11 + 21,2^8 * 3^2 * 5^2 * 7^4 * 13 * 3217 * 1772677 * 7684801 * 11524801 * 165148922353
4801,13,x^13 + x^12 + 181,2^6 * 3 * 5^2 * 17112232309948439 * 8765249300699107156871971067
4801,14,x^14 + x^13 + 85,2^7 * 3 * 5^2 * 7^5 * 29 * 1583 * 6959 * 204793 * 3578737 * 10713347 * 52956289 * 161275759
4801,15,x^15 + x^14 + 115,2^6 * 3^2 * 5^3 * 11 * 4831 * 4951 * 3577891 * 7684801 * 9661723462691 * 3297661771223731
4801,16,x^16 + x^15 + 21,2^10 * 3 * 5^2 * 7^4 * 17 * 11524801 * 1818612992321 * 265642053129601 * 4564933352982193
4801,17,x^17 + x^16 + 142,2^6 * 3 * 5^2 * 919 * 1123 * 77215145910588350523320192717416145245046447038938941
4801,18,x^18 + x^17 + 34,2^7 * 3^3 * 5^2 * 7^4 * 13 * 19 * 37 * 523 * 5023 * 10459 * 23887 * 1772677 * 7684801 * 65049281587 * 1665500424784813
4801,19,x^19 + x^18 + 68,2^6 * 3 * 5^2 * 4321931 * 24832841237 * 1794396172619 * 519264576894612313 * 18367493878934698391
4801,20,x^20 + x^19 + 53,2^8 * 3 * 5^3 * 7^4 * 11 * 31 * 41 * 251 * 1381 * 11524801 * 620144521 * 1665010981 * 9661723462691 * 329584697449205701
4801,21,x^21 + x^20 + 43,2^6 * 3^2 * 5^2 * 29 * 1583 * 6959 * 7687 * 3578737 * 7684801 * 10713347 * 5993006713 * 3254530589132493956298298413871
