p,n,poly,factorization
3943,2,x^2 + x + 5,2^4 * 3^3 * 17 * 29 * 73
3943,3,x^3 + x^2 + 17,2 * 3^4 * 7 * 73 * 740533
3943,4,x^4 + x^3 + 6,2^5 * 3^3 * 5^3 * 17 * 29 * 73 * 62189
3943,5,x^5 + x^4 + 42,2 * 3^3 * 11 * 73 * 241 * 91202666851
3943,6,x^6 + x^5 + 3,2^4 * 3^4 * 7 * 13 * 17 * 29 * 31 * 73 * 38569 * 740533
3943,7,x^7 + x^6 + 17,2 * 3^3 * 73 * 12853 * 65647 * 4455038155723
3943,8,x^8 + x^7 + 6,2^6 * 3^3 * 5^3 * 17 * 29 * 73 * 457 * 47657 * 62189 * 5549249
3943,9,x^9 + x^8 + 33,2 * 3^5 * 7 * 73 * 199 * 740533 * 1114756471 * 5646851011
3943,10,x^10 + x^9 + 99,2^4 * 3^3 * 11 * 17 * 29 * 73 * 241 * 4801 * 50334443701 * 91202666851
3943,11,x^11 + x^10 + 72,2 * 3^3 * 73 * 2277459480451 * 398958083459053250237843
3943,12,x^12 + x^11 + 69,2^5 * 3^4 * 5^3 * 7 * 13 * 17 * 29 * 31 * 73 * 1861 * 17929 * 38569 * 62189 * 740533 * 7244437
3943,13,x^13 + x^12 + 58,2 * 3^3 * 73 * 14126399431855812317815059084160058897466001
3943,14,x^14 + x^13 + 5,2^4 * 3^3 * 17 * 29 * 73 * 12853 * 65647 * 5175031 * 4455038155723 * 726001599547897
3943,15,x^15 + x^14 + 149,2 * 3^4 * 7 * 11 * 73 * 241 * 740533 * 91202666851 * 58412266701325847018443116001
3943,16,x^16 + x^15 + 7,2^7 * 3^3 * 5^3 * 17 * 29 * 73 * 353 * 457 * 47657 * 62189 * 5549249 * 82757910236521176754854017
3943,17,x^17 + x^16 + 38,2 * 3^3 * 73 * 409 * 540753919 * 15438873426340082921340567115905232866085819031
3943,18,x^18 + x^17 + 69,2^4 * 3^5 * 7 * 13 * 17 * 19^2 * 29 * 31 * 37 * 73 * 181 * 199 * 38569 * 740533 * 1114756471 * 5646851011 * 1554437130419179
3943,19,x^19 + x^18 + 25,2 * 3^3 * 73 * 67434784663747530166095899 * 787241843042964553688037096443442198107
3943,20,x^20 + x^19 + 113,2^5 * 3^3 * 5^4 * 11 * 17 * 29 * 73 * 241 * 4801 * 62189 * 50334443701 * 91202666851 * 549255085241 * 21275025917443861
3943,21,x^21 + x^20 + 18,2 * 3^4 * 7^2 * 73 * 631 * 12853 * 65647 * 740533 * 4455038155723 * 3196566682223298757632678485955611540497
3943,22,x^22 + x^21 + 78,2^4 * 3^3 * 17 * 23 * 29 * 73 * 18899 * 5720837 * 2277459480451 * 365200536292612880743643 * 398958083459053250237843
