p,e,n,poly,factorization
3313,1,2,x^2 + x + 10,2^5 * 3^2 * 23 * 1657
3313,1,3,x^3 + x^2 + 43,2^4 * 3^3 * 7^2 * 19 * 23 * 3931
3313,1,4,x^4 + x^3 + 15,2^6 * 3^2 * 5 * 23 * 229 * 1657 * 4793
3313,1,5,x^5 + x^4 + 11,2^4 * 3^2 * 23 * 257611 * 467791631
3313,1,6,x^6 + x^5 + 15,2^5 * 3^3 * 7^2 * 19 * 23 * 67 * 1657 * 3931 * 163771
3313,1,7,x^7 + x^6 + 13,2^4 * 3^2 * 23 * 29 * 211 * 216259 * 884857 * 1129619
3313,1,8,x^8 + x^7 + 70,2^7 * 3^2 * 5 * 17^2 * 23 * 229 * 1657 * 4793 * 208428884929
3313,1,9,x^9 + x^8 + 11,2^4 * 3^4 * 7^2 * 19 * 23 * 163 * 3931 * 31357 * 168013 * 513265843
3313,1,10,x^10 + x^9 + 10,2^5 * 3^2 * 11 * 23 * 31^2 * 1657 * 23251 * 257611 * 490001 * 467791631
3313,1,11,x^11 + x^10 + 15,2^4 * 3^2 * 23 * 4860416320345081 * 32784759044531405363
3313,1,12,x^12 + x^11 + 10,2^6 * 3^3 * 5 * 7^2 * 13 * 19 * 23 * 67 * 229 * 1657 * 3733 * 3931 * 4793 * 163771 * 2482472017
3313,1,13,x^13 + x^12 + 31,2^4 * 3^2 * 23 * 157 * 11140089652610659381995981596833236249553
3313,1,14,x^14 + x^13 + 11,2^5 * 3^2 * 23 * 29 * 43 * 197 * 211 * 281 * 1657 * 216259 * 884857 * 1129619 * 555336917666287
3313,1,15,x^15 + x^14 + 83,2^4 * 3^3 * 7^2 * 19 * 23 * 2791 * 3931 * 36241 * 257611 * 467791631 * 143443333772347543591
3313,1,16,x^16 + x^15 + 15,2^8 * 3^2 * 5 * 17^2 * 23 * 229 * 433 * 1657 * 4793 * 59239633 * 208428884929 * 282905399031747649
3313,1,17,x^17 + x^16 + 10,2^4 * 3^2 * 23 * 112643 * 23946003637421 * 78115430278873040084455537747447422887
3313,1,18,x^18 + x^17 + 13,2^5 * 3^4 * 7^2 * 19 * 23 * 67 * 109 * 163 * 1657 * 3931 * 8839 * 31357 * 163771 * 168013 * 447211 * 513265843 * 3068926633
3313,1,19,x^19 + x^18 + 13,2^4 * 3^2 * 23 * 457 * 93246947 * 54270788577113015379842259873874034819340028883506937
