p,r,n,poly,factorization
7933,1,2,x^2 + x + 6,2^3 * 3 * 661 * 3967
7933,1,3,x^3 + x^2 + 37,2^2 * 3^2 * 7 * 13 * 661 * 230551
7933,1,4,x^4 + x^3 + 37,2^4 * 3 * 5 * 661 * 3967 * 6293249
7933,1,5,x^5 + x^4 + 2,2^2 * 3 * 661 * 10141 * 354391 * 1102151
7933,1,6,x^6 + x^5 + 80,2^3 * 3^2 * 7 * 13 * 661 * 3967 * 230551 * 62924557
7933,1,7,x^7 + x^6 + 51,2^2 * 3 * 29 * 43^2 * 661 * 827 * 13259 * 423963320831
7933,1,8,x^8 + x^7 + 17,2^5 * 3 * 5 * 89 * 661 * 3967 * 6293249 * 22249989728849
7933,1,9,x^9 + x^8 + 127,2^2 * 3^3 * 7 * 13 * 661 * 35407 * 230551 * 2346466401443592667
7933,1,10,x^10 + x^9 + 2,2^3 * 3 * 11 * 61 * 131 * 661 * 3967 * 10141 * 18371 * 354391 * 1102151 * 2452271
7933,1,11,x^11 + x^10 + 69,2^2 * 3 * 661 * 104677 * 561199 * 74094989 * 226815274362777830929
7933,1,12,x^12 + x^11 + 24,2^4 * 3^2 * 5 * 7 * 13 * 73 * 601 * 661 * 3967 * 230551 * 6293249 * 62924557 * 90271878121
7933,1,13,x^13 + x^12 + 35,2^2 * 3 * 53 * 661 * 729875377602778737773 * 1606126018936570906417189
7933,1,14,x^14 + x^13 + 42,2^3 * 3 * 29 * 43^2 * 661 * 827 * 3967 * 13259 * 3525859 * 423963320831 * 70681383729537463
7933,1,15,x^15 + x^14 + 15,2^2 * 3^2 * 7 * 13 * 31 * 661 * 10141 * 65881 * 230551 * 354391 * 523681 * 1102151 * 14664126275974503751
7933,1,16,x^16 + x^15 + 37,2^6 * 3 * 5 * 17 * 89 * 661 * 3967 * 6293249 * 22249989728849 * 461339581421095176278464261313
7933,1,17,x^17 + x^16 + 131,2^2 * 3 * 661 * 5885933857733 * 1625394280211561189265503 * 25720529956419690001268579
7933,1,18,x^18 + x^17 + 76,2^3 * 3^3 * 7 * 13 * 19 * 127 * 661 * 3967 * 16183 * 35407 * 230551 * 287731 * 62924557 * 22183073317 * 2346466401443592667
7933,1,19,x^19 + x^18 + 104,2^2 * 3 * 661 * 328037737 * 47206860513706104650903149268741438686576825553356373584615519
7933,1,20,x^20 + x^19 + 110,2^4 * 3 * 5^2 * 11 * 41 * 61 * 131 * 181 * 661 * 3967 * 10141 * 18371 * 30161 * 354391 * 1102151 * 2452271 * 6293249 * 16180034681 * 866247524761
7933,2,2,x^4 + x^3 + 37,2^4 * 3 * 5 * 661 * 3967 * 6293249
7933,2,3,x^6 + x^5 + 80,2^3 * 3^2 * 7 * 13 * 661 * 3967 * 230551 * 62924557
7933,2,4,x^8 + x^7 + 17,2^5 * 3 * 5 * 89 * 661 * 3967 * 6293249 * 22249989728849
7933,2,5,x^10 + x^9 + 2,2^3 * 3 * 11 * 61 * 131 * 661 * 3967 * 10141 * 18371 * 354391 * 1102151 * 2452271
7933,2,6,x^12 + x^11 + 24,2^4 * 3^2 * 5 * 7 * 13 * 73 * 601 * 661 * 3967 * 230551 * 6293249 * 62924557 * 90271878121
7933,2,7,x^14 + x^13 + 42,2^3 * 3 * 29 * 43^2 * 661 * 827 * 3967 * 13259 * 3525859 * 423963320831 * 70681383729537463
7933,2,8,x^16 + x^15 + 37,2^6 * 3 * 5 * 17 * 89 * 661 * 3967 * 6293249 * 22249989728849 * 461339581421095176278464261313
7933,2,9,x^18 + x^17 + 76,2^3 * 3^3 * 7 * 13 * 19 * 127 * 661 * 3967 * 16183 * 35407 * 230551 * 287731 * 62924557 * 22183073317 * 2346466401443592667
7933,2,10,x^20 + x^19 + 110,2^4 * 3 * 5^2 * 11 * 41 * 61 * 131 * 181 * 661 * 3967 * 10141 * 18371 * 30161 * 354391 * 1102151 * 2452271 * 6293249 * 16180034681 * 866247524761
7933,3,2,x^6 + x^5 + 80,2^3 * 3^2 * 7 * 13 * 661 * 3967 * 230551 * 62924557
7933,3,3,x^9 + x^8 + 127,2^2 * 3^3 * 7 * 13 * 661 * 35407 * 230551 * 2346466401443592667
7933,3,4,x^12 + x^11 + 24,2^4 * 3^2 * 5 * 7 * 13 * 73 * 601 * 661 * 3967 * 230551 * 6293249 * 62924557 * 90271878121
7933,3,5,x^15 + x^14 + 15,2^2 * 3^2 * 7 * 13 * 31 * 661 * 10141 * 65881 * 230551 * 354391 * 523681 * 1102151 * 14664126275974503751
7933,3,6,x^18 + x^17 + 76,2^3 * 3^3 * 7 * 13 * 19 * 127 * 661 * 3967 * 16183 * 35407 * 230551 * 287731 * 62924557 * 22183073317 * 2346466401443592667
7933,4,2,x^8 + x^7 + 17,2^5 * 3 * 5 * 89 * 661 * 3967 * 6293249 * 22249989728849
