p,r,n,poly,factorization
9181,1,2,x^2 + x + 11,2^3 * 3^3 * 5 * 17 * 4591
9181,1,3,x^3 + x^2 + 6,2^2 * 3^4 * 5 * 7^2 * 13 * 17 * 31 * 1423
9181,1,4,x^4 + x^3 + 11,2^4 * 3^3 * 5 * 17 * 29 * 101 * 4591 * 14389
9181,1,5,x^5 + x^4 + 18,2^2 * 3^3 * 5^2 * 17 * 11311 * 125642407351
9181,1,6,x^6 + x^5 + 18,2^3 * 3^4 * 5 * 7^2 * 13 * 17 * 31 * 1423 * 4591 * 84281581
9181,1,7,x^7 + x^6 + 18,2^2 * 3^3 * 5 * 17 * 113 * 17431 * 15251867 * 19937168287
9181,1,8,x^8 + x^7 + 70,2^5 * 3^3 * 5 * 17 * 29 * 41^2 * 101 * 4591 * 14389 * 185177 * 11412353
9181,1,9,x^9 + x^8 + 18,2^2 * 3^5 * 5 * 7^2 * 13 * 17 * 19 * 31 * 127 * 163 * 1423 * 507544052879873539
9181,1,10,x^10 + x^9 + 200,2^3 * 3^3 * 5^2 * 11 * 17 * 2441 * 4451 * 4591 * 11311 * 59442161 * 125642407351
9181,1,11,x^11 + x^10 + 2,2^2 * 3^3 * 5 * 17 * 23 * 635471 * 2813416783 * 103487890442126237477849
9181,1,12,x^12 + x^11 + 56,2^4 * 3^4 * 5 * 7^2 * 13 * 17 * 29 * 31 * 101 * 1423 * 4591 * 14389 * 84281581 * 7104932305668361
9181,1,13,x^13 + x^12 + 143,2^2 * 3^3 * 5 * 17 * 157 * 521 * 241229 * 2190130430567 * 8300232987522702063607043
9181,1,14,x^14 + x^13 + 73,2^3 * 3^3 * 5 * 17 * 43 * 113 * 4591 * 17431 * 473789 * 15251867 * 19937168287 * 29392680527598683
9181,1,15,x^15 + x^14 + 186,2^2 * 3^4 * 5^2 * 7^2 * 13 * 17 * 31 * 1423 * 11311 * 8496001 * 125642407351 * 5940979285104229967770321
9181,1,16,x^16 + x^15 + 143,2^6 * 3^3 * 5 * 17 * 29 * 41^2 * 101 * 4591 * 14389 * 185177 * 11412353 * 25240032132945113518830025546321
9181,1,17,x^17 + x^16 + 182,2^2 * 3^3 * 5 * 17^2 * 103 * 953 * 3673 * 7481 * 121687 * 2283461629543 * 73603473319847 * 2717635850124854249
9181,1,18,x^18 + x^17 + 96,2^3 * 3^5 * 5 * 7^2 * 13 * 17 * 19 * 31 * 127 * 163 * 1423 * 4591 * 84281581 * 309609558919 * 1934307713539 * 507544052879873539
9181,1,19,x^19 + x^18 + 123,2^2 * 3^3 * 5 * 17 * 2129 * 118085024551805774505651739081667 * 854469555558683086335526541841674893
9181,1,20,x^20 + x^19 + 18,2^4 * 3^3 * 5^2 * 11 * 17 * 29 * 101 * 2441 * 4451 * 4591 * 11311 * 14389 * 24803941 * 59442161 * 125642407351 * 2035163027803125162222781
9181,2,2,x^4 + x^3 + 11,2^4 * 3^3 * 5 * 17 * 29 * 101 * 4591 * 14389
9181,2,3,x^6 + x^5 + 18,2^3 * 3^4 * 5 * 7^2 * 13 * 17 * 31 * 1423 * 4591 * 84281581
9181,2,4,x^8 + x^7 + 70,2^5 * 3^3 * 5 * 17 * 29 * 41^2 * 101 * 4591 * 14389 * 185177 * 11412353
9181,2,5,x^10 + x^9 + 200,2^3 * 3^3 * 5^2 * 11 * 17 * 2441 * 4451 * 4591 * 11311 * 59442161 * 125642407351
