p,n,poly,factorization
311,2,x^2 + x + 17,2^4 * 3 * 5 * 13 * 31
311,3,x^3 + x^2 + 3,2 * 5 * 19 * 31 * 5107
311,4,x^4 + x^3 + 37,2^5 * 3 * 5 * 13 * 31 * 137 * 353
311,5,x^5 + x^4 + 5,2 * 5^2 * 11 * 31 * 170638711
311,6,x^6 + x^5 + 22,2^4 * 3^2 * 5 * 7 * 13 * 19 * 31 * 4591 * 5107
311,7,x^7 + x^6 + 75,2 * 5 * 31 * 197 * 19853 * 232096537
311,8,x^8 + x^7 + 17,2^6 * 3 * 5 * 13 * 31 * 137 * 353 * 2897 * 1614593
311,9,x^9 + x^8 + 3,2 * 5 * 19 * 31 * 5107 * 104383 * 8668272871
311,10,x^10 + x^9 + 97,2^4 * 3 * 5^2 * 11 * 13 * 31 * 811 * 11498111 * 170638711
311,11,x^11 + x^10 + 25,2 * 5 * 23 * 31 * 369211100186859029135807
311,12,x^12 + x^11 + 23,2^5 * 3^2 * 5 * 7 * 13 * 19 * 31 * 137 * 353 * 4591 * 5107 * 9354855121
311,13,x^13 + x^12 + 65,2 * 5 * 31 * 53 * 79469256567559 * 195006165968459
311,14,x^14 + x^13 + 302,2^4 * 3 * 5 * 13 * 31 * 113 * 197 * 19853 * 232096537 * 7981594973087
311,15,x^15 + x^14 + 90,2 * 5^2 * 11 * 19 * 31 * 211 * 1381 * 5107 * 170638711 * 299370013950751
311,16,x^16 + x^15 + 92,2^7 * 3 * 5 * 13 * 17 * 31 * 137 * 353 * 769 * 2897 * 1614593 * 3347170655068817
311,17,x^17 + x^16 + 64,2 * 5 * 31 * 3918246517569193 * 1960979995560857679344089
311,18,x^18 + x^17 + 33,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 109 * 4591 * 5107 * 104383 * 8668272871 * 2767034455453
311,19,x^19 + x^18 + 45,2 * 5 * 31 * 10223 * 19609 * 1812215897 * 2045700044378558987157448951
311,20,x^20 + x^19 + 123,2^5 * 3 * 5^2 * 11 * 13 * 31 * 137 * 353 * 811 * 11498111 * 170638711 * 87514219136487131041
311,21,x^21 + x^20 + 10,2 * 5 * 19 * 31 * 43 * 197 * 379 * 5107 * 19853 * 232096537 * 1140354877999 * 43911502495687
311,22,x^22 + x^21 + 194,2^4 * 3 * 5 * 13 * 23 * 31 * 67 * 89 * 1013 * 2333 * 138403 * 4325887171 * 369211100186859029135807
311,23,x^23 + x^22 + 4,2 * 5 * 31 * 691 * 48991 * 205368060708076529554328672621790229394318528413
311,24,x^24 + x^23 + 221,2^6 * 3^2 * 5 * 7 * 13 * 19 * 31 * 137 * 353 * 2897 * 4591 * 5107 * 1614593 * 9354855121 * 87515123938074337441
311,25,x^25 + x^24 + 72,2 * 5^3 * 11 * 31 * 151 * 2801 * 170638711 * 80307017501 * 276032343952151 * 1528390218964440001
311,26,x^26 + x^25 + 93,2^4 * 3 * 5 * 13^2 * 31 * 53 * 11447583629 * 79469256567559 * 195006165968459 * 5483694931149527093
311,27,x^27 + x^26 + 27,2 * 5 * 19 * 31 * 5107 * 7723 * 10477 * 104383 * 5738041 * 8668272871 * 1595513108525049646417063715743
311,28,x^28 + x^27 + 194,2^5 * 3 * 5 * 13 * 29 * 31 * 113 * 137 * 197 * 353 * 19853 * 232096537 * 7981594973087 * 60869309199833 * 463792591716973
311,29,x^29 + 2*x^28 + 277,2 * 5 * 31 * 59 * 1380509462831167734179 * 77232161282416184921572788668498253578610346849
311,30,x^30 + x^29 + 207,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 19 * 31 * 211 * 811 * 1381 * 4591 * 5107 * 13591 * 38971 * 11498111 * 170638711 * 165761756581 * 299370013950751
311,31,x^31 + x^30 + 27,2 * 5 * 31^2 * 683 * 11201293 * 34066676217433 * 69668462782815167 * 1080920665833206488224219194924239
311,32,x^32 + x^31 + 34,2^8 * 3 * 5 * 13 * 17 * 31 * 97 * 137 * 353 * 769 * 2897 * 1614593 * 3347170655068817 * 39478850100690265299385831512890626273
