p,e,n,poly,factorization
7027,1,2,x^2 + x + 2,2^3 * 3 * 7 * 251 * 1171
7027,1,3,x^3 + x^2 + 15,2 * 3^2 * 1171 * 1879 * 8761
7027,1,4,x^4 + x^3 + 5,2^4 * 3 * 5 * 7 * 251 * 1171 * 4937873
7027,1,5,x^5 + x^4 + 28,2 * 3 * 11^2 * 41 * 1171 * 491555313721
7027,1,6,x^6 + x^5 + 11,2^3 * 3^2 * 7 * 251 * 1171 * 1879 * 8761 * 49371703
7027,1,7,x^7 + x^6 + 28,2 * 3 * 491 * 1171 * 298327 * 25883593 * 31760177
7027,1,8,x^8 + x^7 + 67,2^5 * 3 * 5 * 7 * 251 * 1171 * 4289 * 4937873 * 284245614089
7027,1,9,x^9 + x^8 + 79,2 * 3^3 * 19 * 37 * 1171 * 1879 * 8761 * 57087778260758255497
7027,1,10,x^10 + x^9 + 11,2^3 * 3 * 7 * 11^2 * 41 * 251 * 1171 * 21353531 * 114169031 * 491555313721
7027,1,11,x^11 + x^10 + 43,2 * 3 * 23 * 67 * 199 * 1171 * 957426906634531197714776354599183
7027,1,12,x^12 + x^11 + 47,2^4 * 3^2 * 5 * 7 * 13 * 251 * 1171 * 1879 * 2917 * 8761 * 4937873 * 49371703 * 64298378953
7027,1,13,x^13 + x^12 + 144,2 * 3 * 131 * 1171 * 4967 * 22281057267618778732954471501380443649733
7027,1,14,x^14 + x^13 + 18,2^3 * 3 * 7^2 * 29 * 251 * 491 * 1171 * 3767 * 298327 * 25883593 * 31760177 * 302784511 * 519915313
7027,1,15,x^15 + x^14 + 115,2 * 3^2 * 11^2 * 41 * 61 * 271 * 1171 * 1879 * 8761 * 491555313721 * 970445763601 * 370533454870171
7027,1,16,x^16 + x^15 + 32,2^6 * 3 * 5 * 7 * 17 * 251 * 1171 * 4289 * 19441 * 4937873 * 6045485153 * 284245614089 * 1487753402113201
7027,1,17,x^17 + x^16 + 25,2 * 3 * 103 * 307 * 1171 * 3087640965347 * 14357970428771 * 22576605349567 * 1116932618965345019
7027,1,18,x^18 + x^17 + 118,2^3 * 3^3 * 7 * 19 * 37 * 251 * 1171 * 1879 * 8761 * 34849 * 49371703 * 56980531 * 60632141653 * 57087778260758255497
7027,1,19,x^19 + x^18 + 57,2 * 3 * 1171 * 7867 * 542489 * 408997718236203989898843660261417385825259738851339811035199
