p,n,poly,factorization
463,2,x^2 + x + 11,2^5 * 3 * 7 * 11 * 29
463,3,x^3 + x^2 + 25,2 * 3^2 * 7 * 11 * 19 * 3769
463,4,x^4 + x^3 + 46,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 29 * 97
463,5,x^5 + x^4 + 31,2 * 3 * 7 * 11 * 881 * 52274161
463,6,x^6 + x^5 + 41,2^5 * 3^2 * 7 * 11 * 19 * 29 * 409 * 523 * 3769
463,7,x^7 + x^6 + 2,2 * 3 * 7^2 * 11 * 71 * 19864085361569
463,8,x^8 + x^7 + 26,2^7 * 3 * 5 * 7 * 11 * 13 * 17 * 29 * 97 * 22977034081
463,9,x^9 + x^8 + 9,2 * 3^3 * 7 * 11 * 19 * 109 * 379 * 3769 * 44497 * 1786357
463,10,x^10 + x^9 + 11,2^5 * 3 * 7 * 11 * 29 * 31 * 131 * 881 * 11291561 * 52274161
463,11,x^11 + x^10 + 9,2 * 3 * 7 * 11^2 * 23 * 5479 * 1546150189 * 211677855071
463,12,x^12 + x^11 + 3,2^6 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 29 * 97 * 409 * 523 * 3769 * 45953853793
463,13,x^13 + x^12 + 72,2 * 3 * 7 * 11 * 313 * 859 * 12243815819 * 29543137673123777
463,14,x^14 + x^13 + 28,2^5 * 3 * 7^2 * 11 * 29 * 71 * 3361 * 2924694066967 * 19864085361569
463,15,x^15 + x^14 + 9,2 * 3^2 * 7 * 11 * 19 * 881 * 3769 * 52274161 * 2107215329680501360321
463,16,x^16 + x^15 + 24,2^8 * 3 * 5 * 7 * 11 * 13 * 17 * 29 * 97 * 5009 * 16193 * 471617 * 27602609 * 22977034081
463,17,x^17 + x^16 + 60,2 * 3 * 7 * 11 * 10847 * 88129 * 69432867826513 * 67335065332476908719
463,18,x^18 + x^17 + 85,2^5 * 3^3 * 7 * 11 * 19 * 29 * 109 * 181 * 379 * 409 * 523 * 3769 * 44497 * 1786357 * 54426118996423
463,19,x^19 + x^18 + 69,2 * 3 * 7 * 11 * 76001 * 741457 * 57366524707 * 296369178667635204931036427
463,20,x^20 + x^19 + 24,2^6 * 3 * 5^2 * 7 * 11 * 13 * 17 * 29 * 31 * 97 * 131 * 881 * 87421 * 11291561 * 18487321 * 52274161 * 261328121
463,21,x^21 + x^20 + 9,2 * 3^2 * 7^2 * 11 * 19 * 71 * 3769 * 80907331 * 19864085361569 * 1196864557181317656678859
463,22,x^22 + x^21 + 46,2^5 * 3 * 7 * 11^2 * 23 * 29 * 2267 * 5479 * 1932107 * 1546150189 * 211677855071 * 103131236921033443
463,23,x^23 + x^22 + 452,2 * 3 * 7 * 11 * 279822877 * 19055671358945483 * 8256830060541598760255402848980463
463,24,x^24 + x^23 + 46,2^7 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 29 * 97 * 409 * 523 * 1993 * 3769 * 534533833 * 1982281969 * 22977034081 * 45953853793
463,25,x^25 + x^24 + 32,2 * 3 * 7 * 11 * 881 * 2752051 * 27520951 * 52274161 * 5248915604117698801 * 515501953671938437901
463,26,x^26 + x^25 + 3,2^5 * 3 * 7 * 11 * 29 * 313 * 859 * 12243815819 * 101949855291467 * 29543137673123777 * 949835263240900583
463,27,x^27 + x^26 + 16,2 * 3^4 * 7 * 11 * 19 * 109 * 379 * 3769 * 44497 * 1786357 * 68993706844151020170559 * 4618778170567710695120389
463,28,x^28 + x^27 + 53,2^6 * 3 * 5 * 7^2 * 11 * 13 * 17 * 29 * 71 * 97 * 197 * 3361 * 198829 * 7100600557 * 2924694066967 * 19864085361569 * 348922382864357
463,29,x^29 + x^28 + 4,2 * 3 * 7 * 11 * 99679116381226628957 * 4351135264527154466163772785578400768926641469876826133
463,30,x^30 + x^29 + 227,2^5 * 3^2 * 7 * 11 * 19 * 29 * 31 * 61 * 131 * 409 * 523 * 691 * 881 * 3769 * 11291561 * 52274161 * 50208475037822551 * 2107215329680501360321
