p,e,n,poly,factorization
167,1,2,x^2 + x + 5,2^4 * 3 * 7 * 83
167,1,3,x^3 + x^2 + 6,2 * 83 * 28057
167,1,4,x^4 + x^3 + 20,2^5 * 3 * 5 * 7 * 83 * 2789
167,1,5,x^5 + x^4 + 4,2 * 71 * 83 * 571 * 19301
167,1,6,x^6 + x^5 + 46,2^4 * 3^2 * 7 * 83 * 9241 * 28057
167,1,7,x^7 + x^6 + 6,2 * 83 * 701 * 31130721917
167,1,8,x^8 + x^7 + 69,2^6 * 3 * 5 * 7 * 41 * 83 * 2789 * 9485321
167,1,9,x^9 + x^8 + 12,2 * 83 * 28057 * 209449 * 103566817
167,1,10,x^10 + x^9 + 70,2^4 * 3 * 7 * 11 * 71 * 83 * 571 * 19301 * 70287871
167,1,11,x^11 + x^10 + 9,2 * 23 * 83 * 89 * 331 * 397 * 1013 * 32099 * 1940599
167,1,12,x^12 + x^11 + 73,2^5 * 3^2 * 5 * 7 * 13 * 83 * 2789 * 9241 * 28057 * 59828341
167,1,13,x^13 + x^12 + 62,2 * 83 * 288653 * 1639947561355176119957
167,1,14,x^14 + x^13 + x + 71,2^4 * 3 * 7^2 * 29 * 83 * 701 * 31130721917 * 106220900381
167,1,15,x^15 + x^14 + 8,2 * 71 * 83 * 151 * 571 * 601 * 19301 * 28057 * 6626314734751
167,1,16,x^16 + x^15 + x + 55,2^7 * 3 * 5 * 7 * 17 * 41 * 83 * 97 * 2789 * 43313 * 9485321 * 4235092033
167,1,17,x^17 + x^16 + 24,2 * 83 * 103 * 2687 * 19687 * 42331 * 152747449 * 10450931351717
167,1,18,x^18 + x^17 + 68,2^4 * 3^3 * 7 * 19 * 83 * 9241 * 28057 * 209449 * 103566817 * 380560648051
167,1,19,x^19 + x^18 + 22,2 * 83 * 10268449314768133715916636356439123166297
167,1,20,x^20 + x^19 + 68,2^5 * 3 * 5^2 * 7 * 11 * 71 * 83 * 571 * 2789 * 19301 * 70287871 * 120989085155461421
167,1,21,x^21 + x^20 + 8,2 * 43 * 83 * 701 * 28057 * 30871 * 31130721917 * 352346701811248671493
167,1,22,x^22 + x^21 + 15,2^4 * 3 * 7 * 23 * 83 * 89 * 331 * 397 * 1013 * 32099 * 1940599 * 497223893 * 33730277282791
167,1,23,x^23 + x^22 + 2,2 * 83 * 461 * 121441 * 142660745186434057152486710528603271463757
167,1,24,x^24 + x^23 + 159,2^6 * 3^2 * 5 * 7 * 13 * 41 * 73 * 83 * 2789 * 9241 * 28057 * 9485321 * 59828341 * 8287220769634777
167,1,25,x^25 + x^24 + 19,2 * 71 * 83 * 571 * 19301 * 284661951906193731091845096405947222295673201
167,1,26,x^26 + x^25 + 53,2^4 * 3 * 7 * 83 * 599 * 288653 * 423816863419 * 1842467295761 * 1639947561355176119957
167,1,27,x^27 + x^26 + 19,2 * 83 * 28057 * 209449 * 244351 * 103566817 * 3999044995093 * 10445423899308920180299
167,1,28,x^28 + x^27 + x + 151,2^5 * 3 * 5 * 7^2 * 29 * 83 * 701 * 2789 * 31130721917 * 106220900381 * 470524326575368031556132817
167,1,29,x^29 + x^28 + 47,2 * 59 * 83 * 134238739 * 2647236001 * 8263176691331156457970439480246504661488081
167,1,30,x^30 + x^29 + 158,2^4 * 3^2 * 7 * 11 * 31 * 61 * 71 * 83 * 151 * 571 * 601 * 9241 * 19301 * 28057 * 2396731 * 70287871 * 134280721 * 6626314734751
167,1,31,x^31 + x^30 + 97,2 * 83 * 1427 * 786620975910252110935961 * 4304403951029744353790153679599348334091
167,1,32,x^32 + x^31 + 110,2^8 * 3 * 5 * 7 * 17 * 41 * 83 * 97 * 2789 * 43313 * 9485321 * 4235092033 * 182992606302133822302202039519035841
167,1,33,x^33 + x^32 + 9,2 * 23 * 67 * 83 * 89 * 331 * 397 * 991 * 1013 * 1321 * 28057 * 32099 * 1940599 * 3443683 * 936799589175208771156957616959
167,1,34,x^34 + x^33 + 109,2^4 * 3 * 7 * 83 * 103 * 2687 * 19687 * 42331 * 152747449 * 10450931351717 * 363806729195908908624615959519987921
167,1,35,x^35 + x^34 + 42,2 * 71 * 83 * 571 * 701 * 19301 * 4711001 * 31130721917 * 1980976547761 * 23582747114390853704824034930940761
167,2,2,x^4 + x^3 + 20,2^5 * 3 * 5 * 7 * 83 * 2789
167,2,3,x^6 + x^5 + 46,2^4 * 3^2 * 7 * 83 * 9241 * 28057
167,2,4,x^8 + x^7 + 69,2^6 * 3 * 5 * 7 * 41 * 83 * 2789 * 9485321
167,2,5,x^10 + x^9 + 70,2^4 * 3 * 7 * 11 * 71 * 83 * 571 * 19301 * 70287871
167,2,6,x^12 + x^11 + 73,2^5 * 3^2 * 5 * 7 * 13 * 83 * 2789 * 9241 * 28057 * 59828341
167,2,7,x^14 + x^13 + x + 71,2^4 * 3 * 7^2 * 29 * 83 * 701 * 31130721917 * 106220900381
167,2,8,x^16 + x^15 + x + 55,2^7 * 3 * 5 * 7 * 17 * 41 * 83 * 97 * 2789 * 43313 * 9485321 * 4235092033
167,2,9,x^18 + x^17 + 68,2^4 * 3^3 * 7 * 19 * 83 * 9241 * 28057 * 209449 * 103566817 * 380560648051
167,2,10,x^20 + x^19 + 68,2^5 * 3 * 5^2 * 7 * 11 * 71 * 83 * 571 * 2789 * 19301 * 70287871 * 120989085155461421
167,2,11,x^22 + x^21 + 15,2^4 * 3 * 7 * 23 * 83 * 89 * 331 * 397 * 1013 * 32099 * 1940599 * 497223893 * 33730277282791
167,2,12,x^24 + x^23 + 159,2^6 * 3^2 * 5 * 7 * 13 * 41 * 73 * 83 * 2789 * 9241 * 28057 * 9485321 * 59828341 * 8287220769634777
167,2,13,x^26 + x^25 + 53,2^4 * 3 * 7 * 83 * 599 * 288653 * 423816863419 * 1842467295761 * 1639947561355176119957
167,2,14,x^28 + x^27 + x + 151,2^5 * 3 * 5 * 7^2 * 29 * 83 * 701 * 2789 * 31130721917 * 106220900381 * 470524326575368031556132817
167,2,15,x^30 + x^29 + 158,2^4 * 3^2 * 7 * 11 * 31 * 61 * 71 * 83 * 151 * 571 * 601 * 9241 * 19301 * 28057 * 2396731 * 70287871 * 134280721 * 6626314734751
167,2,16,x^32 + x^31 + 110,2^8 * 3 * 5 * 7 * 17 * 41 * 83 * 97 * 2789 * 43313 * 9485321 * 4235092033 * 182992606302133822302202039519035841
167,2,17,x^34 + x^33 + 109,2^4 * 3 * 7 * 83 * 103 * 2687 * 19687 * 42331 * 152747449 * 10450931351717 * 363806729195908908624615959519987921
167,3,2,x^6 + x^5 + 46,2^4 * 3^2 * 7 * 83 * 9241 * 28057
167,3,3,x^9 + x^8 + 12,2 * 83 * 28057 * 209449 * 103566817
167,3,4,x^12 + x^11 + 73,2^5 * 3^2 * 5 * 7 * 13 * 83 * 2789 * 9241 * 28057 * 59828341
167,3,5,x^15 + x^14 + 8,2 * 71 * 83 * 151 * 571 * 601 * 19301 * 28057 * 6626314734751
