p,r,n,poly,factorization
6673,1,2,x^2 + x + 11,2^5 * 3 * 47 * 71 * 139
6673,1,3,x^3 + x^2 + 11,2^4 * 3^2 * 7 * 139 * 199 * 10657
6673,1,4,x^4 + x^3 + 5,2^6 * 3 * 5 * 47 * 71 * 139 * 4452893
6673,1,5,x^5 + x^4 + 5,2^4 * 3 * 31 * 139 * 2741251 * 23336681
6673,1,6,x^6 + x^5 + 33,2^5 * 3^2 * 7 * 13 * 47 * 71 * 139 * 199 * 10657 * 3424789
6673,1,7,x^7 + x^6 + 11,2^4 * 3 * 139 * 7451417 * 11850944603312879
6673,1,8,x^8 + x^7 + 35,2^7 * 3 * 5 * 17 * 47 * 71 * 139 * 4452893 * 58318397584913
6673,1,9,x^9 + x^8 + 86,2^4 * 3^3 * 7 * 19 * 139 * 199 * 271 * 2791 * 10657 * 2047966112201491
6673,1,10,x^10 + x^9 + 5,2^5 * 3 * 11 * 31 * 41^2 * 47 * 71 * 139 * 2741251 * 23336681 * 107215857491
6673,1,11,x^11 + x^10 + 20,2^4 * 3 * 23 * 67 * 139 * 185370447791 * 612961500778380870444593
6673,1,12,x^12 + x^11 + 142,2^6 * 3^2 * 5 * 7 * 13 * 47 * 71 * 139 * 199 * 1597 * 3061 * 10657 * 3424789 * 4452893 * 405617089
6673,1,13,x^13 + x^12 + 10,2^4 * 3 * 139 * 521 * 1700682569 * 8799492017645342480869569088826269
6673,1,14,x^14 + x^13 + 105,2^5 * 3 * 43 * 47 * 71 * 139 * 55763 * 7451417 * 11850944603312879 * 36816888790236353
6673,1,15,x^15 + x^14 + 94,2^4 * 3^2 * 7 * 31 * 139 * 199 * 10657 * 2741251 * 23336681 * 129948084675271 * 30250602495497911
6673,1,16,x^16 + x^15 + 47,2^8 * 3 * 5 * 17 * 47 * 71 * 139 * 4452893 * 58318397584913 * 1965798517192006174318617867841
6673,1,17,x^17 + x^16 + 44,2^4 * 3 * 103 * 139 * 4421 * 4931 * 25352543 * 599662523 * 1226043770989369 * 369382173000471945917
6673,1,18,x^18 + x^17 + 181,2^5 * 3^3 * 7 * 13 * 19 * 47 * 71 * 139 * 199 * 271 * 2791 * 10657 * 3424789 * 3675583 * 16246297 * 1478584423 * 2047966112201491
6673,1,19,x^19 + x^18 + 43,2^4 * 3 * 139 * 2357 * 292069193888772935405165200483005803046446329515566375826507572759
6673,1,20,x^20 + x^19 + 40,2^6 * 3 * 5^2 * 11 * 31 * 41^2 * 47 * 61 * 71 * 139 * 2741251 * 4452893 * 23336681 * 107215857491 * 12890481790462025003548952081
6673,2,2,x^4 + x^3 + 5,2^6 * 3 * 5 * 47 * 71 * 139 * 4452893
6673,2,3,x^6 + x^5 + 33,2^5 * 3^2 * 7 * 13 * 47 * 71 * 139 * 199 * 10657 * 3424789
