p,e,n,poly,factorization
3863,1,2,x^2 + x + 20,2^4 * 3 * 7 * 23 * 1931
3863,1,3,x^3 + x^2 + 3,2 * 43 * 1931 * 347131
3863,1,4,x^4 + x^3 + 35,2^5 * 3 * 5 * 7 * 17 * 23 * 41 * 1931 * 2141
3863,1,5,x^5 + x^4 + 2,2 * 61 * 1051 * 1931 * 3474391231
3863,1,6,x^6 + x^5 + 31,2^4 * 3^2 * 7 * 23 * 43 * 1931 * 347131 * 4972969
3863,1,7,x^7 + x^6 + 2,2 * 1931 * 28603 * 68474701 * 1697145031
3863,1,8,x^8 + x^7 + 152,2^6 * 3 * 5 * 7 * 17 * 23 * 41 * 457 * 1889 * 1931 * 2141 * 128979497
3863,1,9,x^9 + x^8 + 11,2 * 19 * 43 * 181 * 1931 * 2179 * 347131 * 443464482819997
3863,1,10,x^10 + x^9 + 97,2^4 * 3 * 7 * 11^2 * 23 * 61 * 1051 * 1061 * 1931 * 4261 * 406981 * 3474391231
3863,1,11,x^11 + x^10 + 3,2 * 397 * 1931 * 281227 * 28064015792539 * 236244759352933
3863,1,12,x^12 + x^11 + 265,2^5 * 3^2 * 5 * 7 * 13 * 17 * 23 * 41 * 43 * 349 * 757 * 1931 * 2141 * 2341 * 27697 * 347131 * 4972969
3863,1,13,x^13 + x^12 + 3,2 * 53 * 1931 * 7229 * 28830677100244491912871310448150842833
3863,1,14,x^14 + x^13 + 31,2^4 * 3 * 7^2 * 23 * 29 * 1931 * 28603 * 68474701 * 1697145031 * 16365896539249983629
3863,1,15,x^15 + x^14 + 3,2 * 31 * 43 * 61 * 1051 * 1931 * 2131 * 347131 * 3474391231 * 13385307961 * 56067567593101
3863,1,16,x^16 + x^15 + 38,2^7 * 3 * 5 * 7 * 17 * 23 * 41 * 193 * 257 * 401 * 457 * 1889 * 1931 * 2141 * 128979497 * 6920065553 * 180145183937
3863,1,17,x^17 + x^16 + 22,2 * 1931 * 6843666928041595148940976823 * 359433791562668862812835198407
3863,1,18,x^18 + x^17 + 93,2^4 * 3^3 * 7 * 19 * 23 * 43 * 181 * 1931 * 2179 * 347131 * 4972969 * 443464482819997 * 1107712340839820875321
3863,1,19,x^19 + x^18 + 58,2 * 1931 * 106274871444652868577245447 * 345403391056961287582191971184871180559
3863,1,20,x^20 + x^19 + 97,2^5 * 3 * 5^2 * 7 * 11^2 * 17 * 23 * 41 * 61 * 1051 * 1061 * 1931 * 2141 * 4261 * 247901 * 406981 * 1978825241 * 3474391231 * 20218173155321
3863,1,21,x^21 + x^20 + 29,2 * 43 * 1931 * 28603 * 347131 * 68474701 * 1697145031 * 11040380949898246944601670320495944615770929
3863,1,22,x^22 + x^21 + 107,2^4 * 3 * 7 * 23 * 397 * 1931 * 9439 * 281227 * 1011671 * 1894934273 * 28064015792539 * 236244759352933 * 40886057403674891
3863,2,2,x^4 + x^3 + 35,2^5 * 3 * 5 * 7 * 17 * 23 * 41 * 1931 * 2141
3863,2,3,x^6 + x^5 + 31,2^4 * 3^2 * 7 * 23 * 43 * 1931 * 347131 * 4972969
3863,2,4,x^8 + x^7 + 152,2^6 * 3 * 5 * 7 * 17 * 23 * 41 * 457 * 1889 * 1931 * 2141 * 128979497
3863,2,5,x^10 + x^9 + 97,2^4 * 3 * 7 * 11^2 * 23 * 61 * 1051 * 1061 * 1931 * 4261 * 406981 * 3474391231
3863,2,6,x^12 + x^11 + 265,2^5 * 3^2 * 5 * 7 * 13 * 17 * 23 * 41 * 43 * 349 * 757 * 1931 * 2141 * 2341 * 27697 * 347131 * 4972969
3863,2,7,x^14 + x^13 + 31,2^4 * 3 * 7^2 * 23 * 29 * 1931 * 28603 * 68474701 * 1697145031 * 16365896539249983629
3863,2,8,x^16 + x^15 + 38,2^7 * 3 * 5 * 7 * 17 * 23 * 41 * 193 * 257 * 401 * 457 * 1889 * 1931 * 2141 * 128979497 * 6920065553 * 180145183937
3863,2,9,x^18 + x^17 + 93,2^4 * 3^3 * 7 * 19 * 23 * 43 * 181 * 1931 * 2179 * 347131 * 4972969 * 443464482819997 * 1107712340839820875321
3863,2,10,x^20 + x^19 + 97,2^5 * 3 * 5^2 * 7 * 11^2 * 17 * 23 * 41 * 61 * 1051 * 1061 * 1931 * 2141 * 4261 * 247901 * 406981 * 1978825241 * 3474391231 * 20218173155321
3863,2,11,x^22 + x^21 + 107,2^4 * 3 * 7 * 23 * 397 * 1931 * 9439 * 281227 * 1011671 * 1894934273 * 28064015792539 * 236244759352933 * 40886057403674891
3863,3,2,x^6 + x^5 + 31,2^4 * 3^2 * 7 * 23 * 43 * 1931 * 347131 * 4972969
3863,3,3,x^9 + x^8 + 11,2 * 19 * 43 * 181 * 1931 * 2179 * 347131 * 443464482819997
3863,3,4,x^12 + x^11 + 265,2^5 * 3^2 * 5 * 7 * 13 * 17 * 23 * 41 * 43 * 349 * 757 * 1931 * 2141 * 2341 * 27697 * 347131 * 4972969
3863,3,5,x^15 + x^14 + 3,2 * 31 * 43 * 61 * 1051 * 1931 * 2131 * 347131 * 3474391231 * 13385307961 * 56067567593101
3863,3,6,x^18 + x^17 + 93,2^4 * 3^3 * 7 * 19 * 23 * 43 * 181 * 1931 * 2179 * 347131 * 4972969 * 443464482819997 * 1107712340839820875321
3863,3,7,x^21 + x^20 + 29,2 * 43 * 1931 * 28603 * 347131 * 68474701 * 1697145031 * 11040380949898246944601670320495944615770929
3863,4,2,x^8 + x^7 + 152,2^6 * 3 * 5 * 7 * 17 * 23 * 41 * 457 * 1889 * 1931 * 2141 * 128979497
3863,4,3,x^12 + x^11 + 265,2^5 * 3^2 * 5 * 7 * 13 * 17 * 23 * 41 * 43 * 349 * 757 * 1931 * 2141 * 2341 * 27697 * 347131 * 4972969
3863,4,4,x^16 + x^15 + 38,2^7 * 3 * 5 * 7 * 17 * 23 * 41 * 193 * 257 * 401 * 457 * 1889 * 1931 * 2141 * 128979497 * 6920065553 * 180145183937
3863,4,5,x^20 + x^19 + 97,2^5 * 3 * 5^2 * 7 * 11^2 * 17 * 23 * 41 * 61 * 1051 * 1061 * 1931 * 2141 * 4261 * 247901 * 406981 * 1978825241 * 3474391231 * 20218173155321
