p,r,n,poly,factorization
1117,1,2,x^2 + x + 17,2^3 * 3^2 * 13 * 31 * 43
1117,1,3,x^3 + x^2 + 14,2^2 * 3^3 * 7 * 31 * 59467
1117,1,4,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 13 * 31 * 43 * 124769
1117,1,5,x^5 + x^4 + 17,2^2 * 3^2 * 31 * 41 * 251 * 331 * 457421
1117,1,6,x^6 + x^5 + 17,2^3 * 3^3 * 7 * 13 * 31 * 43 * 59467 * 1246573
1117,1,7,x^7 + x^6 + 20,2^2 * 3^2 * 31 * 1944052625982187267
1117,1,8,x^8 + x^7 + 60,2^5 * 3^2 * 5 * 13 * 31 * 43 * 73 * 97 * 124769 * 109922881
1117,1,9,x^9 + x^8 + 17,2^2 * 3^4 * 7 * 31 * 37 * 109 * 18541 * 59467 * 70489 * 122833
1117,1,10,x^10 + x^9 + 20,2^3 * 3^2 * 11 * 13 * 31 * 41 * 43 * 101 * 251 * 331 * 457421 * 1399941871
1117,1,11,x^11 + x^10 + 2,2^2 * 3^2 * 23 * 31 * 353 * 389687 * 352536911 * 2713299004769
1117,1,12,x^12 + x^11 + 20,2^4 * 3^3 * 5 * 7 * 13 * 31 * 43 * 877 * 59467 * 124769 * 1246573 * 1775058829
1117,1,13,x^13 + x^12 + 2,2^2 * 3^2 * 31 * 192513793603 * 19613956318561686222919207
1117,1,14,x^14 + x^13 + 29,2^3 * 3^2 * 13 * 31 * 43 * 673 * 283193 * 10181993837 * 1944052625982187267
1117,1,15,x^15 + x^14 + 59,2^2 * 3^3 * 7 * 31 * 41 * 251 * 331 * 1471 * 2971 * 59467 * 72481 * 457421 * 7643581588381
1117,1,16,x^16 + x^15 + 184,2^6 * 3^2 * 5 * 13 * 17 * 31 * 43 * 73 * 97 * 124769 * 109922881 * 17860119649 * 3990819667937
1117,1,17,x^17 + x^16 + 20,2^2 * 3^2 * 31 * 55931 * 105096236484133465538099023002928838982262531
1117,1,18,x^18 + x^17 + 137,2^3 * 3^4 * 7 * 13 * 19 * 31 * 37 * 43 * 109 * 18541 * 59467 * 70489 * 122833 * 1246573 * 102226957971982903
1117,1,19,x^19 + x^18 + 26,2^2 * 3^2 * 31 * 412116160123267 * 3332206185083623 * 5340655735545636352071067
1117,1,20,x^20 + x^19 + 153,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 43 * 101 * 181 * 251 * 281 * 331 * 124769 * 457421 * 15790861 * 1399941871 * 603482008501
1117,1,21,x^21 + x^20 + 219,2^2 * 3^3 * 7^2 * 31 * 59467 * 202866973 * 1632646681 * 1625726557356872419 * 1944052625982187267
1117,1,22,x^22 + x^21 + 116,2^3 * 3^2 * 13 * 23 * 31 * 43 * 67 * 353 * 2003 * 389687 * 2207987 * 155007007 * 352536911 * 65771766457 * 2713299004769
1117,1,23,x^23 + x^22 + 29,2^2 * 3^2 * 31 * 47 * 1876201403 * 129473674248554602393735504326838249522076852921265394727
1117,1,24,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,1,25,x^25 + x^24 + 59,2^2 * 3^2 * 31 * 41 * 251 * 331 * 401 * 457421 * 4306138079711651 * 6304581144987356951 * 839798122119355058488201
1117,1,26,x^26 + x^25 + 163,2^3 * 3^2 * 13^2 * 31 * 43 * 53 * 131 * 2939 * 52300142701 * 192513793603 * 271679249891196941 * 19613956318561686222919207
1117,2,2,x^4 + x^3 + 2,2^4 * 3^2 * 5 * 13 * 31 * 43 * 124769
1117,2,3,x^6 + x^5 + 17,2^3 * 3^3 * 7 * 13 * 31 * 43 * 59467 * 1246573
1117,2,4,x^8 + x^7 + 60,2^5 * 3^2 * 5 * 13 * 31 * 43 * 73 * 97 * 124769 * 109922881
1117,2,5,x^10 + x^9 + 20,2^3 * 3^2 * 11 * 13 * 31 * 41 * 43 * 101 * 251 * 331 * 457421 * 1399941871
1117,2,6,x^12 + x^11 + 20,2^4 * 3^3 * 5 * 7 * 13 * 31 * 43 * 877 * 59467 * 124769 * 1246573 * 1775058829
1117,2,7,x^14 + x^13 + 29,2^3 * 3^2 * 13 * 31 * 43 * 673 * 283193 * 10181993837 * 1944052625982187267
1117,2,8,x^16 + x^15 + 184,2^6 * 3^2 * 5 * 13 * 17 * 31 * 43 * 73 * 97 * 124769 * 109922881 * 17860119649 * 3990819667937
1117,2,9,x^18 + x^17 + 137,2^3 * 3^4 * 7 * 13 * 19 * 31 * 37 * 43 * 109 * 18541 * 59467 * 70489 * 122833 * 1246573 * 102226957971982903
1117,2,10,x^20 + x^19 + 153,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 43 * 101 * 181 * 251 * 281 * 331 * 124769 * 457421 * 15790861 * 1399941871 * 603482008501
1117,2,11,x^22 + x^21 + 116,2^3 * 3^2 * 13 * 23 * 31 * 43 * 67 * 353 * 2003 * 389687 * 2207987 * 155007007 * 352536911 * 65771766457 * 2713299004769
1117,2,12,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,2,13,x^26 + x^25 + 163,2^3 * 3^2 * 13^2 * 31 * 43 * 53 * 131 * 2939 * 52300142701 * 192513793603 * 271679249891196941 * 19613956318561686222919207
1117,3,2,x^6 + x^5 + 17,2^3 * 3^3 * 7 * 13 * 31 * 43 * 59467 * 1246573
1117,3,3,x^9 + x^8 + 17,2^2 * 3^4 * 7 * 31 * 37 * 109 * 18541 * 59467 * 70489 * 122833
1117,3,4,x^12 + x^11 + 20,2^4 * 3^3 * 5 * 7 * 13 * 31 * 43 * 877 * 59467 * 124769 * 1246573 * 1775058829
1117,3,5,x^15 + x^14 + 59,2^2 * 3^3 * 7 * 31 * 41 * 251 * 331 * 1471 * 2971 * 59467 * 72481 * 457421 * 7643581588381
1117,3,6,x^18 + x^17 + 137,2^3 * 3^4 * 7 * 13 * 19 * 31 * 37 * 43 * 109 * 18541 * 59467 * 70489 * 122833 * 1246573 * 102226957971982903
1117,3,7,x^21 + x^20 + 219,2^2 * 3^3 * 7^2 * 31 * 59467 * 202866973 * 1632646681 * 1625726557356872419 * 1944052625982187267
1117,3,8,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,4,2,x^8 + x^7 + 60,2^5 * 3^2 * 5 * 13 * 31 * 43 * 73 * 97 * 124769 * 109922881
1117,4,3,x^12 + x^11 + 20,2^4 * 3^3 * 5 * 7 * 13 * 31 * 43 * 877 * 59467 * 124769 * 1246573 * 1775058829
1117,4,4,x^16 + x^15 + 184,2^6 * 3^2 * 5 * 13 * 17 * 31 * 43 * 73 * 97 * 124769 * 109922881 * 17860119649 * 3990819667937
1117,4,5,x^20 + x^19 + 153,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 43 * 101 * 181 * 251 * 281 * 331 * 124769 * 457421 * 15790861 * 1399941871 * 603482008501
1117,4,6,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,5,2,x^10 + x^9 + 20,2^3 * 3^2 * 11 * 13 * 31 * 41 * 43 * 101 * 251 * 331 * 457421 * 1399941871
1117,5,3,x^15 + x^14 + 59,2^2 * 3^3 * 7 * 31 * 41 * 251 * 331 * 1471 * 2971 * 59467 * 72481 * 457421 * 7643581588381
1117,5,4,x^20 + x^19 + 153,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 43 * 101 * 181 * 251 * 281 * 331 * 124769 * 457421 * 15790861 * 1399941871 * 603482008501
1117,5,5,x^25 + x^24 + 59,2^2 * 3^2 * 31 * 41 * 251 * 331 * 401 * 457421 * 4306138079711651 * 6304581144987356951 * 839798122119355058488201
1117,6,2,x^12 + x^11 + 20,2^4 * 3^3 * 5 * 7 * 13 * 31 * 43 * 877 * 59467 * 124769 * 1246573 * 1775058829
1117,6,3,x^18 + x^17 + 137,2^3 * 3^4 * 7 * 13 * 19 * 31 * 37 * 43 * 109 * 18541 * 59467 * 70489 * 122833 * 1246573 * 102226957971982903
1117,6,4,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,7,2,x^14 + x^13 + 29,2^3 * 3^2 * 13 * 31 * 43 * 673 * 283193 * 10181993837 * 1944052625982187267
1117,7,3,x^21 + x^20 + 219,2^2 * 3^3 * 7^2 * 31 * 59467 * 202866973 * 1632646681 * 1625726557356872419 * 1944052625982187267
1117,8,2,x^16 + x^15 + 184,2^6 * 3^2 * 5 * 13 * 17 * 31 * 43 * 73 * 97 * 124769 * 109922881 * 17860119649 * 3990819667937
1117,8,3,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,9,2,x^18 + x^17 + 137,2^3 * 3^4 * 7 * 13 * 19 * 31 * 37 * 43 * 109 * 18541 * 59467 * 70489 * 122833 * 1246573 * 102226957971982903
1117,10,2,x^20 + x^19 + 153,2^4 * 3^2 * 5^2 * 11 * 13 * 31 * 41 * 43 * 101 * 181 * 251 * 281 * 331 * 124769 * 457421 * 15790861 * 1399941871 * 603482008501
1117,11,2,x^22 + x^21 + 116,2^3 * 3^2 * 13 * 23 * 31 * 43 * 67 * 353 * 2003 * 389687 * 2207987 * 155007007 * 352536911 * 65771766457 * 2713299004769
1117,12,2,x^24 + x^23 + 43,2^5 * 3^3 * 5 * 7 * 13 * 31 * 43 * 73 * 97 * 877 * 59467 * 124769 * 1246573 * 2125273 * 109922881 * 1775058829 * 1140277776113614777
1117,13,2,x^26 + x^25 + 163,2^3 * 3^2 * 13^2 * 31 * 43 * 53 * 131 * 2939 * 52300142701 * 192513793603 * 271679249891196941 * 19613956318561686222919207
