p,n,poly,factorization
6791,2,x^2 + x + 22,2^4 * 3 * 5 * 7 * 97 * 283
6791,3,x^3 + x^2 + 6,2 * 5 * 7 * 97 * 46124473
6791,4,x^4 + x^3 + 69,2^5 * 3 * 5 * 7 * 13 * 97 * 109 * 283 * 16273
6791,5,x^5 + x^4 + 3,2 * 5^2 * 7 * 11 * 31 * 61 * 97 * 1621 * 12617161
6791,6,x^6 + x^5 + 7,2^4 * 3^2 * 5 * 7 * 19^2 * 97 * 283 * 42577 * 46124473
6791,7,x^7 + x^6 + 6,2 * 5 * 7^2 * 97 * 652429 * 21480037840042699
6791,8,x^8 + x^7 + 43,2^6 * 3 * 5 * 7 * 13 * 17 * 97 * 109 * 283 * 1609 * 16273 * 38877645977
6791,9,x^9 + x^8 + 45,2 * 5 * 7 * 73 * 97 * 433 * 92899 * 46124473 * 33402624178843
6791,10,x^10 + x^9 + 110,2^4 * 3 * 5^2 * 7 * 11 * 31 * 61 * 71 * 97 * 283 * 1621 * 3061 * 12617161 * 9784740151
6791,11,x^11 + x^10 + 76,2 * 5 * 7 * 23 * 67 * 97 * 376003 * 360086891813991216208246877207
6791,12,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 13 * 19^2 * 97 * 109 * 283 * 349 * 16273 * 42577 * 46124473 * 6094098724069
6791,13,x^13 + x^12 + 48,2 * 5 * 7 * 97 * 521 * 911 * 20272747980998135925364051117621382135143
6791,14,x^14 + x^13 + 39,2^4 * 3 * 5 * 7^2 * 29^2 * 97 * 197 * 283 * 2521 * 3767 * 5657 * 652429 * 11018477 * 21480037840042699
6791,15,x^15 + x^14 + 159,2 * 5^2 * 7 * 11 * 31 * 61 * 97 * 1021 * 1621 * 3571 * 46771 * 12617161 * 46124473 * 26522450021859931501
6791,16,x^16 + x^15 + 86,2^7 * 3 * 5 * 7 * 13 * 17 * 97 * 109 * 283 * 1609 * 16273 * 38877645977 * 2261725257959372214454866526561
6791,17,x^17 + x^16 + 12,2 * 5 * 7 * 97 * 89387364251 * 182564354561 * 97217658971179 * 12899306648805105289506553
6791,18,x^18 + x^17 + 203,2^4 * 3^3 * 5 * 7 * 19^2 * 73 * 97 * 283 * 433 * 6571 * 42577 * 92899 * 280729 * 2650969 * 6685867 * 46124473 * 33402624178843
6791,19,x^19 + x^18 + 49,2 * 5 * 7 * 97 * 457 * 15809 * 130632279445158077610049784169529353351724193804076455877626993
6791,20,x^20 + x^19 + 62,2^5 * 3 * 5^2 * 7 * 11 * 13 * 31 * 61 * 71 * 97 * 109 * 283 * 1621 * 3061 * 16273 * 12617161 * 1785288761 * 9784740151 * 43868385361 * 57757676441
