p,r,n,poly,factorization
9241,1,2,x^2 + x + 13,2^4 * 3 * 5 * 7 * 11 * 4621
9241,1,3,x^3 + x^2 + 13,2^3 * 3^2 * 5 * 7 * 11 * 19 * 421 * 3559
9241,1,4,x^4 + x^3 + 17,2^5 * 3 * 5 * 7 * 11 * 4621 * 42698041
9241,1,5,x^5 + x^4 + 47,2^3 * 3 * 5^2 * 7 * 11 * 41 * 35576975028041
9241,1,6,x^6 + x^5 + 119,2^4 * 3^2 * 5 * 7 * 11 * 19 * 421 * 3559 * 4621 * 85386841
9241,1,7,x^7 + x^6 + 89,2^3 * 3 * 5 * 7^2 * 11 * 281 * 89666711 * 3531223618231
9241,1,8,x^8 + x^7 + 119,2^6 * 3 * 5 * 7 * 11 * 433 * 4621 * 10729 * 42698041 * 784871833
9241,1,9,x^9 + x^8 + 73,2^3 * 3^3 * 5 * 7 * 11 * 19 * 421 * 739 * 3559 * 1171783 * 239718159868933
9241,1,10,x^10 + x^9 + 119,2^4 * 3 * 5^2 * 7 * 11 * 41 * 271 * 2251 * 4621 * 11953197661 * 35576975028041
9241,1,11,x^11 + x^10 + 17,2^3 * 3 * 5 * 7 * 11^2 * 23 * 67 * 55793 * 5903097474671 * 813545240959252187
9241,1,12,x^12 + x^11 + 159,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 157 * 421 * 1009 * 2857 * 3559 * 4621 * 1239457 * 42698041 * 85386841
9241,1,13,x^13 + x^12 + 47,2^3 * 3 * 5 * 7 * 11 * 275113723 * 685449493 * 2056775679723489968508614162347
9241,1,14,x^14 + x^13 + 79,2^4 * 3 * 5 * 7^2 * 11 * 43 * 281 * 4621 * 89666711 * 3531223618231 * 14480993945076432862747
9241,1,15,x^15 + x^14 + 13,2^3 * 3^2 * 5^2 * 7 * 11 * 19 * 41 * 421 * 691 * 3559 * 38821 * 35576975028041 * 1982257169314371687599551
9241,1,16,x^16 + x^15 + 255,2^7 * 3 * 5 * 7 * 11 * 17 * 433 * 4621 * 10729 * 42698041 * 784871833 * 42057200115521 * 37190540317763473
9241,1,17,x^17 + x^16 + 17,2^3 * 3 * 5 * 7 * 11 * 73951 * 1509941 * 46825613893 * 540957335398033524541998580682402492359639
9241,1,18,x^18 + x^17 + 194,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 379 * 421 * 739 * 3559 * 4621 * 99721 * 524863 * 1171783 * 85386841 * 848477449 * 239718159868933
9241,1,19,x^19 + x^18 + 137,2^3 * 3 * 5 * 7 * 11 * 157321 * 40234211 * 84169185572183 * 453370388379853115572150224019116304351210183
9241,1,20,x^20 + x^19 + 286,2^5 * 3 * 5^2 * 7 * 11 * 41 * 271 * 541 * 2251 * 4621 * 3071281 * 42698041 * 626819441 * 11953197661 * 35576975028041 * 51061372112501
9241,2,2,x^4 + x^3 + 17,2^5 * 3 * 5 * 7 * 11 * 4621 * 42698041
9241,2,3,x^6 + x^5 + 119,2^4 * 3^2 * 5 * 7 * 11 * 19 * 421 * 3559 * 4621 * 85386841
9241,2,4,x^8 + x^7 + 119,2^6 * 3 * 5 * 7 * 11 * 433 * 4621 * 10729 * 42698041 * 784871833
9241,2,5,x^10 + x^9 + 119,2^4 * 3 * 5^2 * 7 * 11 * 41 * 271 * 2251 * 4621 * 11953197661 * 35576975028041
9241,2,6,x^12 + x^11 + 159,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 157 * 421 * 1009 * 2857 * 3559 * 4621 * 1239457 * 42698041 * 85386841
9241,2,7,x^14 + x^13 + 79,2^4 * 3 * 5 * 7^2 * 11 * 43 * 281 * 4621 * 89666711 * 3531223618231 * 14480993945076432862747
9241,2,8,x^16 + x^15 + 255,2^7 * 3 * 5 * 7 * 11 * 17 * 433 * 4621 * 10729 * 42698041 * 784871833 * 42057200115521 * 37190540317763473
9241,2,9,x^18 + x^17 + 194,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 379 * 421 * 739 * 3559 * 4621 * 99721 * 524863 * 1171783 * 85386841 * 848477449 * 239718159868933
9241,2,10,x^20 + x^19 + 286,2^5 * 3 * 5^2 * 7 * 11 * 41 * 271 * 541 * 2251 * 4621 * 3071281 * 42698041 * 626819441 * 11953197661 * 35576975028041 * 51061372112501
9241,3,2,x^6 + x^5 + 119,2^4 * 3^2 * 5 * 7 * 11 * 19 * 421 * 3559 * 4621 * 85386841
9241,3,3,x^9 + x^8 + 73,2^3 * 3^3 * 5 * 7 * 11 * 19 * 421 * 739 * 3559 * 1171783 * 239718159868933
9241,3,4,x^12 + x^11 + 159,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 157 * 421 * 1009 * 2857 * 3559 * 4621 * 1239457 * 42698041 * 85386841
9241,3,5,x^15 + x^14 + 13,2^3 * 3^2 * 5^2 * 7 * 11 * 19 * 41 * 421 * 691 * 3559 * 38821 * 35576975028041 * 1982257169314371687599551
9241,3,6,x^18 + x^17 + 194,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 379 * 421 * 739 * 3559 * 4621 * 99721 * 524863 * 1171783 * 85386841 * 848477449 * 239718159868933
9241,4,2,x^8 + x^7 + 119,2^6 * 3 * 5 * 7 * 11 * 433 * 4621 * 10729 * 42698041 * 784871833
9241,4,3,x^12 + x^11 + 159,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 157 * 421 * 1009 * 2857 * 3559 * 4621 * 1239457 * 42698041 * 85386841
9241,4,4,x^16 + x^15 + 255,2^7 * 3 * 5 * 7 * 11 * 17 * 433 * 4621 * 10729 * 42698041 * 784871833 * 42057200115521 * 37190540317763473
9241,4,5,x^20 + x^19 + 286,2^5 * 3 * 5^2 * 7 * 11 * 41 * 271 * 541 * 2251 * 4621 * 3071281 * 42698041 * 626819441 * 11953197661 * 35576975028041 * 51061372112501
9241,5,2,x^10 + x^9 + 119,2^4 * 3 * 5^2 * 7 * 11 * 41 * 271 * 2251 * 4621 * 11953197661 * 35576975028041
9241,5,3,x^15 + x^14 + 13,2^3 * 3^2 * 5^2 * 7 * 11 * 19 * 41 * 421 * 691 * 3559 * 38821 * 35576975028041 * 1982257169314371687599551
9241,5,4,x^20 + x^19 + 286,2^5 * 3 * 5^2 * 7 * 11 * 41 * 271 * 541 * 2251 * 4621 * 3071281 * 42698041 * 626819441 * 11953197661 * 35576975028041 * 51061372112501
9241,6,2,x^12 + x^11 + 159,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 157 * 421 * 1009 * 2857 * 3559 * 4621 * 1239457 * 42698041 * 85386841
9241,6,3,x^18 + x^17 + 194,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 379 * 421 * 739 * 3559 * 4621 * 99721 * 524863 * 1171783 * 85386841 * 848477449 * 239718159868933
9241,7,2,x^14 + x^13 + 79,2^4 * 3 * 5 * 7^2 * 11 * 43 * 281 * 4621 * 89666711 * 3531223618231 * 14480993945076432862747
9241,8,2,x^16 + x^15 + 255,2^7 * 3 * 5 * 7 * 11 * 17 * 433 * 4621 * 10729 * 42698041 * 784871833 * 42057200115521 * 37190540317763473
9241,9,2,x^18 + x^17 + 194,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 379 * 421 * 739 * 3559 * 4621 * 99721 * 524863 * 1171783 * 85386841 * 848477449 * 239718159868933
9241,10,2,x^20 + x^19 + 286,2^5 * 3 * 5^2 * 7 * 11 * 41 * 271 * 541 * 2251 * 4621 * 3071281 * 42698041 * 626819441 * 11953197661 * 35576975028041 * 51061372112501
