p,e,n,poly,factorization
8053,1,2,x^2 + x + 2,2^3 * 3 * 11 * 61 * 4027
8053,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 11 * 61 * 21619621
8053,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 11 * 61 * 4027 * 6485081
8053,1,5,x^5 + x^4 + 37,2^2 * 3 * 11 * 61 * 5051 * 832736039671
8053,1,6,x^6 + x^5 + 58,2^3 * 3^2 * 7 * 11 * 61 * 199 * 4027 * 46549 * 21619621
8053,1,7,x^7 + x^6 + 37,2^2 * 3 * 11 * 29 * 61 * 71 * 113 * 379 * 673 * 67537 * 68056451
8053,1,8,x^8 + x^7 + 37,2^5 * 3 * 5 * 11 * 61 * 4027 * 6485081 * 2102813713977241
8053,1,9,x^9 + x^8 + 15,2^2 * 3^3 * 11 * 19 * 61 * 127 * 17929 * 11974411 * 21619621 * 175492027
8053,1,10,x^10 + x^9 + 45,2^3 * 3 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 165930491 * 832736039671
8053,1,11,x^11 + x^10 + 38,2^2 * 3 * 11^2 * 23^2 * 61 * 2985467 * 976661840837 * 67612356363381523
8053,1,12,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 11 * 13 * 61 * 199 * 1933 * 4027 * 46549 * 276037 * 606301 * 6485081 * 21619621
8053,1,13,x^13 + x^12 + 32,2^2 * 3 * 11 * 61 * 131 * 157 * 3400963979843 * 55964264004403 * 19004766803370427
8053,1,14,x^14 + x^13 + 96,2^3 * 3 * 11 * 29 * 61 * 71 * 113 * 379 * 673 * 4027 * 67537 * 326873 * 639577 * 68056451 * 1304428808957
8053,1,15,x^15 + x^14 + 70,2^2 * 3^2 * 11 * 61 * 241 * 4231 * 5051 * 751411 * 21619621 * 832736039671 * 23081819658127947181
8053,1,16,x^16 + x^15 + 66,2^6 * 3 * 5 * 11 * 17 * 61 * 4027 * 6485081 * 155309524417 * 2102813713977241 * 3349535506625448929
8053,1,17,x^17 + x^16 + 22,2^2 * 3 * 11 * 61 * 239 * 1309119275312517851048451025151841566106099998877140228096479
8053,1,18,x^18 + x^17 + 13,2^3 * 3^3 * 7 * 11 * 19 * 61 * 127 * 199 * 4027 * 17929 * 46549 * 11974411 * 21619621 * 175492027 * 64451838961 * 4231661120173
8053,1,19,x^19 + x^18 + 46,2^2 * 3 * 11 * 61 * 571 * 8414932190557 * 4222851288379964424073339302628622168904713709867899089
8053,1,20,x^20 + x^19 + 79,2^4 * 3 * 5^2 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 6485081 * 165930491 * 11357899681 * 832736039671 * 311453742096574279901
8053,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 11 * 61 * 4027 * 6485081
8053,2,3,x^6 + x^5 + 58,2^3 * 3^2 * 7 * 11 * 61 * 199 * 4027 * 46549 * 21619621
8053,2,4,x^8 + x^7 + 37,2^5 * 3 * 5 * 11 * 61 * 4027 * 6485081 * 2102813713977241
8053,2,5,x^10 + x^9 + 45,2^3 * 3 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 165930491 * 832736039671
8053,2,6,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 11 * 13 * 61 * 199 * 1933 * 4027 * 46549 * 276037 * 606301 * 6485081 * 21619621
8053,2,7,x^14 + x^13 + 96,2^3 * 3 * 11 * 29 * 61 * 71 * 113 * 379 * 673 * 4027 * 67537 * 326873 * 639577 * 68056451 * 1304428808957
8053,2,8,x^16 + x^15 + 66,2^6 * 3 * 5 * 11 * 17 * 61 * 4027 * 6485081 * 155309524417 * 2102813713977241 * 3349535506625448929
8053,2,9,x^18 + x^17 + 13,2^3 * 3^3 * 7 * 11 * 19 * 61 * 127 * 199 * 4027 * 17929 * 46549 * 11974411 * 21619621 * 175492027 * 64451838961 * 4231661120173
8053,2,10,x^20 + x^19 + 79,2^4 * 3 * 5^2 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 6485081 * 165930491 * 11357899681 * 832736039671 * 311453742096574279901
8053,3,2,x^6 + x^5 + 58,2^3 * 3^2 * 7 * 11 * 61 * 199 * 4027 * 46549 * 21619621
8053,3,3,x^9 + x^8 + 15,2^2 * 3^3 * 11 * 19 * 61 * 127 * 17929 * 11974411 * 21619621 * 175492027
8053,3,4,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 11 * 13 * 61 * 199 * 1933 * 4027 * 46549 * 276037 * 606301 * 6485081 * 21619621
8053,3,5,x^15 + x^14 + 70,2^2 * 3^2 * 11 * 61 * 241 * 4231 * 5051 * 751411 * 21619621 * 832736039671 * 23081819658127947181
8053,3,6,x^18 + x^17 + 13,2^3 * 3^3 * 7 * 11 * 19 * 61 * 127 * 199 * 4027 * 17929 * 46549 * 11974411 * 21619621 * 175492027 * 64451838961 * 4231661120173
8053,4,2,x^8 + x^7 + 37,2^5 * 3 * 5 * 11 * 61 * 4027 * 6485081 * 2102813713977241
8053,4,3,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 11 * 13 * 61 * 199 * 1933 * 4027 * 46549 * 276037 * 606301 * 6485081 * 21619621
8053,4,4,x^16 + x^15 + 66,2^6 * 3 * 5 * 11 * 17 * 61 * 4027 * 6485081 * 155309524417 * 2102813713977241 * 3349535506625448929
8053,4,5,x^20 + x^19 + 79,2^4 * 3 * 5^2 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 6485081 * 165930491 * 11357899681 * 832736039671 * 311453742096574279901
8053,5,2,x^10 + x^9 + 45,2^3 * 3 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 165930491 * 832736039671
8053,5,3,x^15 + x^14 + 70,2^2 * 3^2 * 11 * 61 * 241 * 4231 * 5051 * 751411 * 21619621 * 832736039671 * 23081819658127947181
8053,5,4,x^20 + x^19 + 79,2^4 * 3 * 5^2 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 6485081 * 165930491 * 11357899681 * 832736039671 * 311453742096574279901
8053,6,2,x^12 + x^11 + 13,2^4 * 3^2 * 5 * 7 * 11 * 13 * 61 * 199 * 1933 * 4027 * 46549 * 276037 * 606301 * 6485081 * 21619621
8053,6,3,x^18 + x^17 + 13,2^3 * 3^3 * 7 * 11 * 19 * 61 * 127 * 199 * 4027 * 17929 * 46549 * 11974411 * 21619621 * 175492027 * 64451838961 * 4231661120173
8053,7,2,x^14 + x^13 + 96,2^3 * 3 * 11 * 29 * 61 * 71 * 113 * 379 * 673 * 4027 * 67537 * 326873 * 639577 * 68056451 * 1304428808957
8053,8,2,x^16 + x^15 + 66,2^6 * 3 * 5 * 11 * 17 * 61 * 4027 * 6485081 * 155309524417 * 2102813713977241 * 3349535506625448929
8053,9,2,x^18 + x^17 + 13,2^3 * 3^3 * 7 * 11 * 19 * 61 * 127 * 199 * 4027 * 17929 * 46549 * 11974411 * 21619621 * 175492027 * 64451838961 * 4231661120173
8053,10,2,x^20 + x^19 + 79,2^4 * 3 * 5^2 * 11 * 61 * 2591 * 4027 * 5051 * 9781 * 6485081 * 165930491 * 11357899681 * 832736039671 * 311453742096574279901
