p,n,poly,factorization
1697,2,x^2 + x + 7,2^6 * 3 * 53 * 283
1697,3,x^3 + x^2 + 10,2^5 * 53 * 229 * 12583
1697,4,x^4 + x^3 + 7,2^7 * 3 * 5 * 53 * 61 * 283 * 4721
1697,5,x^5 + x^4 + 48,2^5 * 11^2 * 41 * 53 * 941 * 1021 * 1741
1697,6,x^6 + x^5 + 34,2^6 * 3^2 * 7^3 * 53 * 229 * 283 * 2797 * 12583
1697,7,x^7 + x^6 + 27,2^5 * 53 * 239 * 463 * 215957432896871
1697,8,x^8 + x^7 + 54,2^8 * 3 * 5 * 53 * 61 * 283 * 4721 * 303073 * 13682017
1697,9,x^9 + x^8 + 7,2^5 * 19 * 53 * 229 * 12583 * 1257006296256626737
1697,10,x^10 + x^9 + 45,2^6 * 3 * 11^2 * 31 * 41 * 53 * 283 * 941 * 1021 * 1741 * 267368248991
1697,11,x^11 + x^10 + 63,2^5 * 23 * 53 * 67 * 128609123627090095213973055407
1697,12,x^12 + x^11 + 14,2^7 * 3^2 * 5 * 7^3 * 13 * 53 * 61 * 229 * 277 * 283 * 613 * 1033 * 2797 * 3637 * 4721 * 12583
1697,13,x^13 + x^12 + 29,2^5 * 53 * 79 * 92510462579594749 * 78094447793944510111
1697,14,x^14 + x^13 + 43,2^6 * 3 * 53 * 239 * 283 * 463 * 1373 * 9311 * 1867103299531 * 215957432896871
1697,15,x^15 + x^14 + 12,2^5 * 11^2 * 41 * 53 * 229 * 941 * 1021 * 1741 * 12583 * 20431 * 1452421 * 1855981 * 1248081871
1697,16,x^16 + x^15 + 13,2^9 * 3 * 5 * 17 * 53 * 61 * 283 * 593 * 1217 * 2657 * 4721 * 45953 * 114833 * 199921 * 303073 * 13682017
1697,17,x^17 + x^16 + 37,2^5 * 53 * 59093 * 80513 * 96532878439 * 178995887519 * 57576480541236476789
1697,18,x^18 + x^17 + 172,2^6 * 3^3 * 7^3 * 19 * 53 * 73 * 229 * 283 * 2797 * 12583 * 109055340726492403 * 1257006296256626737
1697,19,x^19 + x^18 + 80,2^5 * 53 * 2490848207 * 70973060281350849827 * 77106033358664988435772003903
1697,20,x^20 + x^19 + 161,2^7 * 3 * 5^2 * 11^2 * 31 * 41 * 53 * 61 * 283 * 421 * 941 * 1021 * 1741 * 4721 * 178441 * 5961581 * 30714707941 * 267368248991
1697,21,x^21 + x^20 + 3,2^5 * 53 * 229 * 239 * 463 * 1429 * 12583 * 637213207 * 215957432896871 * 626050138876198071693379723
1697,22,x^22 + x^21 + 90,2^6 * 3 * 23 * 53 * 67 * 283 * 5628047366618491 * 35172629370122003 * 128609123627090095213973055407
1697,23,x^23 + x^22 + 104,2^5 * 53 * 20747 * 22288643581 * 566355758431 * 6941241520563181789 * 62185782349065664166656739
1697,24,x^24 + x^23 + 7,2^8 * 3^2 * 5 * 7^3 * 13 * 53 * 61 * 229 * 277 * 283 * 613 * 673 * 937 * 1033 * 2797 * 3637 * 4721 * 12583 * 246577 * 303073 * 13682017 * 15339673 * 28835761
