p,e,n,poly,factorization
7753,1,2,x^2 + x + 10,2^4 * 3 * 17 * 19 * 3877
7753,1,3,x^3 + x^2 + 40,2^3 * 3^2 * 7 * 17 * 19 * 2862703
7753,1,4,x^4 + x^3 + 40,2^5 * 3 * 5 * 13 * 17 * 19 * 3877 * 462377
7753,1,5,x^5 + x^4 + 39,2^3 * 3 * 11^2 * 17 * 19 * 1721 * 17352774181
7753,1,6,x^6 + x^5 + 40,2^4 * 3^2 * 7 * 17 * 19 * 3877 * 2862703 * 60101257
7753,1,7,x^7 + x^6 + 40,2^3 * 3 * 17 * 19 * 1051 * 6208721 * 33286632653933
7753,1,8,x^8 + x^7 + 47,2^6 * 3 * 5 * 13 * 17 * 19 * 113 * 3877 * 88897 * 462377 * 179838881
7753,1,9,x^9 + x^8 + 59,2^3 * 3^3 * 7 * 17 * 19 * 28027 * 2862703 * 2582978763680146747
7753,1,10,x^10 + x^9 + 39,2^4 * 3 * 11^2 * 17 * 19 * 41 * 71 * 1721 * 3877 * 17352774181 * 1241026107151
7753,1,11,x^11 + x^10 + 39,2^3 * 3 * 17 * 19 * 23 * 3683269498198143349 * 9263871601414170049
7753,1,12,x^12 + x^11 + 177,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 3529 * 3877 * 462377 * 2862703 * 60101257 * 1023829102537
7753,1,13,x^13 + x^12 + 31,2^3 * 3 * 17 * 19 * 53 * 74669573087944433 * 11919935067434550936298536889
7753,1,14,x^14 + x^13 + 47,2^4 * 3 * 17 * 19 * 463 * 1051 * 3877 * 6208721 * 33286632653933 * 469009565294621050519
7753,1,15,x^15 + x^14 + 31,2^3 * 3^2 * 7 * 11^2 * 17 * 19 * 1721 * 2862703 * 17352774181 * 13052756966855734972365640678561
7753,1,16,x^16 + x^15 + 95,2^7 * 3 * 5 * 13 * 17 * 19 * 113 * 3877 * 88897 * 462377 * 780257 * 179838881 * 8365474939030415379082433
7753,1,17,x^17 + x^16 + 10,2^3 * 3 * 17^2 * 19 * 5416693315099999 * 1850927444175017295258087766702503783213773407
