p,n,poly,factorization
5167,2,x^2 + x + 6,2^5 * 3^2 * 7 * 17 * 19 * 41
5167,3,x^3 + x^2 + 11,2 * 3^3 * 7 * 41 * 8901019
5167,4,x^4 + x^3 + 10,2^6 * 3^2 * 5 * 7 * 17 * 19 * 41 * 2669789
5167,5,x^5 + x^4 + 17,2 * 3^2 * 7 * 41 * 131 * 1481 * 3674612531
5167,6,x^6 + x^5 + 12,2^5 * 3^3 * 7 * 17 * 19 * 41 * 43 * 151 * 4111 * 8901019
5167,7,x^7 + x^6 + 17,2 * 3^2 * 7^2 * 41 * 281 * 62987 * 153624168472573
5167,8,x^8 + x^7 + 48,2^7 * 3^2 * 5 * 7 * 17 * 19 * 41 * 521 * 2441 * 4561 * 61441 * 2669789
5167,9,x^9 + x^8 + 38,2 * 3^4 * 7 * 41 * 1563229 * 8901019 * 4057765182347959
5167,10,x^10 + x^9 + 79,2^5 * 3^2 * 7 * 11 * 17 * 19 * 41 * 131 * 631 * 1481 * 3674612531 * 102670992041
5167,11,x^11 + x^10 + 18,2 * 3^2 * 7 * 41 * 859 * 7420042543 * 2128477756670997394515821
5167,12,x^12 + x^11 + 63,2^6 * 3^3 * 5 * 7 * 13 * 17 * 19 * 41 * 43 * 151 * 4111 * 12097 * 2669789 * 8901019 * 4532447653
5167,13,x^13 + x^12 + 17,2 * 3^2 * 7 * 41 * 599 * 1093 * 3511 * 157567913604189789288084343609506173
5167,14,x^14 + x^13 + 51,2^5 * 3^2 * 7^2 * 17 * 19 * 29 * 41 * 281 * 62987 * 206879 * 153624168472573 * 3171263431684573
5167,15,x^15 + x^14 + 165,2 * 3^3 * 7 * 41 * 131 * 1481 * 2251 * 412831 * 8901019 * 3674612531 * 546607814331841469821
5167,16,x^16 + x^15 + 331,2^8 * 3^2 * 5 * 7 * 17 * 19 * 41 * 521 * 2441 * 4561 * 61441 * 238673 * 2669789 * 1064325346159438619028977
5167,17,x^17 + x^16 + 23,2 * 3^2 * 7 * 41 * 1684558774800373 * 8493366521325963671 * 18044024587861257194903467
5167,18,x^18 + x^17 + 131,2^5 * 3^4 * 7 * 17 * 19 * 41 * 43 * 73 * 151 * 4111 * 1563229 * 8901019 * 4057765182347959 * 260680118142930915259
5167,19,x^19 + x^18 + 67,2 * 3^2 * 7 * 41 * 419 * 6322539434639 * 64935483152951 * 2548960446513388379 * 15719025742115037673
5167,20,x^20 + x^19 + 87,2^6 * 3^2 * 5^2 * 7 * 11 * 17 * 19 * 41 * 131 * 241 * 631 * 1481 * 2669789 * 2951027621 * 3674612531 * 102670992041 * 142872075828659161
5167,21,x^21 + x^20 + 156,2 * 3^3 * 7^2 * 41 * 127 * 281 * 14827 * 62987 * 8901019 * 13680661 * 8910769939 * 16943784901 * 93086720119 * 153624168472573
