p,r,n,poly,factorization
2531,1,2,x^2 + x + 7,2^3 * 3 * 5 * 11 * 23 * 211
2531,1,3,x^3 + x^2 + 9,2 * 5 * 7 * 11 * 13 * 23 * 70423
2531,1,4,x^4 + x^3 + 6,2^4 * 3 * 5 * 11 * 23 * 211 * 1657 * 1933
2531,1,5,x^5 + x^4 + 4,2 * 5^2 * 11 * 23 * 1721 * 17971 * 265471
2531,1,6,x^6 + x^5 + 99,2^3 * 3^2 * 5 * 7 * 11 * 13 * 23 * 43 * 211 * 49639 * 70423
2531,1,7,x^7 + x^6 + 17,2 * 5 * 11 * 23 * 262981074155234889637
2531,1,8,x^8 + x^7 + 6,2^5 * 3 * 5 * 11 * 17 * 23 * 211 * 1657 * 1933 * 465089 * 2595097
2531,1,9,x^9 + x^8 + 27,2 * 5 * 7 * 11 * 13 * 19 * 23 * 70423 * 13835640534296421367
2531,1,10,x^10 + x^9 + 8,2^3 * 3 * 5^2 * 11 * 23 * 71 * 101 * 131 * 211 * 1721 * 17971 * 265471 * 43666261
2531,1,11,x^11 + x^10 + 4,2 * 5 * 11^2 * 23 * 89 * 2197361 * 2284019 * 2196388996333517701
2531,1,12,x^12 + x^11 + 119,2^4 * 3^2 * 5 * 7 * 11 * 13 * 23 * 43 * 73 * 211 * 1657 * 1933 * 49639 * 70423 * 562141505857
2531,1,13,x^13 + x^12 + 20,2 * 5 * 11 * 23 * 313 * 937 * 15964829560369 * 14764853802236047340377
2531,1,14,x^14 + x^13 + 8,2^3 * 3 * 5 * 11 * 23 * 211 * 239 * 1099470076101621869 * 262981074155234889637
2531,1,15,x^15 + x^14 + 51,2 * 5^2 * 7 * 11 * 13 * 23 * 31 * 1721 * 17971 * 70423 * 138451 * 265471 * 2062930561 * 190117956181
2531,1,16,x^16 + x^15 + 99,2^6 * 3 * 5 * 11 * 17 * 23 * 211 * 353 * 673 * 1657 * 1933 * 465089 * 2595097 * 3544193265278415427409
2531,1,17,x^17 + x^16 + 38,2 * 5 * 11 * 23 * 146099 * 2716261 * 7148702190852461557590703674546403383076223
2531,1,18,x^18 + x^17 + 403,2^3 * 3^3 * 5 * 7 * 11 * 13 * 19 * 23 * 43 * 211 * 49639 * 70423 * 13835640534296421367 * 87625723373068343797
2531,1,19,x^19 + x^18 + 3,2 * 5 * 11 * 23 * 5631601 * 278858894291 * 11572144778556265807606128083755312675841039
2531,1,20,x^20 + x^19 + 214,2^4 * 3 * 5^2 * 11 * 23 * 71 * 101 * 131 * 211 * 1301 * 1621 * 1657 * 1721 * 1933 * 13681 * 17971 * 265471 * 43666261 * 58365866730934121
2531,1,21,x^21 + x^20 + 62,2 * 5 * 7^2 * 11 * 13 * 23 * 70423 * 3079441 * 97091297269 * 262981074155234889637 * 33005315330884787673427
2531,1,22,x^22 + x^21 + 30,2^3 * 3 * 5 * 11^2 * 23 * 67 * 89 * 211 * 463 * 12893 * 2197361 * 2284019 * 104755170719 * 257373986861993 * 2196388996333517701
2531,1,23,x^23 + x^22 + 108,2 * 5 * 11 * 23^2 * 2525315729 * 73935504911 * 234055677093588991044683 * 741964412113988373317712058903
2531,2,2,x^4 + x^3 + 6,2^4 * 3 * 5 * 11 * 23 * 211 * 1657 * 1933
2531,2,3,x^6 + x^5 + 99,2^3 * 3^2 * 5 * 7 * 11 * 13 * 23 * 43 * 211 * 49639 * 70423
2531,2,4,x^8 + x^7 + 6,2^5 * 3 * 5 * 11 * 17 * 23 * 211 * 1657 * 1933 * 465089 * 2595097
