p,n,poly,factorization
8887,2,x^2 + x + 3,2^4 * 3 * 11 * 101 * 1481
8887,3,x^3 + x^2 + 9,2 * 3^2 * 7^2 * 1481 * 537331
8887,4,x^4 + x^3 + 14,2^5 * 3 * 5 * 11 * 13^2 * 17 * 101 * 1481 * 2749
8887,5,x^5 + x^4 + 11,2 * 3 * 1481 * 6238347916063121
8887,6,x^6 + x^5 + 3,2^4 * 3^2 * 7^2 * 11 * 101 * 1481 * 537331 * 78969883
8887,7,x^7 + x^6 + 4,2 * 3 * 239 * 1481 * 1155449 * 1784149613741167
8887,8,x^8 + x^7 + 10,2^6 * 3 * 5 * 11 * 13^2 * 17 * 101 * 193 * 241 * 1481 * 2749 * 67052715937
8887,9,x^9 + x^8 + 50,2 * 3^3 * 7^2 * 37 * 163 * 1481 * 537331 * 538201 * 50591318431141
8887,10,x^10 + x^9 + 28,2^4 * 3 * 11 * 41 * 101 * 251 * 1481 * 606058123351 * 6238347916063121
8887,11,x^11 + x^10 + 32,2 * 3 * 23 * 1481 * 22610950429 * 5909544659769497739026781451
8887,12,x^12 + x^11 + 45,2^5 * 3^2 * 5 * 7^2 * 11 * 13^2 * 17 * 101 * 1481 * 2749 * 537331 * 6602161 * 78969883 * 944788513
8887,13,x^13 + x^12 + 61,2 * 3 * 53^2 * 1481 * 2045759 * 457325909 * 23510897411 * 3928346709051197369
8887,14,x^14 + x^13 + 102,2^4 * 3 * 11 * 29 * 101 * 239 * 1481 * 1155449 * 1784149613741167 * 16985730037372847601467
8887,15,x^15 + x^14 + 32,2 * 3^2 * 7^2 * 61 * 1481 * 537331 * 137111169074161 * 4651466539803781 * 6238347916063121
8887,16,x^16 + x^15 + 46,2^7 * 3 * 5 * 11 * 13^2 * 17 * 101 * 113 * 193 * 241 * 1481 * 2749 * 215617 * 18051376481 * 67052715937 * 44232315945361
8887,17,x^17 + x^16 + 128,2 * 3 * 137 * 1481 * 65213 * 35980503364573 * 543794260516651 * 8661141880071819917580489587
8887,18,x^18 + x^17 + 55,2^4 * 3^3 * 7^2 * 11 * 19 * 37 * 101 * 163 * 1481 * 537331 * 538201 * 78969883 * 83270377 * 50591318431141 * 311377300481089
8887,19,x^19 + x^18 + 22,2 * 3 * 1481 * 95989 * 1382573094178990963 * 901016089046760835561001138872747567108921574311
8887,20,x^20 + x^19 + 105,2^5 * 3 * 5^2 * 11 * 13^2 * 17 * 41 * 101 * 251 * 1481 * 1621 * 1721 * 2749 * 312941 * 606058123351 * 6238347916063121 * 8913434559200196581
