p,r,n,poly,factorization
7043,1,2,x^2 + x + 5,2^3 * 3 * 7 * 503 * 587
7043,1,3,x^3 + x^2 + 12,2 * 7 * 307 * 503 * 161599
7043,1,4,x^4 + x^3 + 5,2^4 * 3 * 5^2 * 7 * 41 * 503 * 587 * 24197
7043,1,5,x^5 + x^4 + 4,2 * 7 * 11 * 503 * 601 * 372241906691
7043,1,6,x^6 + x^5 + 7,2^3 * 3^2 * 7 * 13 * 31 * 307 * 503 * 587 * 41023 * 161599
7043,1,7,x^7 + x^6 + 14,2 * 7^2 * 29 * 503 * 692908903 * 867831917177
7043,1,8,x^8 + x^7 + 45,2^5 * 3 * 5^2 * 7 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 188017
7043,1,9,x^9 + x^8 + 67,2 * 7 * 307 * 503 * 919 * 1279 * 36973 * 161599 * 2808506179009
7043,1,10,x^10 + x^9 + 28,2^3 * 3 * 7 * 11 * 71 * 503 * 587 * 601 * 372241906691 * 34650598947931
7043,1,11,x^11 + x^10 + 4,2 * 7 * 503 * 3323 * 6029 * 9043 * 1657869705134401458517123153
7043,1,12,x^12 + x^11 + 62,2^4 * 3^2 * 5^2 * 7 * 13 * 31 * 41 * 157 * 307 * 433 * 503 * 587 * 24197 * 41023 * 161599 * 36194551213
7043,1,13,x^13 + x^12 + 4,2 * 7 * 53 * 503 * 1483 * 7853 * 5041862099 * 4787517199998221111358876617
7043,1,14,x^14 + x^13 + 2,2^3 * 3 * 7^2 * 29 * 503 * 587 * 827 * 388413341 * 692908903 * 379913585101 * 867831917177
7043,1,15,x^15 + x^14 + 4,2 * 7 * 11 * 241 * 271 * 307 * 503 * 601 * 991 * 161599 * 372241906691 * 93527613230337811784401
7043,1,16,x^16 + x^15 + 135,2^6 * 3 * 5^2 * 7 * 17 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 47857 * 188017 * 11550481 * 322134359060521409
7043,1,17,x^17 + x^16 + 19,2 * 7 * 137 * 503 * 647 * 105546122654871623 * 3918479241784909239589310062780422129833
7043,1,18,x^18 + x^17 + 145,2^3 * 3^3 * 7 * 13 * 19 * 31 * 307 * 503 * 587 * 919 * 1279 * 36973 * 41023 * 58573 * 161599 * 3775987 * 9681514849 * 2808506179009
7043,1,19,x^19 + x^18 + 13,2 * 7 * 503 * 4003871 * 1736607355661 * 253391821027670482147 * 1032109447218771950914927748149
7043,1,20,x^20 + x^19 + 38,2^4 * 3 * 5^3 * 7 * 11 * 41 * 61 * 71 * 503 * 587 * 601 * 12281 * 24197 * 47681 * 228061 * 372241906691 * 34650598947931 * 148638580183421
7043,2,2,x^4 + x^3 + 5,2^4 * 3 * 5^2 * 7 * 41 * 503 * 587 * 24197
7043,2,3,x^6 + x^5 + 7,2^3 * 3^2 * 7 * 13 * 31 * 307 * 503 * 587 * 41023 * 161599
7043,2,4,x^8 + x^7 + 45,2^5 * 3 * 5^2 * 7 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 188017
7043,2,5,x^10 + x^9 + 28,2^3 * 3 * 7 * 11 * 71 * 503 * 587 * 601 * 372241906691 * 34650598947931
7043,2,6,x^12 + x^11 + 62,2^4 * 3^2 * 5^2 * 7 * 13 * 31 * 41 * 157 * 307 * 433 * 503 * 587 * 24197 * 41023 * 161599 * 36194551213
7043,2,7,x^14 + x^13 + 2,2^3 * 3 * 7^2 * 29 * 503 * 587 * 827 * 388413341 * 692908903 * 379913585101 * 867831917177
7043,2,8,x^16 + x^15 + 135,2^6 * 3 * 5^2 * 7 * 17 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 47857 * 188017 * 11550481 * 322134359060521409
7043,2,9,x^18 + x^17 + 145,2^3 * 3^3 * 7 * 13 * 19 * 31 * 307 * 503 * 587 * 919 * 1279 * 36973 * 41023 * 58573 * 161599 * 3775987 * 9681514849 * 2808506179009
7043,2,10,x^20 + x^19 + 38,2^4 * 3 * 5^3 * 7 * 11 * 41 * 61 * 71 * 503 * 587 * 601 * 12281 * 24197 * 47681 * 228061 * 372241906691 * 34650598947931 * 148638580183421
7043,3,2,x^6 + x^5 + 7,2^3 * 3^2 * 7 * 13 * 31 * 307 * 503 * 587 * 41023 * 161599
7043,3,3,x^9 + x^8 + 67,2 * 7 * 307 * 503 * 919 * 1279 * 36973 * 161599 * 2808506179009
7043,3,4,x^12 + x^11 + 62,2^4 * 3^2 * 5^2 * 7 * 13 * 31 * 41 * 157 * 307 * 433 * 503 * 587 * 24197 * 41023 * 161599 * 36194551213
7043,3,5,x^15 + x^14 + 4,2 * 7 * 11 * 241 * 271 * 307 * 503 * 601 * 991 * 161599 * 372241906691 * 93527613230337811784401
7043,3,6,x^18 + x^17 + 145,2^3 * 3^3 * 7 * 13 * 19 * 31 * 307 * 503 * 587 * 919 * 1279 * 36973 * 41023 * 58573 * 161599 * 3775987 * 9681514849 * 2808506179009
7043,4,2,x^8 + x^7 + 45,2^5 * 3 * 5^2 * 7 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 188017
7043,4,3,x^12 + x^11 + 62,2^4 * 3^2 * 5^2 * 7 * 13 * 31 * 41 * 157 * 307 * 433 * 503 * 587 * 24197 * 41023 * 161599 * 36194551213
7043,4,4,x^16 + x^15 + 135,2^6 * 3 * 5^2 * 7 * 17 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 47857 * 188017 * 11550481 * 322134359060521409
7043,4,5,x^20 + x^19 + 38,2^4 * 3 * 5^3 * 7 * 11 * 41 * 61 * 71 * 503 * 587 * 601 * 12281 * 24197 * 47681 * 228061 * 372241906691 * 34650598947931 * 148638580183421
7043,5,2,x^10 + x^9 + 28,2^3 * 3 * 7 * 11 * 71 * 503 * 587 * 601 * 372241906691 * 34650598947931
7043,5,3,x^15 + x^14 + 4,2 * 7 * 11 * 241 * 271 * 307 * 503 * 601 * 991 * 161599 * 372241906691 * 93527613230337811784401
7043,5,4,x^20 + x^19 + 38,2^4 * 3 * 5^3 * 7 * 11 * 41 * 61 * 71 * 503 * 587 * 601 * 12281 * 24197 * 47681 * 228061 * 372241906691 * 34650598947931 * 148638580183421
7043,6,2,x^12 + x^11 + 62,2^4 * 3^2 * 5^2 * 7 * 13 * 31 * 41 * 157 * 307 * 433 * 503 * 587 * 24197 * 41023 * 161599 * 36194551213
7043,6,3,x^18 + x^17 + 145,2^3 * 3^3 * 7 * 13 * 19 * 31 * 307 * 503 * 587 * 919 * 1279 * 36973 * 41023 * 58573 * 161599 * 3775987 * 9681514849 * 2808506179009
7043,7,2,x^14 + x^13 + 2,2^3 * 3 * 7^2 * 29 * 503 * 587 * 827 * 388413341 * 692908903 * 379913585101 * 867831917177
7043,8,2,x^16 + x^15 + 135,2^6 * 3 * 5^2 * 7 * 17 * 41 * 89 * 503 * 587 * 7129 * 10313 * 24197 * 47857 * 188017 * 11550481 * 322134359060521409
7043,9,2,x^18 + x^17 + 145,2^3 * 3^3 * 7 * 13 * 19 * 31 * 307 * 503 * 587 * 919 * 1279 * 36973 * 41023 * 58573 * 161599 * 3775987 * 9681514849 * 2808506179009
7043,10,2,x^20 + x^19 + 38,2^4 * 3 * 5^3 * 7 * 11 * 41 * 61 * 71 * 503 * 587 * 601 * 12281 * 24197 * 47681 * 228061 * 372241906691 * 34650598947931 * 148638580183421
