p,n,poly,factorization
3001,2,x^2 + x + 29,2^4 * 3 * 5^3 * 19 * 79
3001,3,x^3 + x^2 + 46,2^3 * 3^2 * 5^3 * 31 * 73 * 1327
3001,4,x^4 + x^3 + 23,2^5 * 3 * 5^3 * 19 * 79 * 4503001
3001,5,x^5 + x^4 + 23,2^3 * 3 * 5^4 * 11 * 521 * 10301 * 274871
3001,6,x^6 + x^5 + 78,2^4 * 3^2 * 5^3 * 7 * 19 * 31 * 73 * 79 * 757 * 1327 * 1699
3001,7,x^7 + x^6 + 104,2^3 * 3 * 5^3 * 47419 * 9639589 * 1598563177
3001,8,x^8 + x^7 + 303,2^6 * 3 * 5^3 * 17 * 19 * 79 * 2777 * 7993 * 107473 * 4503001
3001,9,x^9 + x^8 + 57,2^3 * 3^3 * 5^3 * 31 * 73 * 1327 * 8263 * 1568377 * 18788257351
3001,10,x^10 + x^9 + 26,2^4 * 3 * 5^4 * 11 * 19 * 79 * 151 * 281 * 521 * 10301 * 274871 * 1910891471
3001,11,x^11 + x^10 + 83,2^3 * 3 * 5^3 * 89 * 665908699057254857341920353765899
3001,12,x^12 + x^11 + 23,2^5 * 3^2 * 5^3 * 7 * 13 * 19 * 31 * 73 * 79 * 97 * 757 * 1327 * 1699 * 67261 * 956281 * 4503001
3001,13,x^13 + x^12 + 39,2^3 * 3 * 5^3 * 11039376193 * 3937573278412931 * 12279014253028511
3001,14,x^14 + x^13 + 29,2^4 * 3 * 5^3 * 19 * 79 * 47419 * 122921 * 9639589 * 12252913 * 484825937 * 1598563177
3001,15,x^15 + x^14 + 39,2^3 * 3^2 * 5^4 * 11 * 31 * 61 * 73 * 521 * 1327 * 10301 * 274871 * 735391 * 146600373642007900651
3001,16,x^16 + x^15 + 95,2^7 * 3 * 5^3 * 17 * 19 * 79 * 2777 * 7993 * 107473 * 219937 * 955601 * 4503001 * 15650314716553073
3001,17,x^17 + x^16 + 69,2^3 * 3 * 5^3 * 103 * 33083 * 331909 * 38277144267934715141026683284890823681029537
3001,18,x^18 + x^17 + 43,2^4 * 3^3 * 5^3 * 7 * 19 * 31 * 37 * 73 * 79 * 757 * 1327 * 1699 * 2593 * 8263 * 1568377 * 5956219 * 1278265519 * 18788257351
3001,19,x^19 + x^18 + 26,2^3 * 3 * 5^3 * 191 * 1742766314038927 * 416572264650461734813 * 2811705192752361653385959
3001,20,x^20 + x^19 + 94,2^5 * 3 * 5^4 * 11 * 19 * 41 * 79 * 151 * 281 * 521 * 7841 * 10301 * 274871 * 4503001 * 1910891471 * 20463155505782727688921
3001,21,x^21 + x^20 + 254,2^3 * 3^2 * 5^3 * 31 * 73 * 1327 * 2521 * 47419 * 9639589 * 1598563177 * 10232165956531 * 20677916789504047377650851
3001,22,x^22 + x^21 + 129,2^4 * 3 * 5^3 * 19 * 23 * 67 * 79 * 89 * 243673 * 931377151 * 169347829000057907 * 665908699057254857341920353765899
3001,23,x^23 + x^22 + 509,2^3 * 3 * 5^3 * 97613 * 7375871 * 2684255627291081 * 27052451424483870853043 * 604846495910999826961998047
