p,n,poly,factorization
3433,2,x^2 + x + 5,2^4 * 3 * 11 * 13 * 17 * 101
3433,3,x^3 + x^2 + 5,2^3 * 3^2 * 11 * 13 * 43 * 91387
3433,4,x^4 + x^3 + 53,2^5 * 3 * 5 * 11 * 13 * 17 * 101 * 1178549
3433,5,x^5 + x^4 + 57,2^3 * 3 * 11 * 13 * 71 * 1956876371011
3433,6,x^6 + x^5 + 28,2^4 * 3^2 * 7 * 11 * 13 * 17 * 43 * 101 * 139 * 12109 * 91387
3433,7,x^7 + x^6 + 29,2^3 * 3 * 11 * 13 * 127 * 12893345599122946609
3433,8,x^8 + x^7 + 14,2^6 * 3 * 5 * 11 * 13 * 17 * 101 * 1178549 * 4081657 * 17014873
3433,9,x^9 + x^8 + 10,2^3 * 3^3 * 11 * 13 * 43 * 73 * 91387 * 1597428523 * 4679261011
3433,10,x^10 + x^9 + 14,2^4 * 3 * 11 * 13 * 17 * 31 * 71 * 101 * 217271 * 20616041 * 1956876371011
3433,11,x^11 + x^10 + 30,2^3 * 3 * 11^2 * 13 * 23 * 353 * 2546650412451102209087976795007
3433,12,x^12 + x^11 + 10,2^5 * 3^2 * 5 * 7 * 11 * 13 * 17 * 37 * 43 * 101 * 139 * 12109 * 91387 * 563821 * 1178549 * 6658129
3433,13,x^13 + x^12 + 122,2^3 * 3 * 11 * 13^2 * 7333 * 118708487 * 2507813153 * 94451787747695552539
3433,14,x^14 + x^13 + 91,2^4 * 3 * 11 * 13 * 17 * 101 * 127 * 35281 * 46384774214153257 * 12893345599122946609
3433,15,x^15 + x^14 + 161,2^3 * 3^2 * 11 * 13 * 43 * 71 * 91387 * 1956876371011 * 19286965479570434692480331041
3433,16,x^16 + x^15 + 76,2^7 * 3 * 5 * 11 * 13 * 17 * 101 * 1178549 * 4081657 * 17014873 * 6174243100657 * 1562344153749553
3433,17,x^17 + x^16 + 91,2^3 * 3 * 11 * 13 * 103 * 264156971971 * 2711558866670123605657 * 5046485613652453892981
3433,18,x^18 + x^17 + 212,2^4 * 3^3 * 7 * 11 * 13 * 17 * 19 * 43 * 73 * 101 * 139 * 11827 * 12109 * 91387 * 1597428523 * 4679261011 * 7284749507731441
3433,19,x^19 + x^18 + 65,2^3 * 3 * 11 * 13 * 4387882464827458122679622770076517636304244623438711365508045003
3433,20,x^20 + x^19 + 14,2^5 * 3 * 5^2 * 11 * 13 * 17 * 31 * 71 * 101 * 217271 * 1178549 * 1260481 * 3217001 * 20616041 * 1956876371011 * 951552789285541
3433,21,x^21 + x^20 + 40,2^3 * 3^2 * 11 * 13 * 43 * 127 * 91387 * 12893345599122946609 * 2678916128131407612216131408719559997519409
3433,22,x^22 + x^21 + 30,2^4 * 3 * 11^2 * 13 * 17 * 23 * 101 * 353 * 35311 * 2546650412451102209087976795007 * 6437267106120078437406645326407
