p,n,poly,factorization
5051,2,x^2 + x + 8,2^3 * 3 * 5^2 * 101 * 421
5051,3,x^3 + x^2 + 11,2 * 5^2 * 7 * 101 * 1429 * 2551
5051,4,x^4 + x^3 + 2,2^4 * 3 * 5^2 * 101 * 409 * 421 * 31189
5051,5,x^5 + x^4 + 11,2 * 5^3 * 101 * 130204339890101
5051,6,x^6 + x^5 + 65,2^3 * 3^2 * 5^2 * 7 * 101 * 421 * 1231 * 1429 * 2551 * 6907
5051,7,x^7 + x^6 + 4,2 * 5^2 * 101 * 5588941 * 2971807514236177
5051,8,x^8 + x^7 + 34,2^5 * 3 * 5^2 * 17 * 101 * 409 * 421 * 31189 * 47129 * 406202257
5051,9,x^9 + x^8 + 20,2 * 5^2 * 7 * 19 * 101 * 577 * 1429 * 2551 * 1514728500405691231
5051,10,x^10 + x^9 + 2,2^3 * 3 * 5^3 * 11 * 31 * 101 * 131 * 421 * 14567929331 * 130204339890101
5051,11,x^11 + x^10 + 3,2 * 5^2 * 89 * 101 * 16367725390259 * 7421323084122704191711
5051,12,x^12 + x^11 + 197,2^4 * 3^2 * 5^2 * 7 * 13^4 * 101 * 409 * 421 * 829 * 1231 * 1429 * 2551 * 6907 * 31189 * 27490429
5051,13,x^13 + x^12 + 3,2 * 5^2 * 53 * 101 * 30104023 * 860959009 * 200785123008310836944834003
5051,14,x^14 + x^13 + 34,2^3 * 3 * 5^2 * 29 * 101 * 421 * 2423 * 210169 * 5588941 * 1124237759737 * 2971807514236177
5051,15,x^15 + x^14 + 9,2 * 5^3 * 7 * 101 * 241 * 601 * 1429 * 2311 * 2551 * 15901 * 84580351 * 940908901 * 130204339890101
5051,16,x^16 + x^15 + 63,2^6 * 3 * 5^2 * 17 * 101 * 409 * 421 * 31189 * 47129 * 47297 * 103549361 * 406202257 * 43252173303073153
5051,17,x^17 + x^16 + 20,2 * 5^2 * 101 * 137 * 1310398295278281478940247968270616187295714575122960327641
5051,18,x^18 + x^17 + 13,2^3 * 3^3 * 5^2 * 7 * 19 * 101 * 307 * 421 * 577 * 1231 * 1429 * 2551 * 6907 * 109873 * 164101895727247 * 1514728500405691231
5051,19,x^19 + x^18 + 14,2 * 5^2 * 101 * 4637 * 1540673 * 14398771559 * 193047406847 * 221124537489528931 * 1043048984743264363
5051,20,x^20 + x^19 + 18,2^4 * 3 * 5^3 * 11 * 31 * 41 * 101 * 131 * 281 * 409 * 421 * 31189 * 14567929331 * 130204339890101 * 36772973980045651569292081
5051,21,x^21 + x^20 + 3,2 * 5^2 * 7^2 * 101 * 1429 * 2551 * 5588941 * 924218759730421 * 2971807514236177 * 42615698595690756813122345683
