p,r,n,poly,factorization
4157,1,2,x^2 + x + 2,2^3 * 3^3 * 7 * 11 * 1039
4157,1,3,x^3 + x^2 + 3,2^2 * 1039 * 17284807
4157,1,4,x^4 + x^3 + 23,2^4 * 3^3 * 5^2 * 7 * 11 * 53 * 1039 * 6521
4157,1,5,x^5 + x^4 + 8,2^2 * 41 * 61 * 1039 * 43271 * 2760031
4157,1,6,x^6 + x^5 + 34,2^3 * 3^4 * 7 * 11 * 13 * 1039 * 442987 * 17284807
4157,1,7,x^7 + x^6 + 26,2^2 * 211 * 1039 * 9619 * 2543151617086123
4157,1,8,x^8 + x^7 + 19,2^5 * 3^3 * 5^2 * 7 * 11 * 17 * 53 * 1039 * 6521 * 496681 * 17683313
4157,1,9,x^9 + x^8 + 2,2^2 * 1039 * 14779 * 77023 * 131581 * 17284807 * 34452559
4157,1,10,x^10 + x^9 + 23,2^3 * 3^3 * 7 * 11 * 41 * 61 * 1039 * 43271 * 2760031 * 298549011479801
4157,1,11,x^11 + x^10 + 7,2^2 * 1039 * 75571 * 1752521 * 71790973 * 162112495576697249
4157,1,12,x^12 + x^11 + 5,2^4 * 3^4 * 5^2 * 7 * 11 * 13 * 53 * 241 * 1039 * 6521 * 8389 * 442987 * 17284807 * 147704197
4157,1,13,x^13 + x^12 + 7,2^2 * 157 * 1039 * 1166153 * 88417993 * 1645390330640580412302557417
4157,1,14,x^14 + x^13 + 18,2^3 * 3^3 * 7^2 * 11 * 71 * 211 * 1039 * 9619 * 2543151617086123 * 10380524500360989269
4157,1,15,x^15 + x^14 + 5,2^2 * 41 * 61 * 1039 * 43271 * 2760031 * 17284807 * 5506611361 * 16190165341225320241
4157,1,16,x^16 + x^15 + 12,2^6 * 3^3 * 5^2 * 7 * 11 * 17 * 53 * 401 * 1039 * 6521 * 90401 * 496681 * 17683313 * 10578248273 * 116272989137
4157,1,17,x^17 + x^16 + 11,2^2 * 1039 * 7953987016136559885722236387576989551636004335841707295601
4157,1,18,x^18 + x^17 + 205,2^3 * 3^5 * 7 * 11 * 13 * 19 * 73 * 1039 * 2161 * 2719 * 8929 * 14779 * 77023 * 131581 * 442987 * 17284807 * 23638267 * 34452559
4157,1,19,x^19 + x^18 + 183,2^2 * 1039 * 1689050574621426670395643351 * 81377111995133971458628807841059988257
4157,1,20,x^20 + x^19 + 351,2^4 * 3^3 * 5^3 * 7 * 11 * 41 * 53 * 61 * 1039 * 6521 * 43271 * 167521 * 2760031 * 83860581281 * 1269530214301 * 298549011479801
4157,1,21,x^21 + x^20 + 85,2^2 * 211 * 1039 * 2689 * 3067 * 9619 * 17284807 * 69489001 * 657266821 * 2543151617086123 * 70679497397633439463
