p,e,n,poly,factorization
6833,1,2,x^2 + x + 3,2^5 * 3 * 7 * 17 * 61 * 67
6833,1,3,x^3 + x^2 + 5,2^4 * 7 * 61 * 46696723
6833,1,4,x^4 + x^3 + 3,2^6 * 3 * 5 * 7 * 13 * 17 * 61 * 67 * 359153
6833,1,5,x^5 + x^4 + 5,2^4 * 7 * 61 * 9309991 * 234185491
6833,1,6,x^6 + x^5 + 5,2^5 * 3^2 * 7 * 17 * 19 * 61 * 67 * 819001 * 46696723
6833,1,7,x^7 + x^6 + 3,2^4 * 7^2 * 61 * 93283 * 155894768966961403
6833,1,8,x^8 + x^7 + 35,2^7 * 3 * 5 * 7 * 13 * 17 * 41 * 61 * 67 * 281 * 1033 * 359153 * 91585177
6833,1,9,x^9 + x^8 + 5,2^4 * 7 * 61 * 109 * 46696723 * 112294603 * 8315399945341
6833,1,10,x^10 + x^9 + 27,2^5 * 3 * 7 * 11 * 17 * 61 * 67 * 71 * 8741 * 9309991 * 234185491 * 319278721
6833,1,11,x^11 + x^10 + 80,2^4 * 7 * 23 * 61 * 419 * 881 * 2399 * 362195087 * 30080648848421309183
6833,1,12,x^12 + x^11 + 140,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 61 * 67 * 359153 * 819001 * 7434109 * 46696723 * 293235637
6833,1,13,x^13 + x^12 + 21,2^4 * 7 * 53 * 61 * 443 * 1128652981 * 14749714485522901 * 26508000449401459
6833,1,14,x^14 + x^13 + 31,2^5 * 3 * 7^2 * 17 * 43 * 61 * 67 * 239 * 93283 * 161976179 * 61134654799 * 155894768966961403
6833,1,15,x^15 + x^14 + 24,2^4 * 7 * 61 * 151 * 9309991 * 46696723 * 234185491 * 605400331 * 5918278381 * 8782391881
6833,1,16,x^16 + x^15 + 117,2^8 * 3 * 5 * 7 * 13 * 17 * 41 * 61 * 67 * 281 * 1033 * 9281 * 359153 * 91585177 * 256015699106434004052903041
6833,1,17,x^17 + x^16 + 24,2^4 * 7 * 61 * 401507 * 808906895820731 * 69543194377137007974636862991921236763713
