p,e,n,poly,factorization
5743,1,2,x^2 + x + 44,2^5 * 3^2 * 11 * 29 * 359
5743,1,3,x^3 + x^2 + 14,2 * 3^3 * 11 * 29 * 79 * 181 * 769
5743,1,4,x^4 + x^3 + 10,2^6 * 3^2 * 5^2 * 11 * 29 * 359 * 701 * 941
5743,1,5,x^5 + x^4 + 14,2 * 3^2 * 11 * 29 * 31 * 61 * 101 * 5696629711
5743,1,6,x^6 + x^5 + 38,2^5 * 3^3 * 7 * 11 * 13 * 29 * 79 * 181 * 359 * 769 * 362377
5743,1,7,x^7 + x^6 + 60,2 * 3^2 * 11 * 29 * 2339 * 9299431 * 1649764399277
5743,1,8,x^8 + x^7 + 44,2^7 * 3^2 * 5^2 * 11 * 29 * 41 * 359 * 701 * 941 * 4177 * 3175973993
5743,1,9,x^9 + x^8 + 15,2 * 3^4 * 11 * 19 * 29 * 79 * 109 * 163 * 181 * 769 * 35427780044619103
5743,1,10,x^10 + x^9 + 156,2^5 * 3^2 * 11 * 29 * 31 * 61 * 101 * 359 * 123931 * 5696629711 * 8776062271
5743,1,11,x^11 + x^10 + 4,2 * 3^2 * 11^2 * 23 * 29 * 8219248577 * 18772026327067900738943653
5743,1,12,x^12 + x^11 + 10,2^6 * 3^3 * 5^2 * 7 * 11 * 13 * 29 * 37 * 73 * 79 * 181 * 229 * 359 * 701 * 769 * 941 * 1861 * 362377 * 945037
5743,1,13,x^13 + x^12 + 116,2 * 3^2 * 11 * 29 * 4029009427613 * 319553177161951045071574808944277
5743,1,14,x^14 + x^13 + 41,2^5 * 3^2 * 11 * 29 * 359 * 2339 * 9299431 * 1649764399277 * 35872139741703893634007
5743,1,15,x^15 + x^14 + 29,2 * 3^3 * 11 * 29 * 31 * 61 * 79 * 101 * 181 * 631 * 769 * 21001 * 1523646181 * 5696629711 * 58597817454691
5743,1,16,x^16 + x^15 + 20,2^8 * 3^2 * 5^2 * 11 * 17 * 29 * 41 * 359 * 577 * 701 * 941 * 4177 * 6481 * 80849 * 3175973993 * 115116910626755281
5743,1,17,x^17 + x^16 + 18,2 * 3^2 * 11 * 29 * 919 * 4591 * 5025617521 * 169912826857 * 388739154693203320818089131524977
5743,1,18,x^18 + x^17 + 148,2^5 * 3^4 * 7 * 11 * 13 * 19 * 29 * 79 * 109 * 127 * 163 * 181 * 359 * 769 * 362377 * 35427780044619103 * 282506976209667571309
5743,1,19,x^19 + x^18 + 55,2 * 3^2 * 11 * 29 * 2618294279 * 17642326875614361974980535088769004380652783725295893027367
5743,1,20,x^20 + x^19 + 65,2^6 * 3^2 * 5^3 * 11 * 29 * 31 * 61 * 101 * 359 * 421 * 701 * 941 * 123931 * 5696629711 * 8776062271 * 562158027798516331490295881
5743,1,21,x^21 + x^20 + 215,2 * 3^3 * 11 * 29 * 43 * 79 * 181 * 769 * 2339 * 2930509 * 9299431 * 1649764399277 * 10213595456462319685042883489492132527
5743,2,2,x^4 + x^3 + 10,2^6 * 3^2 * 5^2 * 11 * 29 * 359 * 701 * 941
5743,2,3,x^6 + x^5 + 38,2^5 * 3^3 * 7 * 11 * 13 * 29 * 79 * 181 * 359 * 769 * 362377
5743,2,4,x^8 + x^7 + 44,2^7 * 3^2 * 5^2 * 11 * 29 * 41 * 359 * 701 * 941 * 4177 * 3175973993
5743,2,5,x^10 + x^9 + 156,2^5 * 3^2 * 11 * 29 * 31 * 61 * 101 * 359 * 123931 * 5696629711 * 8776062271
5743,2,6,x^12 + x^11 + 10,2^6 * 3^3 * 5^2 * 7 * 11 * 13 * 29 * 37 * 73 * 79 * 181 * 229 * 359 * 701 * 769 * 941 * 1861 * 362377 * 945037
5743,2,7,x^14 + x^13 + 41,2^5 * 3^2 * 11 * 29 * 359 * 2339 * 9299431 * 1649764399277 * 35872139741703893634007
