p,e,n,poly,factorization
8293,1,2,x^2 + x + 2,2^3 * 3 * 11 * 13 * 29 * 691
8293,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 691 * 22927381
8293,1,4,x^4 + x^3 + 6,2^4 * 3 * 5^2 * 11 * 13 * 29 * 157 * 691 * 8761
8293,1,5,x^5 + x^4 + 2,2^2 * 3 * 31 * 61 * 71 * 691 * 35232962041
8293,1,6,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 11 * 13 * 29 * 43 * 691 * 228457 * 22927381
8293,1,7,x^7 + x^6 + 65,2^2 * 3 * 691 * 325328689878213569990443
8293,1,8,x^8 + x^7 + 50,2^5 * 3 * 5^2 * 11 * 13 * 29 * 113 * 157 * 521 * 691 * 2393 * 8761 * 16786409
8293,1,9,x^9 + x^8 + 70,2^2 * 3^3 * 19 * 691 * 27541 * 22927381 * 207212252333283811
8293,1,10,x^10 + x^9 + 46,2^3 * 3 * 11 * 13 * 29 * 31 * 61 * 71 * 691 * 11831 * 35232962041 * 399735612671
8293,1,11,x^11 + x^10 + 15,2^2 * 3 * 23 * 89 * 691 * 45678006311244143 * 16456748911036250983
8293,1,12,x^12 + x^11 + 79,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 29 * 43 * 157 * 691 * 8761 * 222193 * 228457 * 22927381 * 21287089321
8293,1,13,x^13 + x^12 + 21,2^2 * 3 * 691 * 117449821027969 * 27556916495997019 * 32697110650721791
8293,1,14,x^14 + x^13 + 273,2^3 * 3 * 11 * 13 * 29 * 197 * 691 * 58243711 * 28346690517671 * 325328689878213569990443
8293,1,15,x^15 + x^14 + 79,2^2 * 3^2 * 31 * 61 * 71 * 691 * 11311 * 22927381 * 35232962041 * 4005368940541 * 493738988435851
8293,1,16,x^16 + x^15 + 106,2^6 * 3 * 5^2 * 11 * 13 * 17 * 29 * 113 * 157 * 521 * 641 * 691 * 2393 * 8761 * 16786409 * 86942517889 * 11806581330297697
8293,1,17,x^17 + x^16 + 50,2^2 * 3 * 137^2 * 691 * 2789 * 30596847419 * 312516310685116399719445959069990844258855319
8293,1,18,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 13 * 19 * 29 * 43 * 691 * 27541 * 228457 * 1032949 * 22927381 * 207212252333283811 * 314913379619888857
8293,1,19,x^19 + x^18 + 68,2^2 * 3 * 691 * 6841 * 120689 * 1363948757947 * 1120677326510931227 * 27276989059623357310810558761103
8293,1,20,x^20 + x^19 + 20,2^4 * 3 * 5^3 * 11 * 13 * 29 * 31 * 61 * 71 * 157 * 691 * 8761 * 11831 * 12432841 * 35232962041 * 399735612671 * 359876039867918725759061
8293,2,2,x^4 + x^3 + 6,2^4 * 3 * 5^2 * 11 * 13 * 29 * 157 * 691 * 8761
8293,2,3,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 11 * 13 * 29 * 43 * 691 * 228457 * 22927381
8293,2,4,x^8 + x^7 + 50,2^5 * 3 * 5^2 * 11 * 13 * 29 * 113 * 157 * 521 * 691 * 2393 * 8761 * 16786409
8293,2,5,x^10 + x^9 + 46,2^3 * 3 * 11 * 13 * 29 * 31 * 61 * 71 * 691 * 11831 * 35232962041 * 399735612671
8293,2,6,x^12 + x^11 + 79,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 29 * 43 * 157 * 691 * 8761 * 222193 * 228457 * 22927381 * 21287089321
8293,2,7,x^14 + x^13 + 273,2^3 * 3 * 11 * 13 * 29 * 197 * 691 * 58243711 * 28346690517671 * 325328689878213569990443
8293,2,8,x^16 + x^15 + 106,2^6 * 3 * 5^2 * 11 * 13 * 17 * 29 * 113 * 157 * 521 * 641 * 691 * 2393 * 8761 * 16786409 * 86942517889 * 11806581330297697
8293,2,9,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 13 * 19 * 29 * 43 * 691 * 27541 * 228457 * 1032949 * 22927381 * 207212252333283811 * 314913379619888857
8293,2,10,x^20 + x^19 + 20,2^4 * 3 * 5^3 * 11 * 13 * 29 * 31 * 61 * 71 * 157 * 691 * 8761 * 11831 * 12432841 * 35232962041 * 399735612671 * 359876039867918725759061
8293,3,2,x^6 + x^5 + 32,2^3 * 3^2 * 7 * 11 * 13 * 29 * 43 * 691 * 228457 * 22927381
8293,3,3,x^9 + x^8 + 70,2^2 * 3^3 * 19 * 691 * 27541 * 22927381 * 207212252333283811
8293,3,4,x^12 + x^11 + 79,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 29 * 43 * 157 * 691 * 8761 * 222193 * 228457 * 22927381 * 21287089321
8293,3,5,x^15 + x^14 + 79,2^2 * 3^2 * 31 * 61 * 71 * 691 * 11311 * 22927381 * 35232962041 * 4005368940541 * 493738988435851
8293,3,6,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 13 * 19 * 29 * 43 * 691 * 27541 * 228457 * 1032949 * 22927381 * 207212252333283811 * 314913379619888857
8293,4,2,x^8 + x^7 + 50,2^5 * 3 * 5^2 * 11 * 13 * 29 * 113 * 157 * 521 * 691 * 2393 * 8761 * 16786409
8293,4,3,x^12 + x^11 + 79,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 29 * 43 * 157 * 691 * 8761 * 222193 * 228457 * 22927381 * 21287089321
8293,4,4,x^16 + x^15 + 106,2^6 * 3 * 5^2 * 11 * 13 * 17 * 29 * 113 * 157 * 521 * 641 * 691 * 2393 * 8761 * 16786409 * 86942517889 * 11806581330297697
8293,4,5,x^20 + x^19 + 20,2^4 * 3 * 5^3 * 11 * 13 * 29 * 31 * 61 * 71 * 157 * 691 * 8761 * 11831 * 12432841 * 35232962041 * 399735612671 * 359876039867918725759061
8293,5,2,x^10 + x^9 + 46,2^3 * 3 * 11 * 13 * 29 * 31 * 61 * 71 * 691 * 11831 * 35232962041 * 399735612671
8293,5,3,x^15 + x^14 + 79,2^2 * 3^2 * 31 * 61 * 71 * 691 * 11311 * 22927381 * 35232962041 * 4005368940541 * 493738988435851
8293,5,4,x^20 + x^19 + 20,2^4 * 3 * 5^3 * 11 * 13 * 29 * 31 * 61 * 71 * 157 * 691 * 8761 * 11831 * 12432841 * 35232962041 * 399735612671 * 359876039867918725759061
8293,6,2,x^12 + x^11 + 79,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 29 * 43 * 157 * 691 * 8761 * 222193 * 228457 * 22927381 * 21287089321
8293,6,3,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 13 * 19 * 29 * 43 * 691 * 27541 * 228457 * 1032949 * 22927381 * 207212252333283811 * 314913379619888857
8293,7,2,x^14 + x^13 + 273,2^3 * 3 * 11 * 13 * 29 * 197 * 691 * 58243711 * 28346690517671 * 325328689878213569990443
8293,8,2,x^16 + x^15 + 106,2^6 * 3 * 5^2 * 11 * 13 * 17 * 29 * 113 * 157 * 521 * 641 * 691 * 2393 * 8761 * 16786409 * 86942517889 * 11806581330297697
8293,9,2,x^18 + x^17 + 172,2^3 * 3^3 * 7 * 11 * 13 * 19 * 29 * 43 * 691 * 27541 * 228457 * 1032949 * 22927381 * 207212252333283811 * 314913379619888857
8293,10,2,x^20 + x^19 + 20,2^4 * 3 * 5^3 * 11 * 13 * 29 * 31 * 61 * 71 * 157 * 691 * 8761 * 11831 * 12432841 * 35232962041 * 399735612671 * 359876039867918725759061
