p,r,n,poly,factorization
1361,1,2,x^2 + x + 7,2^5 * 3 * 5 * 17 * 227
1361,1,3,x^3 + x^2 + 7,2^4 * 5 * 13 * 17 * 142591
1361,1,4,x^4 + x^3 + 19,2^6 * 3 * 5 * 17 * 227 * 926161
1361,1,5,x^5 + x^4 + 12,2^4 * 5^2 * 17 * 11831 * 58044391
1361,1,6,x^6 + x^5 + 7,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 227 * 4639 * 142591
1361,1,7,x^7 + x^6 + 3,2^4 * 5 * 17 * 8527 * 745884710846521
1361,1,8,x^8 + x^7 + 37,2^7 * 3 * 5 * 17 * 227 * 42433 * 926161 * 40429537
1361,1,9,x^9 + x^8 + 3,2^4 * 5 * 13 * 17 * 142591 * 5132989 * 1238164699087
1361,1,10,x^10 + x^9 + 6,2^5 * 3 * 5^2 * 11 * 17 * 227 * 641 * 11831 * 58044391 * 486253571
1361,1,11,x^11 + x^10 + 123,2^4 * 5 * 17 * 23 * 948795536308966557944779602557
1361,1,12,x^12 + x^11 + 29,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 142591 * 926161 * 92732195533
1361,1,13,x^13 + x^12 + 29,2^4 * 5 * 17 * 53 * 79 * 38235161693 * 252493863256350730045123
1361,1,14,x^14 + x^13 + 7,2^5 * 3 * 5 * 17 * 227 * 8527 * 745884710846521 * 6350819488963338481
1361,1,15,x^15 + x^14 + 3,2^4 * 5^2 * 13 * 17 * 31 * 151 * 11831 * 142591 * 662401 * 58044391 * 3793902488811961
1361,1,16,x^16 + x^15 + 3,2^8 * 3 * 5 * 17 * 227 * 42433 * 926161 * 40429537 * 1638724289 * 3591940343767169
1361,1,17,x^17 + x^16 + 88,2^4 * 5 * 17^2 * 239 * 647 * 1021 * 1287071 * 40148550465963174931568487307725427
1361,1,18,x^18 + x^17 + 35,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 227 * 4639 * 142591 * 5132989 * 499430089 * 4241825443 * 1238164699087
1361,1,19,x^19 + x^18 + 47,2^4 * 5 * 17 * 341773 * 118893641 * 2372775586477 * 2664479772285799955528162830739
1361,1,20,x^20 + x^19 + 112,2^6 * 3 * 5^2 * 11 * 17 * 41 * 227 * 641 * 7001 * 11831 * 926161 * 58044391 * 165361321 * 486253571 * 248020112281
1361,1,21,x^21 + x^20 + 30,2^4 * 5 * 13 * 17 * 337 * 1093 * 8191 * 8527 * 142591 * 258515629 * 745884710846521 * 51749301575163533839
1361,1,22,x^22 + x^21 + 47,2^5 * 3 * 5 * 17 * 23 * 227 * 1005050311 * 21680758273629713903591 * 948795536308966557944779602557
1361,1,23,x^23 + x^22 + 78,2^4 * 5 * 17 * 461 * 691 * 250909626576403 * 1327467557911849 * 8307641714137536871534623260306099
1361,1,24,x^24 + x^23 + 60,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 42433 * 142591 * 926161 * 40429537 * 92732195533 * 11772399771937108109048641
1361,1,25,x^25 + x^24 + 47,2^4 * 5^3 * 17 * 11831 * 58044391 * 95102623978447451274526458621881105342242674175645073222605601
1361,2,2,x^4 + x^3 + 19,2^6 * 3 * 5 * 17 * 227 * 926161
1361,2,3,x^6 + x^5 + 7,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 227 * 4639 * 142591
1361,2,4,x^8 + x^7 + 37,2^7 * 3 * 5 * 17 * 227 * 42433 * 926161 * 40429537
1361,2,5,x^10 + x^9 + 6,2^5 * 3 * 5^2 * 11 * 17 * 227 * 641 * 11831 * 58044391 * 486253571
1361,2,6,x^12 + x^11 + 29,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 142591 * 926161 * 92732195533
1361,2,7,x^14 + x^13 + 7,2^5 * 3 * 5 * 17 * 227 * 8527 * 745884710846521 * 6350819488963338481
1361,2,8,x^16 + x^15 + 3,2^8 * 3 * 5 * 17 * 227 * 42433 * 926161 * 40429537 * 1638724289 * 3591940343767169
1361,2,9,x^18 + x^17 + 35,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 227 * 4639 * 142591 * 5132989 * 499430089 * 4241825443 * 1238164699087
1361,2,10,x^20 + x^19 + 112,2^6 * 3 * 5^2 * 11 * 17 * 41 * 227 * 641 * 7001 * 11831 * 926161 * 58044391 * 165361321 * 486253571 * 248020112281
1361,2,11,x^22 + x^21 + 47,2^5 * 3 * 5 * 17 * 23 * 227 * 1005050311 * 21680758273629713903591 * 948795536308966557944779602557
1361,2,12,x^24 + x^23 + 60,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 42433 * 142591 * 926161 * 40429537 * 92732195533 * 11772399771937108109048641
1361,3,2,x^6 + x^5 + 7,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 227 * 4639 * 142591
1361,3,3,x^9 + x^8 + 3,2^4 * 5 * 13 * 17 * 142591 * 5132989 * 1238164699087
1361,3,4,x^12 + x^11 + 29,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 142591 * 926161 * 92732195533
1361,3,5,x^15 + x^14 + 3,2^4 * 5^2 * 13 * 17 * 31 * 151 * 11831 * 142591 * 662401 * 58044391 * 3793902488811961
1361,3,6,x^18 + x^17 + 35,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 227 * 4639 * 142591 * 5132989 * 499430089 * 4241825443 * 1238164699087
1361,3,7,x^21 + x^20 + 30,2^4 * 5 * 13 * 17 * 337 * 1093 * 8191 * 8527 * 142591 * 258515629 * 745884710846521 * 51749301575163533839
1361,3,8,x^24 + x^23 + 60,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 42433 * 142591 * 926161 * 40429537 * 92732195533 * 11772399771937108109048641
1361,4,2,x^8 + x^7 + 37,2^7 * 3 * 5 * 17 * 227 * 42433 * 926161 * 40429537
1361,4,3,x^12 + x^11 + 29,2^6 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 142591 * 926161 * 92732195533
1361,4,4,x^16 + x^15 + 3,2^8 * 3 * 5 * 17 * 227 * 42433 * 926161 * 40429537 * 1638724289 * 3591940343767169
1361,4,5,x^20 + x^19 + 112,2^6 * 3 * 5^2 * 11 * 17 * 41 * 227 * 641 * 7001 * 11831 * 926161 * 58044391 * 165361321 * 486253571 * 248020112281
1361,4,6,x^24 + x^23 + 60,2^7 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 227 * 4639 * 42433 * 142591 * 926161 * 40429537 * 92732195533 * 11772399771937108109048641
1361,5,2,x^10 + x^9 + 6,2^5 * 3 * 5^2 * 11 * 17 * 227 * 641 * 11831 * 58044391 * 486253571
1361,5,3,x^15 + x^14 + 3,2^4 * 5^2 * 13 * 17 * 31 * 151 * 11831 * 142591 * 662401 * 58044391 * 3793902488811961
1361,5,4,x^20 + x^19 + 112,2^6 * 3 * 5^2 * 11 * 17 * 41 * 227 * 641 * 7001 * 11831 * 926161 * 58044391 * 165361321 * 486253571 * 248020112281
