p,n,poly,factorization
2677,2,x^2 + x + 2,2^3 * 3 * 13 * 103 * 223
2677,3,x^3 + x^2 + 2,2^2 * 3^2 * 223 * 2389669
2677,4,x^4 + x^3 + 18,2^4 * 3 * 5 * 13 * 103 * 223 * 716633
2677,5,x^5 + x^4 + 41,2^2 * 3 * 11 * 223 * 4670496615271
2677,6,x^6 + x^5 + 15,2^3 * 3^2 * 7^2 * 13 * 103 * 223 * 146197 * 2389669
2677,7,x^7 + x^6 + 7,2^2 * 3 * 43 * 223 * 33713 * 253972464367553
2677,8,x^8 + x^7 + 15,2^5 * 3 * 5 * 13 * 17 * 103 * 223 * 433 * 55441 * 62921 * 716633
2677,9,x^9 + x^8 + 5,2^2 * 3^3 * 19 * 223 * 1171 * 2389669 * 12133243 * 454445263
2677,10,x^10 + x^9 + 22,2^3 * 3 * 11 * 13 * 103 * 223 * 528001 * 97229161 * 4670496615271
2677,11,x^11 + x^10 + 18,2^2 * 3 * 23 * 67 * 223 * 463 * 4079836184843 * 6495605169104063
2677,12,x^12 + x^11 + 195,2^4 * 3^2 * 5 * 7^2 * 13 * 73 * 103 * 223 * 146197 * 716633 * 2389669 * 703510468081
2677,13,x^13 + x^12 + 2,2^2 * 3 * 223 * 859 * 87514649 * 1802473121457137183424863874551
2677,14,x^14 + x^13 + 133,2^3 * 3 * 13 * 29 * 43 * 103 * 223 * 617 * 16073 * 33713 * 1279227888737 * 253972464367553
2677,15,x^15 + x^14 + 7,2^2 * 3^2 * 11 * 223 * 2389669 * 2349800191 * 4670496615271 * 1122002365815935311
2677,16,x^16 + x^15 + 22,2^6 * 3 * 5 * 13 * 17 * 103 * 113 * 223 * 433 * 55441 * 62921 * 716633 * 539341633 * 21637873854435329
2677,17,x^17 + x^16 + 47,2^2 * 3 * 137 * 223 * 263399 * 192841948990384328975299804356377406368859313967
2677,18,x^18 + x^17 + 70,2^3 * 3^3 * 7^2 * 13 * 19 * 103 * 223 * 1171 * 1801 * 38737 * 146197 * 2389669 * 12133243 * 454445263 * 5275340913061
2677,19,x^19 + x^18 + 96,2^2 * 3 * 223 * 2927 * 48679 * 150443416476094031 * 2326458905389448625651358079852460169
2677,20,x^20 + x^19 + 20,2^4 * 3 * 5^2 * 11 * 13 * 103 * 223 * 421 * 528001 * 716633 * 97229161 * 4670496615271 * 1252953081959963750675321
2677,21,x^21 + x^20 + 18,2^2 * 3^2 * 43 * 223 * 631 * 33713 * 2389669 * 253972464367553 * 214579798399752390309826905934230777439
2677,22,x^22 + x^21 + 200,2^3 * 3 * 13 * 23 * 67 * 103 * 223 * 463 * 4079836184843 * 6495605169104063 * 22699014941477051 * 832366321140318383
2677,23,x^23 + x^22 + 101,2^2 * 3 * 139 * 223 * 691 * 26664508360059677930859698637253937802228550159715999518469982368806043
