p,n,poly,factorization
17,2,x^2 + x + 3,2^5 * 3^2
17,3,x^3 + x^2 + 7,2^4 * 307
17,4,x^4 + x^3 + x + 7,2^6 * 3^2 * 5 * 29
17,5,x^5 + x^4 + 5,2^4 * 88741
17,6,x^6 + x^5 + 3,2^5 * 3^3 * 7 * 13 * 307
17,7,x^7 + x^6 + 7,2^4 * 25646167
17,8,x^8 + x^7 + x + 11,2^7 * 3^2 * 5 * 29 * 41761
17,9,x^9 + x^8 + 5,2^4 * 19 * 307 * 1270657
17,10,x^10 + x^9 + 7,2^5 * 3^2 * 11 * 71 * 101 * 88741
17,11,x^11 + x^10 + 10,2^4 * 2141993519227
17,12,x^12 + x^11 + x + 7,2^6 * 3^3 * 5 * 7 * 13 * 29 * 307 * 83233
17,13,x^13 + 3*x^12 + 7,2^4 * 212057 * 2919196853
17,14,x^14 + x^13 + x + 6,2^5 * 3^2 * 22796593 * 25646167
17,15,x^15 + x^14 + 10,2^4 * 307 * 88741 * 6566760001
17,16,x^16 + x^15 + 10*x^3 + 7,2^8 * 3^2 * 5 * 29 * 18913 * 41761 * 184417
17,17,x^17 + 3*x^16 + 14,2^4 * 10949 * 1749233 * 2699538733
17,18,x^18 + x^17 + 3,2^5 * 3^4 * 7 * 13 * 19 * 307 * 1423 * 5653 * 1270657
17,19,x^19 + x^18 + 7,2^4 * 229 * 1103 * 202607147 * 291973723
17,20,x^20 + x^19 + 3*x + 14,2^6 * 3^2 * 5^2 * 11 * 29 * 71 * 101 * 21881 * 63541 * 88741
17,21,x^21 + x^20 + 4*x + 14,2^4 * 43 * 307 * 13567 * 25646167 * 940143709
17,22,x^22 + x^21 + 3*x + 11,2^5 * 3^2 * 23 * 947 * 87415373 * 2141993519227
17,23,x^23 + x^22 + 4*x + 12,2^4 * 47 * 26552618219228090162977481
17,24,x^24 + x^23 + 9*x + 10,2^7 * 3^3 * 5 * 7 * 13 * 29 * 73 * 307 * 1321 * 41761 * 72337 * 83233
17,25,x^25 + x^24 + 10,2^4 * 2551 * 5351 * 88741 * 26278001 * 11330289301
17,26,x^26 + x^25 + 5*x + 6,2^5 * 3^2 * 53 * 79 * 65651 * 212057 * 2001793 * 2919196853
17,27,x^27 + x^26 + 2*x + 11,2^4 * 19 * 307 * 433 * 24733 * 1270657 * 1313154695584063
17,28,x^28 + x^27 + x + 5,2^6 * 3^2 * 5 * 29 * 5766433 * 22796593 * 25646167 * 100688449
17,29,x^29 + 3*x^28 + 4*x + 7,2^4 * 59 * 7193 * 6088087 * 11658852700685942029849
17,30,x^30 + x^29 + 3*x^2 + 3,2^5 * 3^3 * 7 * 11 * 13 * 31 * 71 * 101 * 307 * 88741 * 238212511 * 6566760001
17,31,x^31 + 3*x^30 + 14,2^4 * 4093 * 6123493 * 347340647626008901939025023
17,32,x^32 + x^31 + 7*x + 11,2^9 * 3^2 * 5 * 29 * 257 * 18913 * 41761 * 184417 * 1801601 * 52548582913
17,33,x^33 + x^32 + 5*x^2 + 14,2^4 * 67 * 307 * 3697 * 976669 * 2141993519227 * 15814892288119
