p,r,n,poly,factorization
2417,1,2,x^2 + x + 10,2^5 * 3 * 13 * 31 * 151
2417,1,3,x^3 + x^2 + 40,2^4 * 7 * 73 * 151 * 11437
2417,1,4,x^4 + x^3 + 10,2^6 * 3 * 5 * 13 * 31 * 151 * 613 * 953
2417,1,5,x^5 + x^4 + 6,2^4 * 151 * 12781 * 17021 * 156941
2417,1,6,x^6 + x^5 + 44,2^5 * 3^2 * 7 * 13 * 31 * 73 * 151 * 397 * 4903 * 11437
2417,1,7,x^7 + x^6 + 12,2^4 * 127 * 151 * 1877 * 22541 * 37119186553
2417,1,8,x^8 + x^7 + 24,2^7 * 3 * 5 * 13 * 31 * 113 * 151 * 613 * 953 * 195737 * 771481
2417,1,9,x^9 + x^8 + 5,2^4 * 7 * 19 * 37 * 73 * 151 * 11437 * 13033 * 21760064693317
2417,1,10,x^10 + x^9 + 27,2^5 * 3 * 11^2 * 13 * 31 * 151 * 12781 * 17021 * 156941 * 281930190761
2417,1,11,x^11 + x^10 + 6,2^4 * 23 * 151 * 2194512497 * 134859122712315223828717
2417,1,12,x^12 + x^11 + 94,2^6 * 3^2 * 5 * 7 * 13 * 31 * 73 * 151 * 397 * 613 * 953 * 4903 * 11437 * 607081 * 56215993
2417,1,13,x^13 + x^12 + 48,2^4 * 151 * 39764866187568161589930695975419038117421
2417,1,14,x^14 + x^13 + 96,2^5 * 3 * 13 * 31 * 127 * 151 * 1877 * 22541 * 60383 * 37119186553 * 3300392337265871
2417,1,15,x^15 + x^14 + 6,2^4 * 7 * 73 * 151 * 11437 * 12781 * 17021 * 29251 * 156941 * 369415531 * 107740159677121
2417,1,16,x^16 + x^15 + 22,2^8 * 3 * 5 * 13 * 17 * 31 * 97 * 113 * 151 * 613 * 953 * 4289 * 195737 * 771481 * 81940801 * 1004861716561
2417,1,17,x^17 + x^16 + 6,2^4 * 137 * 151 * 1667 * 452753351 * 13119743677 * 1000375245297564189631552423817
2417,1,18,x^18 + x^17 + 667,2^5 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 151 * 397 * 4903 * 11437 * 13033 * 91513 * 21760064693317 * 726199348525363
2417,1,19,x^19 + x^18 + 34,2^4 * 151 * 191 * 275955326554273 * 150413660063337898558235679517453492709488829
2417,1,20,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11^2 * 13 * 31 * 41 * 61 * 151 * 601 * 613 * 953 * 12781 * 17021 * 156941 * 281930190761 * 154972614817135978321
2417,1,21,x^21 + x^20 + 61,2^4 * 7^2 * 43 * 73 * 127 * 151 * 1877 * 11437 * 22541 * 109873 * 2167327 * 37119186553 * 554316957691741964579209099
2417,1,22,x^22 + x^21 + 99,2^5 * 3 * 13 * 23 * 31 * 67 * 151 * 1607 * 3257 * 11062217 * 2194512497 * 1753219314503005933 * 134859122712315223828717
2417,1,23,x^23 + x^22 + 111,2^4 * 151 * 277 * 829 * 1933 * 7591 * 239271577 * 52425773627 * 104588388838304039 * 61204231851178008523653553
2417,2,2,x^4 + x^3 + 10,2^6 * 3 * 5 * 13 * 31 * 151 * 613 * 953
2417,2,3,x^6 + x^5 + 44,2^5 * 3^2 * 7 * 13 * 31 * 73 * 151 * 397 * 4903 * 11437
2417,2,4,x^8 + x^7 + 24,2^7 * 3 * 5 * 13 * 31 * 113 * 151 * 613 * 953 * 195737 * 771481
2417,2,5,x^10 + x^9 + 27,2^5 * 3 * 11^2 * 13 * 31 * 151 * 12781 * 17021 * 156941 * 281930190761
2417,2,6,x^12 + x^11 + 94,2^6 * 3^2 * 5 * 7 * 13 * 31 * 73 * 151 * 397 * 613 * 953 * 4903 * 11437 * 607081 * 56215993
2417,2,7,x^14 + x^13 + 96,2^5 * 3 * 13 * 31 * 127 * 151 * 1877 * 22541 * 60383 * 37119186553 * 3300392337265871
2417,2,8,x^16 + x^15 + 22,2^8 * 3 * 5 * 13 * 17 * 31 * 97 * 113 * 151 * 613 * 953 * 4289 * 195737 * 771481 * 81940801 * 1004861716561
2417,2,9,x^18 + x^17 + 667,2^5 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 151 * 397 * 4903 * 11437 * 13033 * 91513 * 21760064693317 * 726199348525363
2417,2,10,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11^2 * 13 * 31 * 41 * 61 * 151 * 601 * 613 * 953 * 12781 * 17021 * 156941 * 281930190761 * 154972614817135978321
2417,2,11,x^22 + x^21 + 99,2^5 * 3 * 13 * 23 * 31 * 67 * 151 * 1607 * 3257 * 11062217 * 2194512497 * 1753219314503005933 * 134859122712315223828717
2417,3,2,x^6 + x^5 + 44,2^5 * 3^2 * 7 * 13 * 31 * 73 * 151 * 397 * 4903 * 11437
2417,3,3,x^9 + x^8 + 5,2^4 * 7 * 19 * 37 * 73 * 151 * 11437 * 13033 * 21760064693317
2417,3,4,x^12 + x^11 + 94,2^6 * 3^2 * 5 * 7 * 13 * 31 * 73 * 151 * 397 * 613 * 953 * 4903 * 11437 * 607081 * 56215993
2417,3,5,x^15 + x^14 + 6,2^4 * 7 * 73 * 151 * 11437 * 12781 * 17021 * 29251 * 156941 * 369415531 * 107740159677121
2417,3,6,x^18 + x^17 + 667,2^5 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 151 * 397 * 4903 * 11437 * 13033 * 91513 * 21760064693317 * 726199348525363
2417,3,7,x^21 + x^20 + 61,2^4 * 7^2 * 43 * 73 * 127 * 151 * 1877 * 11437 * 22541 * 109873 * 2167327 * 37119186553 * 554316957691741964579209099
2417,4,2,x^8 + x^7 + 24,2^7 * 3 * 5 * 13 * 31 * 113 * 151 * 613 * 953 * 195737 * 771481
2417,4,3,x^12 + x^11 + 94,2^6 * 3^2 * 5 * 7 * 13 * 31 * 73 * 151 * 397 * 613 * 953 * 4903 * 11437 * 607081 * 56215993
2417,4,4,x^16 + x^15 + 22,2^8 * 3 * 5 * 13 * 17 * 31 * 97 * 113 * 151 * 613 * 953 * 4289 * 195737 * 771481 * 81940801 * 1004861716561
2417,4,5,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11^2 * 13 * 31 * 41 * 61 * 151 * 601 * 613 * 953 * 12781 * 17021 * 156941 * 281930190761 * 154972614817135978321
2417,5,2,x^10 + x^9 + 27,2^5 * 3 * 11^2 * 13 * 31 * 151 * 12781 * 17021 * 156941 * 281930190761
2417,5,3,x^15 + x^14 + 6,2^4 * 7 * 73 * 151 * 11437 * 12781 * 17021 * 29251 * 156941 * 369415531 * 107740159677121
2417,5,4,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11^2 * 13 * 31 * 41 * 61 * 151 * 601 * 613 * 953 * 12781 * 17021 * 156941 * 281930190761 * 154972614817135978321
2417,6,2,x^12 + x^11 + 94,2^6 * 3^2 * 5 * 7 * 13 * 31 * 73 * 151 * 397 * 613 * 953 * 4903 * 11437 * 607081 * 56215993
2417,6,3,x^18 + x^17 + 667,2^5 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 151 * 397 * 4903 * 11437 * 13033 * 91513 * 21760064693317 * 726199348525363
2417,7,2,x^14 + x^13 + 96,2^5 * 3 * 13 * 31 * 127 * 151 * 1877 * 22541 * 60383 * 37119186553 * 3300392337265871
2417,7,3,x^21 + x^20 + 61,2^4 * 7^2 * 43 * 73 * 127 * 151 * 1877 * 11437 * 22541 * 109873 * 2167327 * 37119186553 * 554316957691741964579209099
2417,8,2,x^16 + x^15 + 22,2^8 * 3 * 5 * 13 * 17 * 31 * 97 * 113 * 151 * 613 * 953 * 4289 * 195737 * 771481 * 81940801 * 1004861716561
2417,9,2,x^18 + x^17 + 667,2^5 * 3^3 * 7 * 13 * 19 * 31 * 37 * 73 * 151 * 397 * 4903 * 11437 * 13033 * 91513 * 21760064693317 * 726199348525363
2417,10,2,x^20 + x^19 + 89,2^6 * 3 * 5^2 * 11^2 * 13 * 31 * 41 * 61 * 151 * 601 * 613 * 953 * 12781 * 17021 * 156941 * 281930190761 * 154972614817135978321
2417,11,2,x^22 + x^21 + 99,2^5 * 3 * 13 * 23 * 31 * 67 * 151 * 1607 * 3257 * 11062217 * 2194512497 * 1753219314503005933 * 134859122712315223828717
