p,e,n,poly,factorization
6359,1,2,x^2 + x + 13,2^4 * 3 * 5 * 11 * 17^2 * 53
6359,1,3,x^3 + x^2 + 2,2 * 11 * 17^2 * 73 * 554017
6359,1,4,x^4 + x^3 + 31,2^5 * 3 * 5 * 11 * 17^2 * 53 * 20218441
6359,1,5,x^5 + x^4 + 4,2 * 11 * 17^2 * 31 * 5881 * 11821 * 758851
6359,1,6,x^6 + x^5 + 78,2^4 * 3^2 * 5 * 7 * 11 * 17^2 * 53 * 73 * 313 * 6151 * 554017
6359,1,7,x^7 + x^6 + 6,2 * 11 * 17^2 * 18659467 * 3544067763858763
6359,1,8,x^8 + x^7 + 22,2^6 * 3 * 5 * 11 * 17^2 * 53 * 77513 * 89041 * 118457 * 20218441
6359,1,9,x^9 + x^8 + 32,2 * 11 * 17^2 * 73 * 554017 * 66120015986532088512121
6359,1,10,x^10 + x^9 + 74,2^4 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 18943100021
6359,1,11,x^11 + x^10 + 19,2 * 11^2 * 17^2 * 75909163197011 * 129499968321879926943481
6359,1,12,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 53 * 73 * 313 * 6151 * 554017 * 20218441 * 125780100351637
6359,1,13,x^13 + x^12 + 10,2 * 11 * 17^2 * 5279 * 60375147560740502647 * 13719059321497763104457
6359,1,14,x^14 + x^13 + 116,2^4 * 3 * 5 * 11 * 17^2 * 53 * 743 * 18659467 * 99440279 * 894774319951 * 3544067763858763
6359,1,15,x^15 + x^14 + 54,2 * 11 * 17^2 * 31 * 61 * 73 * 5881 * 11821 * 395191 * 554017 * 758851 * 1386684601 * 79970115852811
6359,1,16,x^16 + x^15 + 65,2^7 * 3 * 5 * 11 * 17^2 * 53 * 12433 * 77513 * 89041 * 118457 * 20218441 * 107523816382011493687491217
6359,1,17,x^17 + x^16 + 38,2 * 11 * 17^3 * 103 * 3955153 * 399392506111 * 212357984292859 * 12172269536139343273309643
6359,1,18,x^18 + x^17 + 274,2^4 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 53 * 73 * 313 * 379 * 6151 * 309781 * 554017 * 9880162940341 * 66120015986532088512121
6359,1,19,x^19 + x^18 + 8,2 * 11 * 17^2 * 185593 * 9073451 * 54545933196283 * 3147535845205632244384577740371590919220169
6359,1,20,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 924241 * 20218441 * 18943100021 * 2892846294456839126266321
6359,1,21,x^21 + x^20 + 136,2 * 11 * 17^2 * 43 * 73 * 179719 * 554017 * 18659467 * 2811542502550363 * 3544067763858763 * 201182636932683595905871
6359,2,2,x^4 + x^3 + 31,2^5 * 3 * 5 * 11 * 17^2 * 53 * 20218441
6359,2,3,x^6 + x^5 + 78,2^4 * 3^2 * 5 * 7 * 11 * 17^2 * 53 * 73 * 313 * 6151 * 554017
6359,2,4,x^8 + x^7 + 22,2^6 * 3 * 5 * 11 * 17^2 * 53 * 77513 * 89041 * 118457 * 20218441
6359,2,5,x^10 + x^9 + 74,2^4 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 18943100021
6359,2,6,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 53 * 73 * 313 * 6151 * 554017 * 20218441 * 125780100351637
6359,2,7,x^14 + x^13 + 116,2^4 * 3 * 5 * 11 * 17^2 * 53 * 743 * 18659467 * 99440279 * 894774319951 * 3544067763858763
6359,2,8,x^16 + x^15 + 65,2^7 * 3 * 5 * 11 * 17^2 * 53 * 12433 * 77513 * 89041 * 118457 * 20218441 * 107523816382011493687491217
6359,2,9,x^18 + x^17 + 274,2^4 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 53 * 73 * 313 * 379 * 6151 * 309781 * 554017 * 9880162940341 * 66120015986532088512121
6359,2,10,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 924241 * 20218441 * 18943100021 * 2892846294456839126266321
6359,3,2,x^6 + x^5 + 78,2^4 * 3^2 * 5 * 7 * 11 * 17^2 * 53 * 73 * 313 * 6151 * 554017
6359,3,3,x^9 + x^8 + 32,2 * 11 * 17^2 * 73 * 554017 * 66120015986532088512121
6359,3,4,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 53 * 73 * 313 * 6151 * 554017 * 20218441 * 125780100351637
6359,3,5,x^15 + x^14 + 54,2 * 11 * 17^2 * 31 * 61 * 73 * 5881 * 11821 * 395191 * 554017 * 758851 * 1386684601 * 79970115852811
6359,3,6,x^18 + x^17 + 274,2^4 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 53 * 73 * 313 * 379 * 6151 * 309781 * 554017 * 9880162940341 * 66120015986532088512121
6359,3,7,x^21 + x^20 + 136,2 * 11 * 17^2 * 43 * 73 * 179719 * 554017 * 18659467 * 2811542502550363 * 3544067763858763 * 201182636932683595905871
6359,4,2,x^8 + x^7 + 22,2^6 * 3 * 5 * 11 * 17^2 * 53 * 77513 * 89041 * 118457 * 20218441
6359,4,3,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 53 * 73 * 313 * 6151 * 554017 * 20218441 * 125780100351637
6359,4,4,x^16 + x^15 + 65,2^7 * 3 * 5 * 11 * 17^2 * 53 * 12433 * 77513 * 89041 * 118457 * 20218441 * 107523816382011493687491217
6359,4,5,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 924241 * 20218441 * 18943100021 * 2892846294456839126266321
6359,5,2,x^10 + x^9 + 74,2^4 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 18943100021
6359,5,3,x^15 + x^14 + 54,2 * 11 * 17^2 * 31 * 61 * 73 * 5881 * 11821 * 395191 * 554017 * 758851 * 1386684601 * 79970115852811
6359,5,4,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 924241 * 20218441 * 18943100021 * 2892846294456839126266321
6359,6,2,x^12 + x^11 + 44,2^5 * 3^2 * 5 * 7 * 11 * 13 * 17^2 * 53 * 73 * 313 * 6151 * 554017 * 20218441 * 125780100351637
6359,6,3,x^18 + x^17 + 274,2^4 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 53 * 73 * 313 * 379 * 6151 * 309781 * 554017 * 9880162940341 * 66120015986532088512121
6359,7,2,x^14 + x^13 + 116,2^4 * 3 * 5 * 11 * 17^2 * 53 * 743 * 18659467 * 99440279 * 894774319951 * 3544067763858763
6359,7,3,x^21 + x^20 + 136,2 * 11 * 17^2 * 43 * 73 * 179719 * 554017 * 18659467 * 2811542502550363 * 3544067763858763 * 201182636932683595905871
6359,8,2,x^16 + x^15 + 65,2^7 * 3 * 5 * 11 * 17^2 * 53 * 12433 * 77513 * 89041 * 118457 * 20218441 * 107523816382011493687491217
6359,9,2,x^18 + x^17 + 274,2^4 * 3^3 * 5 * 7 * 11 * 17^2 * 19 * 53 * 73 * 313 * 379 * 6151 * 309781 * 554017 * 9880162940341 * 66120015986532088512121
6359,10,2,x^20 + x^19 + 78,2^5 * 3 * 5^2 * 11 * 17^2 * 31 * 41 * 53 * 421 * 5881 * 11821 * 758851 * 924241 * 20218441 * 18943100021 * 2892846294456839126266321
