p,r,n,poly,factorization
1493,1,2,x^2 + x + 3,2^3 * 3^2 * 83 * 373
1493,1,3,x^3 + x^2 + 14,2^2 * 7 * 19 * 31 * 373 * 541
1493,1,4,x^4 + x^3 + 12,2^4 * 3^2 * 5^2 * 83 * 109 * 373 * 409
1493,1,5,x^5 + x^4 + 8,2^2 * 373 * 4971989645101
1493,1,6,x^6 + x^5 + 2,2^3 * 3^3 * 7 * 19 * 31 * 83 * 373 * 541 * 742519
1493,1,7,x^7 + x^6 + 5,2^2 * 197 * 373 * 95131 * 591373068749
1493,1,8,x^8 + x^7 + 8,2^5 * 3^2 * 5^2 * 83 * 109 * 373 * 409 * 2484329722201
1493,1,9,x^9 + x^8 + 8,2^2 * 7 * 19 * 31 * 373 * 541 * 919 * 108541 * 111032346133
1493,1,10,x^10 + x^9 + 83,2^3 * 3^2 * 11 * 83 * 373 * 461 * 979162631 * 4971989645101
1493,1,11,x^11 + x^10 + 38,2^2 * 373 * 18916862947511 * 2910984844974885713
1493,1,12,x^12 + x^11 + 141,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 742519 * 6265645921
1493,1,13,x^13 + x^12 + 35,2^2 * 131 * 373 * 221162371 * 547053911 * 7744546954331830891
1493,1,14,x^14 + x^13 + 98,2^3 * 3^2 * 83 * 197 * 373 * 1289 * 1429 * 2521 * 2731 * 95131 * 872747 * 591373068749
1493,1,15,x^15 + x^14 + 98,2^2 * 7 * 19 * 31 * 373 * 541 * 3001 * 123121 * 182131 * 366610986451 * 4971989645101
1493,1,16,x^16 + x^15 + 8,2^6 * 3^2 * 5^2 * 17 * 83 * 109 * 373 * 409 * 1201 * 2484329722201 * 604583843719333251953
1493,1,17,x^17 + x^16 + 14,2^2 * 137 * 373 * 652189 * 6825804909816245410483018989019689312810557
1493,1,18,x^18 + x^17 + 59,2^3 * 3^4 * 7 * 19 * 31 * 83 * 373 * 541 * 739 * 919 * 108541 * 109423 * 742519 * 45654599323 * 111032346133
1493,1,19,x^19 + x^18 + 94,2^2 * 373 * 6271 * 480940065440784738799519 * 450754182019958316117220565407
1493,1,20,x^20 + x^19 + 543,2^4 * 3^2 * 5^3 * 11 * 83 * 109 * 373 * 409 * 461 * 979162631 * 65010106661 * 4971989645101 * 75949931070841
1493,1,21,x^21 + x^20 + 109,2^2 * 7^2 * 19 * 31 * 43 * 197 * 373 * 541 * 95131 * 5648077 * 11487967 * 591373068749 * 6276483977278482725311
1493,1,22,x^22 + x^21 + 103,2^3 * 3^2 * 23 * 83 * 373 * 2748439 * 75132126499 * 11578909724119 * 18916862947511 * 2910984844974885713
1493,1,23,x^23 + x^22 + 12,2^2 * 47 * 373 * 4969 * 28214343311812697002494056863 * 1025108780201652806374094724716815427
1493,1,24,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
1493,1,25,x^25 + x^24 + 13,2^2 * 101 * 373 * 6551 * 4971989645101 * 4576855290722840391365183191682672874645376496413563136351
1493,2,2,x^4 + x^3 + 12,2^4 * 3^2 * 5^2 * 83 * 109 * 373 * 409
1493,2,3,x^6 + x^5 + 2,2^3 * 3^3 * 7 * 19 * 31 * 83 * 373 * 541 * 742519
1493,2,4,x^8 + x^7 + 8,2^5 * 3^2 * 5^2 * 83 * 109 * 373 * 409 * 2484329722201
1493,2,5,x^10 + x^9 + 83,2^3 * 3^2 * 11 * 83 * 373 * 461 * 979162631 * 4971989645101
1493,2,6,x^12 + x^11 + 141,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 742519 * 6265645921
1493,2,7,x^14 + x^13 + 98,2^3 * 3^2 * 83 * 197 * 373 * 1289 * 1429 * 2521 * 2731 * 95131 * 872747 * 591373068749
1493,2,8,x^16 + x^15 + 8,2^6 * 3^2 * 5^2 * 17 * 83 * 109 * 373 * 409 * 1201 * 2484329722201 * 604583843719333251953
1493,2,9,x^18 + x^17 + 59,2^3 * 3^4 * 7 * 19 * 31 * 83 * 373 * 541 * 739 * 919 * 108541 * 109423 * 742519 * 45654599323 * 111032346133
1493,2,10,x^20 + x^19 + 543,2^4 * 3^2 * 5^3 * 11 * 83 * 109 * 373 * 409 * 461 * 979162631 * 65010106661 * 4971989645101 * 75949931070841
1493,2,11,x^22 + x^21 + 103,2^3 * 3^2 * 23 * 83 * 373 * 2748439 * 75132126499 * 11578909724119 * 18916862947511 * 2910984844974885713
1493,2,12,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
1493,3,2,x^6 + x^5 + 2,2^3 * 3^3 * 7 * 19 * 31 * 83 * 373 * 541 * 742519
1493,3,3,x^9 + x^8 + 8,2^2 * 7 * 19 * 31 * 373 * 541 * 919 * 108541 * 111032346133
1493,3,4,x^12 + x^11 + 141,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 742519 * 6265645921
1493,3,5,x^15 + x^14 + 98,2^2 * 7 * 19 * 31 * 373 * 541 * 3001 * 123121 * 182131 * 366610986451 * 4971989645101
1493,3,6,x^18 + x^17 + 59,2^3 * 3^4 * 7 * 19 * 31 * 83 * 373 * 541 * 739 * 919 * 108541 * 109423 * 742519 * 45654599323 * 111032346133
1493,3,7,x^21 + x^20 + 109,2^2 * 7^2 * 19 * 31 * 43 * 197 * 373 * 541 * 95131 * 5648077 * 11487967 * 591373068749 * 6276483977278482725311
1493,3,8,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
1493,4,2,x^8 + x^7 + 8,2^5 * 3^2 * 5^2 * 83 * 109 * 373 * 409 * 2484329722201
1493,4,3,x^12 + x^11 + 141,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 742519 * 6265645921
1493,4,4,x^16 + x^15 + 8,2^6 * 3^2 * 5^2 * 17 * 83 * 109 * 373 * 409 * 1201 * 2484329722201 * 604583843719333251953
1493,4,5,x^20 + x^19 + 543,2^4 * 3^2 * 5^3 * 11 * 83 * 109 * 373 * 409 * 461 * 979162631 * 65010106661 * 4971989645101 * 75949931070841
1493,4,6,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
1493,5,2,x^10 + x^9 + 83,2^3 * 3^2 * 11 * 83 * 373 * 461 * 979162631 * 4971989645101
1493,5,3,x^15 + x^14 + 98,2^2 * 7 * 19 * 31 * 373 * 541 * 3001 * 123121 * 182131 * 366610986451 * 4971989645101
1493,5,4,x^20 + x^19 + 543,2^4 * 3^2 * 5^3 * 11 * 83 * 109 * 373 * 409 * 461 * 979162631 * 65010106661 * 4971989645101 * 75949931070841
1493,5,5,x^25 + x^24 + 13,2^2 * 101 * 373 * 6551 * 4971989645101 * 4576855290722840391365183191682672874645376496413563136351
1493,6,2,x^12 + x^11 + 141,2^4 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 742519 * 6265645921
1493,6,3,x^18 + x^17 + 59,2^3 * 3^4 * 7 * 19 * 31 * 83 * 373 * 541 * 739 * 919 * 108541 * 109423 * 742519 * 45654599323 * 111032346133
1493,6,4,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
1493,7,2,x^14 + x^13 + 98,2^3 * 3^2 * 83 * 197 * 373 * 1289 * 1429 * 2521 * 2731 * 95131 * 872747 * 591373068749
1493,7,3,x^21 + x^20 + 109,2^2 * 7^2 * 19 * 31 * 43 * 197 * 373 * 541 * 95131 * 5648077 * 11487967 * 591373068749 * 6276483977278482725311
1493,8,2,x^16 + x^15 + 8,2^6 * 3^2 * 5^2 * 17 * 83 * 109 * 373 * 409 * 1201 * 2484329722201 * 604583843719333251953
1493,8,3,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
1493,9,2,x^18 + x^17 + 59,2^3 * 3^4 * 7 * 19 * 31 * 83 * 373 * 541 * 739 * 919 * 108541 * 109423 * 742519 * 45654599323 * 111032346133
1493,10,2,x^20 + x^19 + 543,2^4 * 3^2 * 5^3 * 11 * 83 * 109 * 373 * 409 * 461 * 979162631 * 65010106661 * 4971989645101 * 75949931070841
1493,11,2,x^22 + x^21 + 103,2^3 * 3^2 * 23 * 83 * 373 * 2748439 * 75132126499 * 11578909724119 * 18916862947511 * 2910984844974885713
1493,12,2,x^24 + x^23 + 56,2^5 * 3^3 * 5^2 * 7 * 13 * 19 * 31 * 61 * 83 * 109 * 373 * 409 * 541 * 1993 * 618841 * 742519 * 6265645921 * 2484329722201 * 20016681730688977
