p,r,n,poly,factorization
6917,1,2,x^2 + x + 38,2^3 * 3 * 7 * 13 * 19 * 1153
6917,1,3,x^3 + x^2 + 27,2^2 * 7 * 13 * 19 * 47851807
6917,1,4,x^4 + x^3 + 33,2^4 * 3 * 5 * 7 * 13 * 19 * 1049 * 1153 * 4561
6917,1,5,x^5 + x^4 + 26,2^2 * 7 * 11 * 13 * 19 * 31 * 6713971831001
6917,1,6,x^6 + x^5 + 27,2^3 * 3^2 * 7 * 13 * 19 * 43 * 1153 * 370837 * 47851807
6917,1,7,x^7 + x^6 + 5,2^2 * 7^2 * 13 * 19 * 71 * 187909 * 13749289 * 85307111
6917,1,8,x^8 + x^7 + 2,2^5 * 3 * 5 * 7 * 13 * 17 * 19 * 1049 * 1153 * 4561 * 1939801 * 34708433
6917,1,9,x^9 + x^8 + 22,2^2 * 7 * 13 * 19 * 73 * 181 * 1621 * 9127 * 24859 * 22537747 * 47851807
6917,1,10,x^10 + x^9 + 8,2^3 * 3 * 7 * 11 * 13 * 19 * 31 * 1153 * 24781 * 92361184301 * 6713971831001
6917,1,11,x^11 + x^10 + 27,2^2 * 7 * 13 * 19 * 89 * 1871 * 914189 * 1647178869519534048955569797
6917,1,12,x^12 + x^11 + 33,2^4 * 3^2 * 5 * 7 * 13 * 19 * 43 * 1049 * 1153 * 4561 * 370837 * 47851807 * 2289133355577433
6917,1,13,x^13 + x^12 + 56,2^2 * 7 * 13^2 * 19 * 547 * 101531 * 2786531693089 * 5963246610216652652340329
6917,1,14,x^14 + x^13 + 3,2^3 * 3 * 7^2 * 13 * 19 * 71 * 1153 * 88817 * 187909 * 13749289 * 85307111 * 1232956550502541229
6917,1,15,x^15 + x^14 + 20,2^2 * 7 * 11 * 13 * 19 * 31 * 421 * 47851807 * 6713971831001 * 12445069277390090150067685981
6917,1,16,x^16 + x^15 + 8,2^6 * 3 * 5 * 7 * 13 * 17 * 19 * 1049 * 1153 * 4561 * 1939801 * 34708433 * 2620065869331929312477540513521
6917,1,17,x^17 + x^16 + 22,2^2 * 7 * 13 * 19 * 2687 * 2727544323488269 * 3747207294025094321346800513793506275162187
6917,1,18,x^18 + x^17 + 12,2^3 * 3^3 * 7 * 13 * 19 * 43 * 73 * 127 * 181 * 1153 * 1621 * 2053 * 9127 * 24859 * 27091 * 370837 * 22537747 * 47851807 * 5168537751439
6917,1,19,x^19 + x^18 + 43,2^2 * 7 * 13 * 19^2 * 96042797 * 720052815805871495785541964151305849505860258984200533776329
6917,1,20,x^20 + x^19 + 259,2^4 * 3 * 5^2 * 7 * 11 * 13 * 19 * 31 * 61 * 521 * 701 * 1049 * 1153 * 4561 * 24781 * 1597621 * 92361184301 * 6713971831001 * 29445087907789721
6917,2,2,x^4 + x^3 + 33,2^4 * 3 * 5 * 7 * 13 * 19 * 1049 * 1153 * 4561
6917,2,3,x^6 + x^5 + 27,2^3 * 3^2 * 7 * 13 * 19 * 43 * 1153 * 370837 * 47851807
