p,n,poly,factorization
1699,2,x^2 + x + 15,2^3 * 3 * 5^2 * 17 * 283
1699,3,x^3 + x^2 + 7,2 * 3^2 * 13 * 31 * 283 * 2389
1699,4,x^4 + x^3 + 3,2^4 * 3 * 5^2 * 17 * 29 * 157 * 283 * 317
1699,5,x^5 + x^4 + 42,2 * 3 * 11 * 41 * 283 * 43321 * 426731
1699,6,x^6 + x^5 + 11,2^3 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 31 * 109 * 199 * 283 * 2389
1699,7,x^7 + x^6 + 13,2 * 3 * 283 * 14813 * 1624699112891177
1699,8,x^8 + x^7 + 12,2^5 * 3 * 5^2 * 17 * 29 * 97 * 157 * 283 * 317 * 18257 * 2352569
1699,9,x^9 + x^8 + 42,2 * 3^3 * 13 * 31 * 37 * 283 * 2389 * 216689214127816891
1699,10,x^10 + x^9 + 21,2^3 * 3 * 5^3 * 11 * 17 * 41 * 61 * 71 * 283 * 43321 * 426731 * 384556171
1699,11,x^11 + x^10 + 13,2 * 3 * 67 * 89 * 283 * 473441 * 71032779222472392709847
1699,12,x^12 + x^11 + 12,2^4 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 29 * 31 * 109 * 157 * 199 * 283 * 317 * 2389 * 724513 * 11500777
1699,13,x^13 + x^12 + 106,2 * 3 * 283 * 1171 * 8087 * 242281924709761 * 252296302683700133
1699,14,x^14 + x^13 + 12,2^3 * 3 * 5^2 * 17 * 43 * 113 * 283 * 14813 * 1624699112891177 * 4947181360824473
1699,15,x^15 + x^14 + 37,2 * 3^2 * 11 * 13 * 31 * 41 * 151 * 283 * 2389 * 43321 * 426731 * 459530551926822282110551
1699,16,x^16 + x^15 + 84,2^6 * 3 * 5^2 * 17 * 29 * 97 * 157 * 283 * 317 * 18257 * 2352569 * 34714989264498225976453201
1699,17,x^17 + x^16 + 43,2 * 3 * 283 * 443 * 10887947764325321304008605684376521808205287993107
1699,18,x^18 + x^17 + 101,2^3 * 3^3 * 5^2 * 7 * 13 * 17 * 19 * 31 * 37 * 109 * 199 * 283 * 397 * 2389 * 60585649265438299 * 216689214127816891
1699,19,x^19 + x^18 + 71,2 * 3 * 283 * 207756966497 * 67016372617628015958277007097820090949085389933
1699,20,x^20 + x^19 + 3,2^4 * 3 * 5^3 * 11 * 17 * 29 * 41 * 61 * 71 * 157 * 283 * 317 * 43321 * 426731 * 384556171 * 69429954476502021132013201
1699,21,x^21 + x^20 + 6,2 * 3^2 * 13 * 31 * 283 * 757 * 2389 * 14813 * 41413 * 576577 * 1624699112891177 * 31987107327542788818397393
1699,22,x^22 + x^21 + 3,2^3 * 3 * 5^2 * 17 * 23 * 67 * 89 * 283 * 473441 * 1224298109 * 7113170709101915854573 * 71032779222472392709847
1699,23,x^23 + x^22 + 132,2 * 3 * 47 * 283 * 2468380859654219519885719842725419498160875914988644017159636992014283
1699,24,x^24 + x^23 + 3,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 19 * 29 * 31 * 97 * 109 * 157 * 199 * 283 * 317 * 2389 * 18257 * 724513 * 2352569 * 11500777 * 69429978528988119487573201
