p,e,n,poly,factorization
9431,1,2,x^2 + x + 7,2^4 * 3^2 * 5 * 23 * 41 * 131
9431,1,3,x^3 + x^2 + 5,2 * 5 * 7 * 19 * 23 * 41 * 668821
9431,1,4,x^4 + x^3 + 11,2^5 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181
9431,1,5,x^5 + x^4 + 3,2 * 5^2 * 11 * 23 * 41 * 8865421 * 16226131
9431,1,6,x^6 + x^5 + 31,2^4 * 3^3 * 5 * 7 * 19 * 23 * 41 * 131 * 668821 * 29644777
9431,1,7,x^7 + x^6 + 10,2 * 5 * 23 * 41 * 1471 * 2731 * 175169362072364437
9431,1,8,x^8 + x^7 + 31,2^6 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 13633 * 162641 * 1783937
9431,1,9,x^9 + x^8 + 81,2 * 5 * 7 * 19 * 23 * 37 * 41 * 163 * 668821 * 17924563 * 6508914462541
9431,1,10,x^10 + x^9 + 57,2^4 * 3^2 * 5^2 * 11 * 23 * 41 * 131 * 421 * 921751 * 8865421 * 16226131 * 20383991
9431,1,11,x^11 + x^10 + 40,2 * 5 * 23 * 41 * 23563 * 236261478497728050370965034387061947
9431,1,12,x^12 + x^11 + 104,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 41 * 97 * 131 * 149 * 181 * 27673 * 35089 * 626701 * 668821 * 29644777
9431,1,13,x^13 + x^12 + 27,2 * 5 * 23 * 41 * 43012725290419 * 11511768038144911821572805776624587
9431,1,14,x^14 + x^13 + 78,2^4 * 3^2 * 5 * 23 * 29 * 41 * 131 * 1471 * 2731 * 34763 * 175169362072364437 * 697887107753467633
9431,1,15,x^15 + x^14 + 40,2 * 5^2 * 7 * 11 * 19 * 23 * 31 * 41 * 587281 * 668821 * 8865421 * 16226131 * 1605431112451 * 2140999605061
9431,1,16,x^16 + x^15 + 105,2^7 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 353 * 13633 * 162641 * 1783937 * 418527121 * 1822070641 * 116243436737
9431,1,17,x^17 + x^16 + 185,2 * 5 * 23 * 41 * 137 * 587742643827343 * 2181218310459295871 * 22302988766747444510631895177
9431,1,18,x^18 + x^17 + 117,2^4 * 3^4 * 5 * 7 * 19 * 23 * 37 * 41 * 131 * 163 * 668821 * 17924563 * 29644777 * 6508914462541 * 234544478979531452136697
9431,1,19,x^19 + x^18 + 6,2 * 5 * 23 * 41 * 229 * 20749231410673 * 73324306285746990523785688133996651993998859244374604997
9431,1,20,x^20 + x^19 + 21,2^5 * 3^2 * 5^2 * 11 * 17 * 23 * 41 * 61 * 97 * 131 * 149 * 181 * 421 * 601 * 921751 * 8865421 * 16226131 * 20383991 * 47312701 * 85988501 * 419603910461
9431,2,2,x^4 + x^3 + 11,2^5 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181
9431,2,3,x^6 + x^5 + 31,2^4 * 3^3 * 5 * 7 * 19 * 23 * 41 * 131 * 668821 * 29644777
9431,2,4,x^8 + x^7 + 31,2^6 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 13633 * 162641 * 1783937
9431,2,5,x^10 + x^9 + 57,2^4 * 3^2 * 5^2 * 11 * 23 * 41 * 131 * 421 * 921751 * 8865421 * 16226131 * 20383991
9431,2,6,x^12 + x^11 + 104,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 41 * 97 * 131 * 149 * 181 * 27673 * 35089 * 626701 * 668821 * 29644777
9431,2,7,x^14 + x^13 + 78,2^4 * 3^2 * 5 * 23 * 29 * 41 * 131 * 1471 * 2731 * 34763 * 175169362072364437 * 697887107753467633
9431,2,8,x^16 + x^15 + 105,2^7 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 353 * 13633 * 162641 * 1783937 * 418527121 * 1822070641 * 116243436737
9431,2,9,x^18 + x^17 + 117,2^4 * 3^4 * 5 * 7 * 19 * 23 * 37 * 41 * 131 * 163 * 668821 * 17924563 * 29644777 * 6508914462541 * 234544478979531452136697
9431,2,10,x^20 + x^19 + 21,2^5 * 3^2 * 5^2 * 11 * 17 * 23 * 41 * 61 * 97 * 131 * 149 * 181 * 421 * 601 * 921751 * 8865421 * 16226131 * 20383991 * 47312701 * 85988501 * 419603910461
9431,3,2,x^6 + x^5 + 31,2^4 * 3^3 * 5 * 7 * 19 * 23 * 41 * 131 * 668821 * 29644777
9431,3,3,x^9 + x^8 + 81,2 * 5 * 7 * 19 * 23 * 37 * 41 * 163 * 668821 * 17924563 * 6508914462541
9431,3,4,x^12 + x^11 + 104,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 41 * 97 * 131 * 149 * 181 * 27673 * 35089 * 626701 * 668821 * 29644777
9431,3,5,x^15 + x^14 + 40,2 * 5^2 * 7 * 11 * 19 * 23 * 31 * 41 * 587281 * 668821 * 8865421 * 16226131 * 1605431112451 * 2140999605061
9431,3,6,x^18 + x^17 + 117,2^4 * 3^4 * 5 * 7 * 19 * 23 * 37 * 41 * 131 * 163 * 668821 * 17924563 * 29644777 * 6508914462541 * 234544478979531452136697
9431,4,2,x^8 + x^7 + 31,2^6 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 13633 * 162641 * 1783937
9431,4,3,x^12 + x^11 + 104,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 41 * 97 * 131 * 149 * 181 * 27673 * 35089 * 626701 * 668821 * 29644777
9431,4,4,x^16 + x^15 + 105,2^7 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 353 * 13633 * 162641 * 1783937 * 418527121 * 1822070641 * 116243436737
9431,4,5,x^20 + x^19 + 21,2^5 * 3^2 * 5^2 * 11 * 17 * 23 * 41 * 61 * 97 * 131 * 149 * 181 * 421 * 601 * 921751 * 8865421 * 16226131 * 20383991 * 47312701 * 85988501 * 419603910461
9431,5,2,x^10 + x^9 + 57,2^4 * 3^2 * 5^2 * 11 * 23 * 41 * 131 * 421 * 921751 * 8865421 * 16226131 * 20383991
9431,5,3,x^15 + x^14 + 40,2 * 5^2 * 7 * 11 * 19 * 23 * 31 * 41 * 587281 * 668821 * 8865421 * 16226131 * 1605431112451 * 2140999605061
9431,5,4,x^20 + x^19 + 21,2^5 * 3^2 * 5^2 * 11 * 17 * 23 * 41 * 61 * 97 * 131 * 149 * 181 * 421 * 601 * 921751 * 8865421 * 16226131 * 20383991 * 47312701 * 85988501 * 419603910461
9431,6,2,x^12 + x^11 + 104,2^5 * 3^3 * 5 * 7 * 13 * 17 * 19 * 23 * 41 * 97 * 131 * 149 * 181 * 27673 * 35089 * 626701 * 668821 * 29644777
9431,6,3,x^18 + x^17 + 117,2^4 * 3^4 * 5 * 7 * 19 * 23 * 37 * 41 * 131 * 163 * 668821 * 17924563 * 29644777 * 6508914462541 * 234544478979531452136697
9431,7,2,x^14 + x^13 + 78,2^4 * 3^2 * 5 * 23 * 29 * 41 * 131 * 1471 * 2731 * 34763 * 175169362072364437 * 697887107753467633
9431,8,2,x^16 + x^15 + 105,2^7 * 3^2 * 5 * 17 * 23 * 41 * 97 * 131 * 149 * 181 * 353 * 13633 * 162641 * 1783937 * 418527121 * 1822070641 * 116243436737
9431,9,2,x^18 + x^17 + 117,2^4 * 3^4 * 5 * 7 * 19 * 23 * 37 * 41 * 131 * 163 * 668821 * 17924563 * 29644777 * 6508914462541 * 234544478979531452136697
9431,10,2,x^20 + x^19 + 21,2^5 * 3^2 * 5^2 * 11 * 17 * 23 * 41 * 61 * 97 * 131 * 149 * 181 * 421 * 601 * 921751 * 8865421 * 16226131 * 20383991 * 47312701 * 85988501 * 419603910461
