p,e,n,poly,factorization
4813,1,2,x^2 + x + 24,2^3 * 3 * 29 * 83 * 401
4813,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 7 * 13 * 401 * 84871
4813,1,4,x^4 + x^3 + 5,2^4 * 3 * 5 * 29 * 83 * 401 * 2316497
4813,1,5,x^5 + x^4 + 20,2^2 * 3 * 31 * 41 * 401 * 1381 * 305783791
4813,1,6,x^6 + x^5 + 46,2^3 * 3^2 * 7 * 13 * 29 * 83 * 401 * 84871 * 23160157
4813,1,7,x^7 + x^6 + 5,2^2 * 3 * 211 * 401 * 1499 * 39309844415419187
4813,1,8,x^8 + x^7 + 46,2^5 * 3 * 5 * 17 * 29 * 83 * 401 * 348001 * 2316497 * 45352793
4813,1,9,x^9 + x^8 + 32,2^2 * 3^3 * 7 * 13 * 19 * 401 * 84871 * 218082247577216713351
4813,1,10,x^10 + x^9 + 73,2^3 * 3 * 11^2 * 29 * 31 * 41 * 83 * 151 * 401 * 1381 * 12391 * 2369761 * 305783791
4813,1,11,x^11 + x^10 + 11,2^2 * 3 * 23 * 401 * 1123 * 9461 * 27302613740775997180438932887
4813,1,12,x^12 + x^11 + 110,2^4 * 3^2 * 5 * 7 * 13 * 29 * 83 * 401 * 601 * 84871 * 2316497 * 23160157 * 892871490193
4813,1,13,x^13 + x^12 + 32,2^2 * 3 * 401 * 443 * 3797 * 91883231289201353071201121592811979251
4813,1,14,x^14 + x^13 + 5,2^3 * 3 * 29 * 83 * 211 * 401 * 1499 * 1458768613 * 8519586866449 * 39309844415419187
4813,1,15,x^15 + x^14 + 6,2^2 * 3^2 * 7 * 13 * 31 * 41 * 401 * 1381 * 84871 * 94067731 * 305783791 * 3060525355490723852491
4813,1,16,x^16 + x^15 + 56,2^6 * 3 * 5 * 17 * 29 * 83 * 401 * 4513 * 348001 * 2316497 * 45352793 * 1386422273 * 23011028880504689
4813,1,17,x^17 + x^16 + 105,2^2 * 3 * 401 * 1021 * 1285020617 * 48763740169 * 261300713518966103 * 4961015546689097939
4813,1,18,x^18 + x^17 + 82,2^3 * 3^3 * 7 * 13 * 19 * 29 * 37 * 83 * 199 * 401 * 84871 * 23160157 * 136534681 * 12365093071 * 218082247577216713351
4813,1,19,x^19 + x^18 + 14,2^2 * 3 * 401 * 2281 * 172597 * 941441217572358344880014653 * 5183510908105648575410928113263
4813,1,20,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11^2 * 29 * 31 * 41 * 83 * 151 * 181 * 401 * 1381 * 12391 * 455761 * 2316497 * 2369761 * 305783791 * 698137772698310651321
4813,1,21,x^21 + x^20 + 20,2^2 * 3^2 * 7^2 * 13 * 43 * 211 * 401 * 1499 * 4201 * 84871 * 5410441 * 6533504132359 * 39309844415419187 * 3456225613694554891
4813,2,2,x^4 + x^3 + 5,2^4 * 3 * 5 * 29 * 83 * 401 * 2316497
4813,2,3,x^6 + x^5 + 46,2^3 * 3^2 * 7 * 13 * 29 * 83 * 401 * 84871 * 23160157
4813,2,4,x^8 + x^7 + 46,2^5 * 3 * 5 * 17 * 29 * 83 * 401 * 348001 * 2316497 * 45352793
4813,2,5,x^10 + x^9 + 73,2^3 * 3 * 11^2 * 29 * 31 * 41 * 83 * 151 * 401 * 1381 * 12391 * 2369761 * 305783791
4813,2,6,x^12 + x^11 + 110,2^4 * 3^2 * 5 * 7 * 13 * 29 * 83 * 401 * 601 * 84871 * 2316497 * 23160157 * 892871490193
4813,2,7,x^14 + x^13 + 5,2^3 * 3 * 29 * 83 * 211 * 401 * 1499 * 1458768613 * 8519586866449 * 39309844415419187
4813,2,8,x^16 + x^15 + 56,2^6 * 3 * 5 * 17 * 29 * 83 * 401 * 4513 * 348001 * 2316497 * 45352793 * 1386422273 * 23011028880504689
4813,2,9,x^18 + x^17 + 82,2^3 * 3^3 * 7 * 13 * 19 * 29 * 37 * 83 * 199 * 401 * 84871 * 23160157 * 136534681 * 12365093071 * 218082247577216713351
4813,2,10,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11^2 * 29 * 31 * 41 * 83 * 151 * 181 * 401 * 1381 * 12391 * 455761 * 2316497 * 2369761 * 305783791 * 698137772698310651321
4813,3,2,x^6 + x^5 + 46,2^3 * 3^2 * 7 * 13 * 29 * 83 * 401 * 84871 * 23160157
4813,3,3,x^9 + x^8 + 32,2^2 * 3^3 * 7 * 13 * 19 * 401 * 84871 * 218082247577216713351
4813,3,4,x^12 + x^11 + 110,2^4 * 3^2 * 5 * 7 * 13 * 29 * 83 * 401 * 601 * 84871 * 2316497 * 23160157 * 892871490193
4813,3,5,x^15 + x^14 + 6,2^2 * 3^2 * 7 * 13 * 31 * 41 * 401 * 1381 * 84871 * 94067731 * 305783791 * 3060525355490723852491
4813,3,6,x^18 + x^17 + 82,2^3 * 3^3 * 7 * 13 * 19 * 29 * 37 * 83 * 199 * 401 * 84871 * 23160157 * 136534681 * 12365093071 * 218082247577216713351
4813,3,7,x^21 + x^20 + 20,2^2 * 3^2 * 7^2 * 13 * 43 * 211 * 401 * 1499 * 4201 * 84871 * 5410441 * 6533504132359 * 39309844415419187 * 3456225613694554891
4813,4,2,x^8 + x^7 + 46,2^5 * 3 * 5 * 17 * 29 * 83 * 401 * 348001 * 2316497 * 45352793
4813,4,3,x^12 + x^11 + 110,2^4 * 3^2 * 5 * 7 * 13 * 29 * 83 * 401 * 601 * 84871 * 2316497 * 23160157 * 892871490193
4813,4,4,x^16 + x^15 + 56,2^6 * 3 * 5 * 17 * 29 * 83 * 401 * 4513 * 348001 * 2316497 * 45352793 * 1386422273 * 23011028880504689
4813,4,5,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11^2 * 29 * 31 * 41 * 83 * 151 * 181 * 401 * 1381 * 12391 * 455761 * 2316497 * 2369761 * 305783791 * 698137772698310651321
4813,5,2,x^10 + x^9 + 73,2^3 * 3 * 11^2 * 29 * 31 * 41 * 83 * 151 * 401 * 1381 * 12391 * 2369761 * 305783791
4813,5,3,x^15 + x^14 + 6,2^2 * 3^2 * 7 * 13 * 31 * 41 * 401 * 1381 * 84871 * 94067731 * 305783791 * 3060525355490723852491
4813,5,4,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11^2 * 29 * 31 * 41 * 83 * 151 * 181 * 401 * 1381 * 12391 * 455761 * 2316497 * 2369761 * 305783791 * 698137772698310651321
4813,6,2,x^12 + x^11 + 110,2^4 * 3^2 * 5 * 7 * 13 * 29 * 83 * 401 * 601 * 84871 * 2316497 * 23160157 * 892871490193
4813,6,3,x^18 + x^17 + 82,2^3 * 3^3 * 7 * 13 * 19 * 29 * 37 * 83 * 199 * 401 * 84871 * 23160157 * 136534681 * 12365093071 * 218082247577216713351
4813,7,2,x^14 + x^13 + 5,2^3 * 3 * 29 * 83 * 211 * 401 * 1499 * 1458768613 * 8519586866449 * 39309844415419187
4813,7,3,x^21 + x^20 + 20,2^2 * 3^2 * 7^2 * 13 * 43 * 211 * 401 * 1499 * 4201 * 84871 * 5410441 * 6533504132359 * 39309844415419187 * 3456225613694554891
4813,8,2,x^16 + x^15 + 56,2^6 * 3 * 5 * 17 * 29 * 83 * 401 * 4513 * 348001 * 2316497 * 45352793 * 1386422273 * 23011028880504689
4813,9,2,x^18 + x^17 + 82,2^3 * 3^3 * 7 * 13 * 19 * 29 * 37 * 83 * 199 * 401 * 84871 * 23160157 * 136534681 * 12365093071 * 218082247577216713351
4813,10,2,x^20 + x^19 + 45,2^4 * 3 * 5^2 * 11^2 * 29 * 31 * 41 * 83 * 151 * 181 * 401 * 1381 * 12391 * 455761 * 2316497 * 2369761 * 305783791 * 698137772698310651321
