p,n,poly,factorization
1789,2,x^2 + x + 10,2^3 * 3 * 5 * 149 * 179
1789,3,x^3 + x^2 + 10,2^2 * 3^2 * 7 * 109 * 149 * 1399
1789,4,x^4 + x^3 + 33,2^4 * 3 * 5 * 13^2 * 17 * 149 * 179 * 557
1789,5,x^5 + x^4 + 34,2^2 * 3 * 61 * 149 * 491 * 342194371
1789,6,x^6 + x^5 + 33,2^3 * 3^2 * 5 * 7 * 109 * 149 * 179 * 1399 * 3198733
1789,7,x^7 + x^6 + 55,2^2 * 3 * 29 * 149 * 617 * 2129 * 861085044023
1789,8,x^8 + x^7 + 37,2^5 * 3 * 5 * 13^2 * 17 * 149 * 179 * 557 * 5121667335721
1789,9,x^9 + x^8 + 129,2^2 * 3^3 * 7 * 73 * 109 * 149 * 1399 * 1801 * 83119747607749
1789,10,x^10 + x^9 + 6,2^3 * 3 * 5^2 * 11 * 61 * 71 * 149 * 179 * 251 * 491 * 10444891 * 342194371
1789,11,x^11 + x^10 + 65,2^2 * 3 * 23 * 149 * 9901 * 499027 * 2956754669600282684431
1789,12,x^12 + x^11 + 167,2^4 * 3^2 * 5 * 7 * 13^2 * 17 * 109 * 149 * 179 * 557 * 1399 * 3198733 * 10243331470921
1789,13,x^13 + x^12 + 123,2^2 * 3 * 149 * 521 * 1059683 * 235004193651449 * 8288531838975623
1789,14,x^14 + x^13 + 24,2^3 * 3 * 5 * 29 * 149 * 179 * 617 * 2129 * 861085044023 * 32765692637859950917
1789,15,x^15 + x^14 + 56,2^2 * 3^2 * 7 * 61 * 109 * 149 * 151 * 491 * 1399 * 258241 * 342194371 * 2689290739779436951
1789,16,x^16 + x^15 + 77,2^6 * 3 * 5 * 13^2 * 17 * 149 * 179 * 557 * 3452552017 * 5121667335721 * 15195412650483073
1789,17,x^17 + x^16 + 40,2^2 * 3 * 149 * 110977 * 99260233996448084151808640460692628410620755953
1789,18,x^18 + x^17 + 77,2^3 * 3^3 * 5 * 7 * 19 * 73 * 109 * 149 * 179 * 307 * 397 * 1399 * 1801 * 3198733 * 14157271478593 * 83119747607749
1789,19,x^19 + x^18 + 179,2^2 * 3 * 149 * 343901 * 1995371489 * 21982708009 * 2337171403504188460354481511783691
1789,20,x^20 + x^19 + 170,2^4 * 3 * 5^2 * 11 * 13^2 * 17 * 61 * 71 * 149 * 179 * 251 * 491 * 557 * 10444891 * 342194371 * 166307429501 * 630915123407141
1789,21,x^21 + x^20 + 42,2^2 * 3^2 * 7^2 * 29 * 109 * 149 * 211 * 337 * 617 * 1399 * 2129 * 5881 * 164893 * 861085044023 * 2225448075579066837076033
1789,22,x^22 + x^21 + 107,2^3 * 3 * 5 * 23 * 149 * 179 * 9901 * 499027 * 240172217011 * 1397455374348307505551 * 2956754669600282684431
1789,23,x^23 + x^22 + 167,2^2 * 3 * 47 * 149 * 7683736456855387422938639069473157934997182782763406054410423993656413
1789,24,x^24 + x^23 + 6,2^5 * 3^2 * 5 * 7 * 13^2 * 17 * 97 * 109 * 149 * 179 * 557 * 1399 * 181777 * 3198733 * 5121667335721 * 10243331470921 * 5950754841345201889
