p,r,n,poly,factorization
9043,1,2,x^2 + x + 5,2^3 * 3 * 7 * 11 * 17 * 19 * 137
9043,1,3,x^3 + x^2 + 6,2 * 3^2 * 11 * 73 * 137 * 373447
9043,1,4,x^4 + x^3 + 18,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 1297
9043,1,5,x^5 + x^4 + 47,2 * 3 * 11 * 137 * 271 * 2810921 * 8779711
9043,1,6,x^6 + x^5 + 5,2^3 * 3^2 * 7 * 11 * 17 * 19 * 73 * 137 * 373447 * 81766807
9043,1,7,x^7 + x^6 + 9,2 * 3 * 11 * 29 * 137 * 197 * 150151 * 637574237529811
9043,1,8,x^8 + x^7 + 136,2^5 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 1297 * 52697 * 63450381233
9043,1,9,x^9 + x^8 + 25,2 * 3^3 * 11 * 73 * 109 * 137 * 15427 * 373447 * 108404161080941233
9043,1,10,x^10 + x^9 + 48,2^3 * 3 * 7 * 11 * 17 * 19 * 41 * 137 * 271 * 381001 * 2810921 * 8779711 * 428047661
9043,1,11,x^11 + x^10 + 10,2 * 3 * 11^2 * 23 * 137 * 3323 * 27479 * 158314812176524773302354850293
9043,1,12,x^12 + x^11 + 57,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 73 * 97 * 137 * 181 * 1297 * 60133 * 373447 * 81766807 * 614410561
9043,1,13,x^13 + x^12 + 36,2 * 3 * 11 * 137 * 52937 * 113647 * 483211 * 893165457523 * 115189360110513021503
9043,1,14,x^14 + x^13 + 3,2^3 * 3 * 7^2 * 11 * 17 * 19 * 29 * 71 * 137 * 197 * 150151 * 637574237529811 * 1100197803293024932931
9043,1,15,x^15 + x^14 + 107,2 * 3^2 * 11 * 61 * 73 * 137 * 271 * 37951 * 373447 * 1921771 * 2810921 * 8779711 * 10050728097001325521
9043,1,16,x^16 + x^15 + 87,2^6 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 241 * 1297 * 52697 * 63450381233 * 92779752250862598300944672161
9043,1,17,x^17 + x^16 + 285,2 * 3 * 11 * 137 * 25414729 * 78697880938146910237008147245391759663274040066682228569
9043,1,18,x^18 + x^17 + 80,2^3 * 3^3 * 7 * 11 * 17 * 19 * 73 * 109 * 137 * 163 * 7669 * 15427 * 373447 * 81766807 * 642437479 * 680954311 * 108404161080941233
9043,1,19,x^19 + x^18 + 101,2 * 3 * 11 * 137 * 120089148798174900817942058874451 * 1361977135321568024335306222409227505743
9043,1,20,x^20 + x^19 + 5,2^4 * 3 * 5^3 * 7 * 11 * 13 * 17 * 19 * 41 * 97 * 137 * 271 * 1297 * 259381 * 381001 * 2810921 * 8779711 * 428047661 * 34481970566893492090397321
9043,2,2,x^4 + x^3 + 18,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 1297
9043,2,3,x^6 + x^5 + 5,2^3 * 3^2 * 7 * 11 * 17 * 19 * 73 * 137 * 373447 * 81766807
9043,2,4,x^8 + x^7 + 136,2^5 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 1297 * 52697 * 63450381233
9043,2,5,x^10 + x^9 + 48,2^3 * 3 * 7 * 11 * 17 * 19 * 41 * 137 * 271 * 381001 * 2810921 * 8779711 * 428047661
9043,2,6,x^12 + x^11 + 57,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 73 * 97 * 137 * 181 * 1297 * 60133 * 373447 * 81766807 * 614410561
9043,2,7,x^14 + x^13 + 3,2^3 * 3 * 7^2 * 11 * 17 * 19 * 29 * 71 * 137 * 197 * 150151 * 637574237529811 * 1100197803293024932931
9043,2,8,x^16 + x^15 + 87,2^6 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 241 * 1297 * 52697 * 63450381233 * 92779752250862598300944672161
9043,2,9,x^18 + x^17 + 80,2^3 * 3^3 * 7 * 11 * 17 * 19 * 73 * 109 * 137 * 163 * 7669 * 15427 * 373447 * 81766807 * 642437479 * 680954311 * 108404161080941233
9043,2,10,x^20 + x^19 + 5,2^4 * 3 * 5^3 * 7 * 11 * 13 * 17 * 19 * 41 * 97 * 137 * 271 * 1297 * 259381 * 381001 * 2810921 * 8779711 * 428047661 * 34481970566893492090397321
9043,3,2,x^6 + x^5 + 5,2^3 * 3^2 * 7 * 11 * 17 * 19 * 73 * 137 * 373447 * 81766807
9043,3,3,x^9 + x^8 + 25,2 * 3^3 * 11 * 73 * 109 * 137 * 15427 * 373447 * 108404161080941233
9043,3,4,x^12 + x^11 + 57,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 73 * 97 * 137 * 181 * 1297 * 60133 * 373447 * 81766807 * 614410561
9043,3,5,x^15 + x^14 + 107,2 * 3^2 * 11 * 61 * 73 * 137 * 271 * 37951 * 373447 * 1921771 * 2810921 * 8779711 * 10050728097001325521
9043,3,6,x^18 + x^17 + 80,2^3 * 3^3 * 7 * 11 * 17 * 19 * 73 * 109 * 137 * 163 * 7669 * 15427 * 373447 * 81766807 * 642437479 * 680954311 * 108404161080941233
9043,4,2,x^8 + x^7 + 136,2^5 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 1297 * 52697 * 63450381233
9043,4,3,x^12 + x^11 + 57,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 73 * 97 * 137 * 181 * 1297 * 60133 * 373447 * 81766807 * 614410561
9043,4,4,x^16 + x^15 + 87,2^6 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 241 * 1297 * 52697 * 63450381233 * 92779752250862598300944672161
9043,4,5,x^20 + x^19 + 5,2^4 * 3 * 5^3 * 7 * 11 * 13 * 17 * 19 * 41 * 97 * 137 * 271 * 1297 * 259381 * 381001 * 2810921 * 8779711 * 428047661 * 34481970566893492090397321
9043,5,2,x^10 + x^9 + 48,2^3 * 3 * 7 * 11 * 17 * 19 * 41 * 137 * 271 * 381001 * 2810921 * 8779711 * 428047661
9043,5,3,x^15 + x^14 + 107,2 * 3^2 * 11 * 61 * 73 * 137 * 271 * 37951 * 373447 * 1921771 * 2810921 * 8779711 * 10050728097001325521
9043,5,4,x^20 + x^19 + 5,2^4 * 3 * 5^3 * 7 * 11 * 13 * 17 * 19 * 41 * 97 * 137 * 271 * 1297 * 259381 * 381001 * 2810921 * 8779711 * 428047661 * 34481970566893492090397321
9043,6,2,x^12 + x^11 + 57,2^4 * 3^2 * 5^2 * 7 * 11 * 13 * 17 * 19 * 73 * 97 * 137 * 181 * 1297 * 60133 * 373447 * 81766807 * 614410561
9043,6,3,x^18 + x^17 + 80,2^3 * 3^3 * 7 * 11 * 17 * 19 * 73 * 109 * 137 * 163 * 7669 * 15427 * 373447 * 81766807 * 642437479 * 680954311 * 108404161080941233
9043,7,2,x^14 + x^13 + 3,2^3 * 3 * 7^2 * 11 * 17 * 19 * 29 * 71 * 137 * 197 * 150151 * 637574237529811 * 1100197803293024932931
9043,8,2,x^16 + x^15 + 87,2^6 * 3 * 5^2 * 7 * 11 * 13 * 17 * 19 * 97 * 137 * 241 * 1297 * 52697 * 63450381233 * 92779752250862598300944672161
9043,9,2,x^18 + x^17 + 80,2^3 * 3^3 * 7 * 11 * 17 * 19 * 73 * 109 * 137 * 163 * 7669 * 15427 * 373447 * 81766807 * 642437479 * 680954311 * 108404161080941233
9043,10,2,x^20 + x^19 + 5,2^4 * 3 * 5^3 * 7 * 11 * 13 * 17 * 19 * 41 * 97 * 137 * 271 * 1297 * 259381 * 381001 * 2810921 * 8779711 * 428047661 * 34481970566893492090397321
