p,r,n,poly,factorization
5479,1,2,x^2 + x + 11,2^4 * 3 * 5 * 11 * 83 * 137
5479,1,3,x^3 + x^2 + 2,2 * 3^2 * 11 * 19 * 83 * 199 * 2647
5479,1,4,x^4 + x^3 + 3,2^5 * 3 * 5 * 11 * 61 * 83 * 137 * 241 * 1021
5479,1,5,x^5 + x^4 + 9,2 * 3 * 11 * 83 * 901331344494641
5479,1,6,x^6 + x^5 + 55,2^4 * 3^2 * 5 * 7 * 11 * 19 * 83 * 137 * 181 * 199 * 2647 * 23689
5479,1,7,x^7 + x^6 + 45,2 * 3 * 11 * 83 * 547 * 309107 * 160026132230609
5479,1,8,x^8 + x^7 + 59,2^6 * 3 * 5 * 11 * 61 * 83 * 97 * 137 * 241 * 1021 * 855721 * 5428393
5479,1,9,x^9 + x^8 + 16,2 * 3^3 * 11 * 19 * 73 * 83 * 199 * 2647 * 17713 * 5433787 * 1283420449
5479,1,10,x^10 + x^9 + 3,2^4 * 3 * 5^2 * 11 * 31 * 83 * 137 * 5812918654511 * 901331344494641
5479,1,11,x^11 + x^10 + 45,2 * 3 * 11^2 * 83 * 1277 * 18701 * 92820491600865698058371174083
5479,1,12,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 61 * 83 * 137 * 181 * 199 * 241 * 1021 * 2647 * 23689 * 1135969 * 61023253
5479,1,13,x^13 + x^12 + 155,2 * 3 * 11 * 83 * 59333 * 7767917 * 272895923 * 5819651065953868173021707
5479,1,14,x^14 + x^13 + 11,2^4 * 3 * 5 * 11 * 83 * 137 * 547 * 309107 * 3733225273 * 7245099385399 * 160026132230609
5479,1,15,x^15 + x^14 + 197,2 * 3^2 * 11 * 19 * 83 * 199 * 811 * 2647 * 37591 * 62851 * 16759321 * 25284698911 * 901331344494641
5479,1,16,x^16 + x^15 + 76,2^7 * 3 * 5 * 11 * 17 * 61 * 83 * 97 * 137 * 241 * 1021 * 855721 * 5428393 * 23885343230155092648600413393
5479,1,17,x^17 + x^16 + 7,2 * 3 * 11 * 83 * 18273841723 * 36096926111684627752751944002276396362980519321907
5479,1,18,x^18 + x^17 + 52,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 73 * 83 * 137 * 181 * 199 * 397 * 433 * 2647 * 17713 * 23689 * 5433787 * 1283420449 * 4253316250838059
5479,1,19,x^19 + x^18 + 43,2 * 3 * 11 * 83 * 761 * 523758386341 * 164635599399803804317 * 301761121075819798129263562049393
5479,1,20,x^20 + x^19 + 403,2^5 * 3 * 5^2 * 11 * 31 * 61 * 83 * 137 * 241 * 1021 * 29031474961 * 5812918654511 * 901331344494641 * 27973144453173735121
5479,1,21,x^21 + x^20 + 74,2 * 3^2 * 11 * 19 * 83 * 199 * 547 * 2647 * 3823 * 309107 * 160026132230609 * 191395637520931994138779433127064530081727
5479,2,2,x^4 + x^3 + 3,2^5 * 3 * 5 * 11 * 61 * 83 * 137 * 241 * 1021
5479,2,3,x^6 + x^5 + 55,2^4 * 3^2 * 5 * 7 * 11 * 19 * 83 * 137 * 181 * 199 * 2647 * 23689
5479,2,4,x^8 + x^7 + 59,2^6 * 3 * 5 * 11 * 61 * 83 * 97 * 137 * 241 * 1021 * 855721 * 5428393
5479,2,5,x^10 + x^9 + 3,2^4 * 3 * 5^2 * 11 * 31 * 83 * 137 * 5812918654511 * 901331344494641
5479,2,6,x^12 + x^11 + 65,2^5 * 3^2 * 5 * 7 * 11 * 13 * 19 * 61 * 83 * 137 * 181 * 199 * 241 * 1021 * 2647 * 23689 * 1135969 * 61023253
5479,2,7,x^14 + x^13 + 11,2^4 * 3 * 5 * 11 * 83 * 137 * 547 * 309107 * 3733225273 * 7245099385399 * 160026132230609
5479,2,8,x^16 + x^15 + 76,2^7 * 3 * 5 * 11 * 17 * 61 * 83 * 97 * 137 * 241 * 1021 * 855721 * 5428393 * 23885343230155092648600413393
5479,2,9,x^18 + x^17 + 52,2^4 * 3^3 * 5 * 7 * 11 * 19 * 37 * 73 * 83 * 137 * 181 * 199 * 397 * 433 * 2647 * 17713 * 23689 * 5433787 * 1283420449 * 4253316250838059
5479,2,10,x^20 + x^19 + 403,2^5 * 3 * 5^2 * 11 * 31 * 61 * 83 * 137 * 241 * 1021 * 29031474961 * 5812918654511 * 901331344494641 * 27973144453173735121
5479,3,2,x^6 + x^5 + 55,2^4 * 3^2 * 5 * 7 * 11 * 19 * 83 * 137 * 181 * 199 * 2647 * 23689
5479,3,3,x^9 + x^8 + 16,2 * 3^3 * 11 * 19 * 73 * 83 * 199 * 2647 * 17713 * 5433787 * 1283420449
