p,r,n,poly,factorization
4933,1,2,x^2 + x + 2,2^3 * 3^2 * 137 * 2467
4933,1,3,x^3 + x^2 + 6,2^2 * 3^3 * 127 * 137 * 193 * 331
4933,1,4,x^4 + x^3 + 15,2^4 * 3^2 * 5 * 137 * 601 * 2467 * 4049
4933,1,5,x^5 + x^4 + 51,2^2 * 3^2 * 11 * 31 * 137 * 7541 * 230329301
4933,1,6,x^6 + x^5 + 5,2^3 * 3^3 * 7 * 19 * 127 * 137 * 193 * 331 * 2467 * 182929
4933,1,7,x^7 + x^6 + 39,2^2 * 3^2 * 137 * 3221 * 360851 * 12400411646533
4933,1,8,x^8 + x^7 + 5,2^5 * 3^2 * 5 * 137 * 601 * 2467 * 4049 * 296083677445561
4933,1,9,x^9 + x^8 + 18,2^2 * 3^4 * 37 * 127 * 137 * 193 * 331 * 129820630485379479337
4933,1,10,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 31 * 137 * 181 * 2467 * 7541 * 60331 * 54217231 * 230329301
4933,1,11,x^11 + x^10 + 2,2^2 * 3^2 * 137 * 1570630777 * 34156917917 * 159091297108374907
4933,1,12,x^12 + x^11 + 89,2^4 * 3^3 * 5 * 7 * 13 * 19 * 127 * 137 * 193 * 331 * 601 * 2467 * 4049 * 182929 * 45551333119741
4933,1,13,x^13 + x^12 + 23,2^2 * 3^2 * 137 * 9551122621 * 21745380550261080630777465983250121
4933,1,14,x^14 + x^13 + 17,2^3 * 3^2 * 71 * 137 * 2467 * 3221 * 317087 * 360851 * 22932799 * 27905179 * 12400411646533
4933,1,15,x^15 + x^14 + 32,2^2 * 3^3 * 11 * 31 * 127 * 137 * 193 * 331 * 7541 * 43201 * 230329301 * 8115346663914667298433841
4933,1,16,x^16 + x^15 + 15,2^6 * 3^2 * 5 * 17 * 137 * 601 * 2467 * 2897 * 4049 * 73508081 * 296083677445561 * 48431333414466209
4933,1,17,x^17 + x^16 + 5,2^2 * 3^2 * 137 * 409 * 919 * 4591 * 44711 * 1594062698995671790170693616762938932310660151
4933,1,18,x^18 + x^17 + 54,2^3 * 3^4 * 7 * 19 * 37 * 127 * 137 * 193 * 331 * 2467 * 182929 * 129820630485379479337 * 14410089983637038137933
4933,1,19,x^19 + x^18 + 6,2^2 * 3^2 * 137 * 16987 * 176186017568207288560571482888959334415458093476013396750802269
4933,1,20,x^20 + x^19 + 2,2^4 * 3^2 * 5^2 * 11 * 31 * 61 * 137 * 181 * 601 * 2467 * 4049 * 7541 * 9221 * 60331 * 54217231 * 230329301 * 124684091298606514542541
4933,1,21,x^21 + x^20 + 28,2^2 * 3^3 * 43 * 127 * 137 * 193 * 331 * 2017 * 3221 * 75307 * 91183 * 360851 * 12400411646533 * 348595487108579907151174135519
4933,2,2,x^4 + x^3 + 15,2^4 * 3^2 * 5 * 137 * 601 * 2467 * 4049
4933,2,3,x^6 + x^5 + 5,2^3 * 3^3 * 7 * 19 * 127 * 137 * 193 * 331 * 2467 * 182929
4933,2,4,x^8 + x^7 + 5,2^5 * 3^2 * 5 * 137 * 601 * 2467 * 4049 * 296083677445561
4933,2,5,x^10 + x^9 + 13,2^3 * 3^2 * 11 * 31 * 137 * 181 * 2467 * 7541 * 60331 * 54217231 * 230329301
