p,e,n,poly,factorization
4793,1,2,x^2 + x + 3,2^4 * 3 * 17 * 47 * 599
4793,1,3,x^3 + x^2 + 6,2^3 * 13 * 313 * 599 * 5647
4793,1,4,x^4 + x^3 + 14,2^5 * 3 * 5^2 * 17 * 47 * 53 * 599 * 8669
4793,1,5,x^5 + x^4 + 7,2^3 * 41 * 521 * 599 * 31991 * 772451
4793,1,6,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 13 * 17 * 47 * 313 * 599 * 5647 * 1093717
4793,1,7,x^7 + x^6 + 5,2^3 * 599 * 407401 * 112759613 * 263973011
4793,1,8,x^8 + x^7 + 3,2^6 * 3 * 5^2 * 17 * 47 * 53 * 599 * 8669 * 263875895588401
4793,1,9,x^9 + x^8 + 39,2^3 * 13 * 19 * 313 * 599 * 631 * 5647 * 540469 * 1871073400627
4793,1,10,x^10 + x^9 + 20,2^4 * 3 * 11 * 17 * 41 * 47 * 521 * 599 * 31991 * 772451 * 47967427752691
4793,1,11,x^11 + x^10 + 5,2^3 * 23 * 599 * 2100407 * 132474904932613011786557618563
4793,1,12,x^12 + x^11 + 56,2^5 * 3^2 * 5^2 * 7 * 13 * 17 * 47 * 53 * 313 * 599 * 3373 * 5647 * 8669 * 1093717 * 156463613461
4793,1,13,x^13 + x^12 + 5,2^3 * 599 * 94771 * 4385603 * 8792291 * 40232121617731386990641047
4793,1,14,x^14 + x^13 + 27,2^4 * 3 * 17 * 47 * 599 * 407401 * 112759613 * 263973011 * 12121433221490776548457
4793,1,15,x^15 + x^14 + 51,2^3 * 13 * 31 * 41 * 313 * 521 * 599 * 5647 * 31991 * 772451 * 8982704611031836443325657471
4793,1,16,x^16 + x^15 + 20,2^7 * 3 * 5^2 * 17 * 47 * 53 * 599 * 8669 * 14657 * 159361 * 3661980961 * 16281192833 * 263875895588401
4793,1,17,x^17 + x^16 + 44,2^3 * 599 * 36400195290931 * 2131600285748635954681218984539795928993601771
4793,1,18,x^18 + x^17 + 231,2^4 * 3^3 * 7 * 13 * 17 * 19 * 47 * 313 * 599 * 631 * 5647 * 21187 * 540469 * 1093717 * 1871073400627 * 190745303064364513
4793,1,19,x^19 + x^18 + 6,2^3 * 599 * 68216529981637396246338791 * 26129717679983790452166393703138092588173
4793,1,20,x^20 + x^19 + 93,2^5 * 3 * 5^3 * 11 * 17 * 41 * 47 * 53 * 421 * 521 * 599 * 8669 * 31991 * 81041 * 772451 * 1253701 * 4797721 * 271439821 * 47967427752691
4793,1,21,x^21 + x^20 + 10,2^3 * 13 * 127 * 313 * 463 * 599 * 5647 * 407401 * 112759613 * 263973011 * 652314042451 * 7892965172023 * 485419146277213
4793,2,2,x^4 + x^3 + 14,2^5 * 3 * 5^2 * 17 * 47 * 53 * 599 * 8669
4793,2,3,x^6 + x^5 + 5,2^4 * 3^2 * 7 * 13 * 17 * 47 * 313 * 599 * 5647 * 1093717
