p,e,n,poly,factorization
61,1,2,x^2 + x + 2,2^3 * 3 * 5 * 31
61,1,3,x^3 + x^2 + 6,2^2 * 3^2 * 5 * 13 * 97
61,1,4,x^4 + x^3 + 17,2^4 * 3 * 5 * 31 * 1861
61,1,5,x^5 + x^4 + 55,2^2 * 3 * 5^2 * 131 * 21491
61,1,6,x^6 + x^5 + 6,2^3 * 3^2 * 5 * 7 * 13 * 31 * 97 * 523
61,1,7,x^7 + x^6 + 17,2^2 * 3 * 5 * 52379047267
61,1,8,x^8 + x^7 + 30,2^5 * 3 * 5 * 31 * 1861 * 6922921
61,1,9,x^9 + x^8 + 43,2^2 * 3^3 * 5 * 13 * 19 * 97 * 903870199
61,1,10,x^10 + x^9 + x + 10,2^3 * 3 * 5^2 * 11 * 31 * 131 * 21491 * 1238411
61,1,11,x^11 + x^10 + 17,2^2 * 3 * 5 * 199 * 859 * 4242586390571
61,1,12,x^12 + x^11 + 6,2^4 * 3^2 * 5 * 7 * 13 * 31 * 97 * 523 * 1861 * 13842121
61,1,13,x^13 + x^12 + 17,2^2 * 3 * 5 * 187123 * 14421466756460791
61,1,14,x^14 + x^13 + 54,2^3 * 3 * 5 * 31 * 50689400581 * 52379047267
61,1,15,x^15 + x^14 + 10,2^2 * 3^2 * 5^2 * 13 * 97 * 131 * 21491 * 188565401138641
61,1,16,x^16 + 2*x^15 + 59,2^6 * 3 * 5 * 17 * 31 * 1861 * 12401 * 6922921 * 454677073
61,1,17,x^17 + x^16 + 6,2^2 * 3 * 5 * 103 * 362759437743508955104646759
61,1,18,x^18 + x^17 + x + 18,2^3 * 3^3 * 5 * 7 * 13 * 19 * 31 * 97 * 523 * 8677 * 5937553 * 903870199
61,1,19,x^19 + x^18 + 17,2^2 * 3 * 5 * 229 * 607127818287731321660577427051
61,1,20,x^20 + x^19 + x + 10,2^4 * 3 * 5^2 * 11 * 31 * 41 * 131 * 1861 * 21491 * 1238411 * 4674531865001
61,1,21,x^21 + 2*x^20 + 54,2^2 * 3^2 * 5 * 13 * 97 * 127 * 52379047267 * 20557846922649109543
61,1,22,x^22 + x^21 + 31,2^3 * 3 * 5 * 23 * 31 * 199 * 331 * 859 * 2179 * 42308091563 * 4242586390571
61,1,23,x^23 + x^22 + 10,2^2 * 3 * 5 * 47 * 40957844886377442763169709027626155549
61,1,24,x^24 + x^23 + x + 54,2^5 * 3^2 * 5 * 7 * 13 * 31 * 97 * 523 * 1297 * 1861 * 6922921 * 13842121 * 147808249153
61,1,25,x^25 + 8*x^24 + 31,2^2 * 3 * 5^3 * 131 * 21491 * 50951 * 342989401 * 359398201 * 16203819081551
61,1,26,x^26 + x^25 + x + 31,2^3 * 3 * 5 * 31 * 79 * 22283 * 187123 * 2537237 * 584701729 * 14421466756460791
61,1,27,x^27 + x^26 + x + 18,2^2 * 3^4 * 5 * 13 * 19 * 97 * 163 * 379 * 381673 * 36714817 * 903870199 * 52657005100213
61,1,28,x^28 + x^27 + 3*x + 31,2^4 * 3 * 5 * 29 * 31 * 1861 * 3529 * 67667377 * 383188373 * 50689400581 * 52379047267
61,1,29,x^29 + 2*x^28 + 31,2^2 * 3 * 5 * 12703 * 37991 * 59503651 * 129924628343 * 26582256519936794775401
61,1,30,x^30 + x^29 + 4*x + 54,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 131 * 211 * 523 * 21491 * 28771 * 1238411 * 32096761 * 188565401138641
61,1,31,x^31 + x^30 + 10,2^2 * 3 * 5 * 1489 * 247844301073446432073571189153011918514923282850779
61,1,32,x^32 + x^31 + 44,2^7 * 3 * 5 * 17 * 31 * 1861 * 12401 * 14593 * 6922921 * 13483201 * 454677073 * 93392020920424417
61,1,33,x^33 + x^32 + 35,2^2 * 3^2 * 5 * 13 * 97 * 199 * 859 * 991 * 25147 * 151009 * 318781 * 737353 * 565834574449 * 4242586390571
61,1,34,x^34 + x^33 + 2*x + 44,2^3 * 3 * 5 * 31 * 103 * 251833139 * 143582868976132833179 * 362759437743508955104646759
61,1,35,x^35 + x^34 + 10,2^2 * 3 * 5^2 * 131 * 21491 * 78541 * 30206995211 * 52379047267 * 2921013088219875751784081471
61,1,36,x^36 + x^35 + 13*x + 55,2^4 * 3^3 * 5 * 7 * 13 * 19 * 31 * 37 * 73 * 97 * 181 * 523 * 1861 * 8677 * 45289 * 145477 * 824077 * 5937553 * 13842121 * 903870199
61,1,37,x^37 + x^36 + 6,2^2 * 3 * 5 * 19013087418896543607659206142267856546797091624826498592389251997
61,1,38,x^38 + x^37 + 2,2^3 * 3 * 5 * 31 * 229 * 576613 * 233340834216179666084988457 * 607127818287731321660577427051
61,1,39,x^39 + 2*x^38 + 43,2^2 * 3^2 * 5 * 13^2 * 97 * 937 * 8737 * 187123 * 14421466756460791 * 114296820484699477 * 569717999634048409
61,1,40,x^40 + x^39 + 3*x + 35,2^5 * 3 * 5^2 * 11 * 31 * 41 * 131 * 241 * 281 * 1861 * 7121 * 21491 * 1238411 * 6922921 * 23711921 * 3214002728921 * 4674531865001
61,1,41,x^41 + x^40 + 14*x + 31,2^2 * 3 * 5 * 83 * 5413 * 26873095187 * 21804100501191050418513591293754946574976697774374305117
61,1,42,x^42 + x^41 + 31,2^3 * 3^2 * 5 * 7^2 * 13 * 31 * 43 * 97 * 127 * 523 * 1370787643 * 6538547527 * 50689400581 * 52379047267 * 20557846922649109543
61,1,43,x^43 + x^42 + 35,2^2 * 3 * 5 * 5956707000538571084106691363703 * 164446796105869041894952007169259881366870041
