p,n,poly,factorization
1783,2,x^2 + x + 10,2^4 * 3^4 * 11 * 223
1783,3,x^3 + x^2 + 2,2 * 3^5 * 11 * 829 * 1279
1783,4,x^4 + x^3 + 13,2^5 * 3^4 * 5 * 11 * 223 * 257 * 1237
1783,5,x^5 + x^4 + 2,2 * 3^4 * 11 * 31 * 67271 * 4849081
1783,6,x^6 + x^5 + 13,2^4 * 3^5 * 7^2 * 11 * 61 * 223 * 829 * 1063 * 1279
1783,7,x^7 + x^6 + 15,2 * 3^4 * 11 * 32147832919817717593
1783,8,x^8 + x^7 + 23,2^6 * 3^4 * 5 * 11 * 17 * 223 * 257 * 569 * 1237 * 18169 * 28753
1783,9,x^9 + x^8 + 69,2 * 3^6 * 11 * 19 * 37 * 829 * 1153 * 1279 * 9973 * 1324879417
1783,10,x^10 + x^9 + 42,2^4 * 3^4 * 11 * 31 * 223 * 27211 * 67271 * 4849081 * 371208031
1783,11,x^11 + x^10 + 14,2 * 3^4 * 11^2 * 23 * 727 * 93143960317 * 18964764048598919
1783,12,x^12 + x^11 + 38,2^5 * 3^5 * 5 * 7^2 * 11 * 13 * 61 * 223 * 257 * 829 * 1063 * 1237 * 1279 * 2797 * 277951753
1783,13,x^13 + x^12 + 4,2 * 3^4 * 11 * 131 * 9049 * 871340454160141838358855861097139
1783,14,x^14 + x^13 + 11,2^4 * 3^4 * 11 * 223 * 5800369 * 5536163776543 * 32147832919817717593
1783,15,x^15 + x^14 + 56,2 * 3^5 * 11 * 31 * 829 * 1279 * 67271 * 4849081 * 11711431 * 141354781 * 61666121731
1783,16,x^16 + x^15 + 106,2^7 * 3^4 * 5 * 11 * 17 * 223 * 257 * 569 * 1237 * 18169 * 28753 * 375233 * 4709092961 * 28902969217
1783,17,x^17 + x^16 + 39,2 * 3^4 * 11 * 74061929 * 1013327297 * 3716823323 * 37423849280057277735559579
1783,18,x^18 + x^17 + 58,2^4 * 3^6 * 7^2 * 11 * 19 * 37 * 61 * 223 * 829 * 1063 * 1153 * 1279 * 9973 * 794728567 * 1324879417 * 40428649549
1783,19,x^19 + x^18 + 15,2 * 3^4 * 11 * 419 * 8893 * 1147183 * 26248843 * 295775799851513804231558475805787421011
1783,20,x^20 + x^19 + 48,2^5 * 3^4 * 5^2 * 11 * 31 * 41 * 223 * 257 * 401 * 1237 * 17021 * 27211 * 67271 * 161741 * 4849081 * 371208031 * 451343486621
1783,21,x^21 + x^20 + 15,2 * 3^5 * 11 * 829 * 1279 * 124605391 * 169295770729 * 32147832919817717593 * 48909084490509155431
1783,22,x^22 + x^21 + 40,2^4 * 3^4 * 11^2 * 23 * 223 * 727 * 44089 * 97194989 * 93143960317 * 18964764048598919 * 75734855548063278887
1783,23,x^23 + x^22 + 256,2 * 3^4 * 11 * 461 * 1693537 * 7973307756850687 * 53881422275069412000084880517901759949727736547
1783,24,x^24 + x^23 + 11,2^6 * 3^5 * 5 * 7^2 * 11 * 13 * 17 * 61 * 223 * 257 * 569 * 829 * 1063 * 1237 * 1279 * 2797 * 18169 * 28753 * 277951753 * 19038161761 * 5365197738384961
