p,n,poly,factorization
6581,2,x^2 + x + 51,2^3 * 3 * 5 * 7 * 47 * 1097
6581,3,x^3 + x^2 + 21,2^2 * 5 * 7 * 13 * 19 * 47 * 157 * 1117
6581,4,x^4 + x^3 + 14,2^4 * 3 * 5 * 7 * 47 * 1097 * 21654781
6581,5,x^5 + x^4 + 33,2^2 * 5^2 * 7 * 11 * 47 * 431 * 79139554421
6581,6,x^6 + x^5 + 29,2^3 * 3^2 * 5 * 7 * 13 * 19 * 47 * 79 * 157 * 1097 * 1117 * 182713
6581,7,x^7 + x^6 + 33,2^2 * 5 * 7^2 * 47 * 379 * 6151699 * 4978345281421
6581,8,x^8 + x^7 + 14,2^5 * 3 * 5 * 7 * 17 * 47 * 1097 * 15193 * 21654781 * 3631157681
6581,9,x^9 + x^8 + 37,2^2 * 5 * 7 * 13 * 19 * 47 * 157 * 181 * 1117 * 448820587544428039483
6581,10,x^10 + x^9 + 14,2^3 * 3 * 5^2 * 7 * 11 * 47 * 431 * 1097 * 79139554421 * 1875433097094761
6581,11,x^11 + x^10 + 105,2^2 * 5 * 7 * 23 * 47 * 67 * 59863 * 97118636627 * 17010661869474259471
6581,12,x^12 + x^11 + 61,2^4 * 3^2 * 5 * 7 * 13 * 19 * 47 * 79 * 109 * 157 * 1097 * 1117 * 182713 * 827929 * 20784901 * 21654781
6581,13,x^13 + x^12 + 37,2^2 * 5 * 7 * 47 * 672118669 * 5587780417103 * 1757451694483584402901079
6581,14,x^14 + x^13 + 131,2^3 * 3 * 5 * 7^2 * 43 * 47 * 211 * 379 * 757 * 1097 * 6151699 * 4978345281421 * 11826018859802281
6581,15,x^15 + x^14 + 83,2^2 * 5^2 * 7 * 11 * 13 * 19 * 31 * 47 * 157 * 431 * 1117 * 79139554421 * 113364601846861 * 1000990528903531
6581,16,x^16 + x^15 + 105,2^6 * 3 * 5 * 7 * 17 * 47 * 1097 * 15193 * 21654781 * 3631157681 * 7565999137 * 232508504790356249233
6581,17,x^17 + x^16 + 33,2^2 * 5 * 7 * 47 * 239 * 4217 * 11139523 * 3100762261 * 355631059673534223596768286780491277673
6581,18,x^18 + x^17 + 231,2^3 * 3^3 * 5 * 7 * 13 * 19 * 47 * 79 * 157 * 181 * 1097 * 1117 * 182713 * 5039821 * 5372976959894107 * 448820587544428039483
6581,19,x^19 + x^18 + 56,2^2 * 5 * 7 * 47 * 20521 * 52575390072197413 * 17291967975096925283 * 28740517592142244416844410761
6581,20,x^20 + x^19 + 73,2^4 * 3 * 5^2 * 7 * 11 * 41 * 47 * 431 * 1097 * 21654781 * 79139554421 * 86829198045101 * 988292432127181 * 1875433097094761
