p,r,n,poly,factorization
5477,1,2,x^2 + x + 2,2^3 * 3 * 11 * 37^2 * 83
5477,1,3,x^3 + x^2 + 5,2^2 * 37^2 * 1531 * 19597
5477,1,4,x^4 + x^3 + 28,2^4 * 3 * 5 * 11 * 37^2 * 83 * 1129 * 2657
5477,1,5,x^5 + x^4 + 7,2^2 * 37^2 * 900016072575181
5477,1,6,x^6 + x^5 + 31,2^3 * 3^2 * 7 * 11 * 13 * 37^2 * 61 * 83 * 1531 * 1801 * 19597
5477,1,7,x^7 + x^6 + 27,2^2 * 29 * 37^2 * 43 * 127 * 4271 * 4957 * 8052246889
5477,1,8,x^8 + x^7 + 39,2^5 * 3 * 5 * 11 * 37^2 * 83 * 337 * 1129 * 2657 * 781369 * 1708657
5477,1,9,x^9 + x^8 + 18,2^2 * 19^2 * 37^2 * 73 * 109 * 1531 * 19597 * 9397230630454099
5477,1,10,x^10 + x^9 + 5,2^3 * 3 * 11 * 37^2 * 83 * 331 * 223381 * 12167951 * 900016072575181
5477,1,11,x^11 + x^10 + 8,2^2 * 23 * 37^2 * 388639342038707 * 2717891481891916919227
5477,1,12,x^12 + x^11 + 91,2^4 * 3^2 * 5 * 7 * 11 * 13 * 37^2 * 61 * 83 * 1129 * 1531 * 1801 * 2657 * 19597 * 899851716108313
5477,1,13,x^13 + x^12 + 27,2^2 * 37^2 * 1301 * 7333 * 21893 * 137722489139 * 25335126122993899418051
5477,1,14,x^14 + x^13 + 7,2^3 * 3 * 11 * 29 * 37^2 * 43 * 83 * 127 * 4271 * 4957 * 125777 * 142748579 * 1503156271 * 8052246889
5477,1,15,x^15 + x^14 + 163,2^2 * 37^2 * 271 * 1531 * 9241 * 19597 * 900016072575181 * 323276670714040609199191
5477,1,16,x^16 + x^15 + 58,2^6 * 3 * 5 * 11 * 17 * 37^2 * 83 * 337 * 1129 * 1601 * 2657 * 781369 * 1708657 * 14875503636876417924605473
5477,1,17,x^17 + x^16 + 17,2^2 * 37^2 * 14547525465259 * 14697624876877 * 3067092481736710711569829601908447
5477,1,18,x^18 + x^17 + 65,2^3 * 3^3 * 7 * 11 * 13 * 19^2 * 37^2 * 61 * 73 * 83 * 109 * 1531 * 1801 * 19597 * 438877 * 565507 * 36253870921 * 9397230630454099
5477,1,19,x^19 + x^18 + 7,2^2 * 37^2 * 4561 * 4751 * 219791880022753 * 1760116586204220001 * 2346661543167187920898447889
5477,1,20,x^20 + x^19 + 111,2^4 * 3 * 5^2 * 11 * 37^2 * 83 * 331 * 1129 * 2657 * 147401 * 223381 * 12167951 * 900016072575181 * 1098680657494050900128341
