p,r,n,poly,factorization
1741,1,2,x^2 + x + 2,2^3 * 3 * 5 * 13 * 29 * 67
1741,1,3,x^3 + x^2 + 2,2^2 * 3^2 * 5 * 29 * 31 * 32611
1741,1,4,x^4 + x^3 + 2,2^4 * 3 * 5 * 13 * 29 * 67 * 1515541
1741,1,5,x^5 + x^4 + 19,2^2 * 3 * 5^2 * 11 * 29 * 167140584971
1741,1,6,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611
1741,1,7,x^7 + x^6 + 18,2^2 * 3 * 5 * 29 * 43 * 71 * 83179391 * 109723489
1741,1,8,x^8 + x^7 + 22,2^5 * 3 * 5 * 13 * 29 * 67 * 3457 * 1515541 * 1328818633
1741,1,9,x^9 + x^8 + 10,2^2 * 3^3 * 5 * 29 * 31 * 32611 * 9282637095819938821
1741,1,10,x^10 + x^9 + 19,2^3 * 3 * 5^2 * 11 * 13 * 29 * 67 * 1061 * 8654267621 * 167140584971
1741,1,11,x^11 + x^10 + 30,2^2 * 3 * 5 * 23 * 29 * 546824756303167 * 20354537088098071
1741,1,12,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611 * 1515541 * 9187448997481
1741,1,13,x^13 + x^12 + 86,2^2 * 3 * 5 * 29 * 157 * 5591 * 86269 * 10246861535865003287420665211
1741,1,14,x^14 + x^13 + 187,2^3 * 3 * 5 * 13 * 29 * 43 * 67 * 71 * 491 * 5657 * 2594831 * 3861593 * 83179391 * 109723489
1741,1,15,x^15 + x^14 + 63,2^2 * 3^2 * 5^2 * 11 * 29 * 31 * 241 * 2791 * 32611 * 167140584971 * 125419125166032379831
1741,1,16,x^16 + x^15 + 24,2^6 * 3 * 5 * 13 * 17 * 29 * 67 * 3457 * 16433 * 1515541 * 356260433 * 1328818633 * 424059508097
1741,1,17,x^17 + x^16 + 22,2^2 * 3 * 5 * 29 * 103 * 2857 * 9787576907 * 986104754167921343 * 2510060303539514867
1741,1,18,x^18 + x^17 + 205,2^3 * 3^3 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 127 * 20773 * 22777 * 32611 * 10555764306751 * 9282637095819938821
1741,1,19,x^19 + x^18 + 18,2^2 * 3 * 5 * 29 * 3123667105791593 * 225309792687476053 * 30703125709725395175991571
1741,1,20,x^20 + x^19 + 19,2^4 * 3 * 5^2 * 11 * 13 * 29 * 61 * 67 * 821 * 1061 * 25541 * 1515541 * 41110261 * 1605199081 * 8654267621 * 167140584971
1741,1,21,x^21 + x^20 + 200,2^2 * 3^2 * 5 * 29 * 31 * 43 * 71 * 32611 * 83179391 * 109723489 * 276096503657854699 * 2807209491827010801259
1741,1,22,x^22 + x^21 + 26,2^3 * 3 * 5 * 13 * 23 * 29 * 67 * 89 * 50359 * 8513143 * 546824756303167 * 20354537088098071 * 6701643152141770757
1741,1,23,x^23 + x^22 + 347,2^2 * 3 * 5 * 29 * 47 * 48761 * 157229 * 8201700959371613008699 * 67176201531404164673728334479361897899
1741,1,24,x^24 + x^23 + 24,2^5 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 3457 * 22777 * 32611 * 1515541 * 1328818633 * 9187448997481 * 84409274777100446507702161
1741,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 13 * 29 * 67 * 1515541
1741,2,3,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611
1741,2,4,x^8 + x^7 + 22,2^5 * 3 * 5 * 13 * 29 * 67 * 3457 * 1515541 * 1328818633
1741,2,5,x^10 + x^9 + 19,2^3 * 3 * 5^2 * 11 * 13 * 29 * 67 * 1061 * 8654267621 * 167140584971
1741,2,6,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611 * 1515541 * 9187448997481
1741,2,7,x^14 + x^13 + 187,2^3 * 3 * 5 * 13 * 29 * 43 * 67 * 71 * 491 * 5657 * 2594831 * 3861593 * 83179391 * 109723489
1741,2,8,x^16 + x^15 + 24,2^6 * 3 * 5 * 13 * 17 * 29 * 67 * 3457 * 16433 * 1515541 * 356260433 * 1328818633 * 424059508097
1741,2,9,x^18 + x^17 + 205,2^3 * 3^3 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 127 * 20773 * 22777 * 32611 * 10555764306751 * 9282637095819938821
1741,2,10,x^20 + x^19 + 19,2^4 * 3 * 5^2 * 11 * 13 * 29 * 61 * 67 * 821 * 1061 * 25541 * 1515541 * 41110261 * 1605199081 * 8654267621 * 167140584971
1741,2,11,x^22 + x^21 + 26,2^3 * 3 * 5 * 13 * 23 * 29 * 67 * 89 * 50359 * 8513143 * 546824756303167 * 20354537088098071 * 6701643152141770757
1741,2,12,x^24 + x^23 + 24,2^5 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 3457 * 22777 * 32611 * 1515541 * 1328818633 * 9187448997481 * 84409274777100446507702161
1741,3,2,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611
1741,3,3,x^9 + x^8 + 10,2^2 * 3^3 * 5 * 29 * 31 * 32611 * 9282637095819938821
1741,3,4,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611 * 1515541 * 9187448997481
1741,3,5,x^15 + x^14 + 63,2^2 * 3^2 * 5^2 * 11 * 29 * 31 * 241 * 2791 * 32611 * 167140584971 * 125419125166032379831
1741,3,6,x^18 + x^17 + 205,2^3 * 3^3 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 127 * 20773 * 22777 * 32611 * 10555764306751 * 9282637095819938821
1741,3,7,x^21 + x^20 + 200,2^2 * 3^2 * 5 * 29 * 31 * 43 * 71 * 32611 * 83179391 * 109723489 * 276096503657854699 * 2807209491827010801259
1741,3,8,x^24 + x^23 + 24,2^5 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 3457 * 22777 * 32611 * 1515541 * 1328818633 * 9187448997481 * 84409274777100446507702161
1741,4,2,x^8 + x^7 + 22,2^5 * 3 * 5 * 13 * 29 * 67 * 3457 * 1515541 * 1328818633
1741,4,3,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611 * 1515541 * 9187448997481
1741,4,4,x^16 + x^15 + 24,2^6 * 3 * 5 * 13 * 17 * 29 * 67 * 3457 * 16433 * 1515541 * 356260433 * 1328818633 * 424059508097
1741,4,5,x^20 + x^19 + 19,2^4 * 3 * 5^2 * 11 * 13 * 29 * 61 * 67 * 821 * 1061 * 25541 * 1515541 * 41110261 * 1605199081 * 8654267621 * 167140584971
1741,4,6,x^24 + x^23 + 24,2^5 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 3457 * 22777 * 32611 * 1515541 * 1328818633 * 9187448997481 * 84409274777100446507702161
1741,5,2,x^10 + x^9 + 19,2^3 * 3 * 5^2 * 11 * 13 * 29 * 67 * 1061 * 8654267621 * 167140584971
1741,5,3,x^15 + x^14 + 63,2^2 * 3^2 * 5^2 * 11 * 29 * 31 * 241 * 2791 * 32611 * 167140584971 * 125419125166032379831
1741,5,4,x^20 + x^19 + 19,2^4 * 3 * 5^2 * 11 * 13 * 29 * 61 * 67 * 821 * 1061 * 25541 * 1515541 * 41110261 * 1605199081 * 8654267621 * 167140584971
1741,6,2,x^12 + x^11 + 19,2^4 * 3^2 * 5 * 7 * 13 * 19 * 29 * 31 * 67 * 22777 * 32611 * 1515541 * 9187448997481
