p,e,n,poly,factorization
7517,1,2,x^2 + x + 2,2^3 * 3 * 7 * 179 * 1879
7517,1,3,x^3 + x^2 + 2,2^2 * 13 * 151 * 1879 * 28789
7517,1,4,x^4 + x^3 + 12,2^4 * 3 * 5 * 7 * 37 * 179 * 1879 * 152717
7517,1,5,x^5 + x^4 + 17,2^2 * 11 * 1879 * 290297499249431
7517,1,6,x^6 + x^5 + 23,2^3 * 3^2 * 7 * 13 * 19 * 61 * 151 * 179 * 1879 * 16249 * 28789
7517,1,7,x^7 + x^6 + 5,2^2 * 43 * 1879 * 4196204302365818584969
7517,1,8,x^8 + x^7 + 37,2^5 * 3 * 5 * 7 * 37 * 41 * 179 * 257 * 313 * 769 * 1879 * 152717 * 629449
7517,1,9,x^9 + x^8 + 3,2^2 * 13 * 109 * 151 * 1879 * 28789 * 26910523 * 61506167309569
7517,1,10,x^10 + x^9 + 59,2^3 * 3 * 7 * 11 * 31 * 179 * 1879 * 541231 * 190272521 * 290297499249431
7517,1,11,x^11 + x^10 + 41,2^2 * 617 * 683 * 1879 * 744239 * 411936383 * 4459178298545137861
7517,1,12,x^12 + x^11 + 148,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 151 * 179 * 661 * 1069 * 1879 * 16249 * 28789 * 152717 * 4518549337
7517,1,13,x^13 + x^12 + 30,2^2 * 53 * 1879 * 6407247757 * 95861670863445135267339191561330501
7517,1,14,x^14 + x^13 + 159,2^3 * 3 * 7^2 * 29 * 43 * 179 * 1879 * 888614698171353727631 * 4196204302365818584969
7517,1,15,x^15 + x^14 + 59,2^2 * 11 * 13 * 151 * 1879 * 28789 * 54421 * 290297499249431 * 187297553822765050931563981
7517,1,16,x^16 + x^15 + 30,2^6 * 3 * 5 * 7 * 17 * 37 * 41 * 179 * 257 * 313 * 769 * 1879 * 152717 * 629449 * 299831657042375658744072680513
7517,1,17,x^17 + x^16 + 20,2^2 * 137 * 1879 * 1820849873 * 416654306885200469825109302762368418877126146819161
7517,1,18,x^18 + x^17 + 26,2^3 * 3^3 * 7 * 13 * 19 * 61 * 73 * 109 * 127 * 151 * 179 * 919 * 1879 * 16249 * 25741 * 28789 * 129061 * 2124631 * 26910523 * 61506167309569
7517,1,19,x^19 + x^18 + 30,2^2 * 571 * 1879 * 1500539099 * 6854507545497264734182201170979770564748238583881008291343
7517,1,20,x^20 + x^19 + 233,2^4 * 3 * 5^2 * 7 * 11 * 31 * 37 * 179 * 1879 * 152717 * 188681 * 541231 * 190272521 * 290297499249431 * 10805832234329894814778741
7517,2,2,x^4 + x^3 + 12,2^4 * 3 * 5 * 7 * 37 * 179 * 1879 * 152717
7517,2,3,x^6 + x^5 + 23,2^3 * 3^2 * 7 * 13 * 19 * 61 * 151 * 179 * 1879 * 16249 * 28789
7517,2,4,x^8 + x^7 + 37,2^5 * 3 * 5 * 7 * 37 * 41 * 179 * 257 * 313 * 769 * 1879 * 152717 * 629449
7517,2,5,x^10 + x^9 + 59,2^3 * 3 * 7 * 11 * 31 * 179 * 1879 * 541231 * 190272521 * 290297499249431
7517,2,6,x^12 + x^11 + 148,2^4 * 3^2 * 5 * 7 * 13 * 19 * 37 * 61 * 151 * 179 * 661 * 1069 * 1879 * 16249 * 28789 * 152717 * 4518549337
7517,2,7,x^14 + x^13 + 159,2^3 * 3 * 7^2 * 29 * 43 * 179 * 1879 * 888614698171353727631 * 4196204302365818584969
