p,n,poly,factorization
7333,2,x^2 + x + 6,2^3 * 3 * 13 * 19 * 47 * 193
7333,3,x^3 + x^2 + 6,2^2 * 3^2 * 7 * 13 * 47 * 61 * 41983
7333,4,x^4 + x^3 + 24,2^4 * 3 * 5 * 13 * 19 * 47 * 193 * 5377289
7333,5,x^5 + x^4 + 18,2^2 * 3 * 13 * 47 * 571 * 3371 * 1502419141
7333,6,x^6 + x^5 + 24,2^3 * 3^2 * 7 * 13 * 19 * 47 * 61 * 67 * 193 * 41983 * 802471
7333,7,x^7 + x^6 + 42,2^2 * 3 * 13 * 29^2 * 47 * 71 * 2604323885983942613
7333,8,x^8 + x^7 + 105,2^5 * 3 * 5 * 13 * 19 * 47 * 193 * 5377289 * 5412481 * 267116281
7333,9,x^9 + x^8 + 19,2^2 * 3^3 * 7 * 13 * 37 * 47 * 61 * 1549 * 41983 * 904306626896560813
7333,10,x^10 + x^9 + 24,2^3 * 3 * 11 * 13 * 19 * 47 * 193 * 571 * 3371 * 1502419141 * 262829938961531
7333,11,x^11 + x^10 + 35,2^2 * 3 * 13 * 47 * 528881 * 1620631 * 5636961221 * 93065544843207773
7333,12,x^12 + x^11 + 124,2^4 * 3^2 * 5 * 7 * 13 * 19 * 47 * 61 * 67 * 193 * 41983 * 802471 * 5377289 * 2891523537633433
7333,13,x^13 + x^12 + 18,2^2 * 3 * 13^2 * 47 * 79 * 39042818407719829 * 603014623576426327789494427
7333,14,x^14 + x^13 + 56,2^3 * 3 * 13 * 19 * 29^2 * 47 * 71 * 193 * 1877 * 14813 * 5591439033188317 * 2604323885983942613
7333,15,x^15 + x^14 + 6,2^2 * 3^2 * 7 * 13 * 47 * 61 * 151 * 571 * 3371 * 41983 * 50671 * 187711 * 3505921 * 1502419141 * 1660221293191
7333,16,x^16 + x^15 + 60,2^6 * 3 * 5 * 13 * 17 * 19 * 47 * 193 * 5377289 * 5412481 * 267116281 * 1880472923041 * 130769805723040193
7333,17,x^17 + x^16 + 101,2^2 * 3 * 13 * 47 * 137 * 239 * 307 * 1139405321446919 * 6104232989122980027476158921464374002459
7333,18,x^18 + x^17 + 65,2^3 * 3^3 * 7 * 13 * 19 * 37 * 47 * 61 * 67 * 193 * 1549 * 5581 * 41983 * 802471 * 904306626896560813 * 27859805970467503393
7333,19,x^19 + x^18 + 42,2^2 * 3 * 13 * 47 * 20521 * 59699 * 3356389 * 16248079 * 56271652717148927382089765337970435870576927847
7333,20,x^20 + x^19 + 19,2^4 * 3 * 5^2 * 11 * 13 * 19 * 47 * 193 * 571 * 3371 * 20981 * 5377289 * 353447161 * 1502419141 * 262829938961531 * 225492855441983281
