p,r,n,poly,factorization
8581,1,2,x^2 + x + 21,2^3 * 3 * 5 * 7 * 11 * 13 * 613
8581,1,3,x^3 + x^2 + 22,2^2 * 3^2 * 5 * 11 * 13 * 31 * 791851
8581,1,4,x^4 + x^3 + 41,2^4 * 3 * 5 * 7 * 11 * 13 * 17 * 613 * 809 * 2677
8581,1,5,x^5 + x^4 + 6,2^2 * 3 * 5^2 * 11 * 13 * 1084506645753961
8581,1,6,x^6 + x^5 + 22,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 31 * 163 * 613 * 23773 * 791851
8581,1,7,x^7 + x^6 + 6,2^2 * 3 * 5 * 11 * 13 * 113 * 3533455144027861871099
8581,1,8,x^8 + x^7 + 21,2^5 * 3 * 5 * 7 * 11 * 13 * 17 * 89 * 433 * 613 * 809 * 2677 * 70346696753
8581,1,9,x^9 + x^8 + 18,2^2 * 3^3 * 5 * 11 * 13 * 31 * 37 * 791851 * 3596701806469767273193
8581,1,10,x^10 + x^9 + 19,2^3 * 3 * 5^2 * 7 * 11 * 13 * 61 * 613 * 88873270976701 * 1084506645753961
8581,1,11,x^11 + x^10 + 123,2^2 * 3 * 5 * 11^2 * 13 * 23 * 463 * 23827 * 1484803 * 522384064861799947368629
8581,1,12,x^12 + x^11 + 50,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 31 * 163 * 613 * 809 * 2677 * 4957 * 23773 * 791851 * 1093786812973
8581,1,13,x^13 + x^12 + 21,2^2 * 3 * 5 * 11 * 13^2 * 677 * 18112292237051699444088184262355134175733253
8581,1,14,x^14 + x^13 + 6,2^3 * 3 * 5 * 7^2 * 11 * 13 * 113 * 613 * 2269 * 25132996323344393527 * 3533455144027861871099
8581,1,15,x^15 + x^14 + 102,2^2 * 3^2 * 5^2 * 11 * 13 * 31 * 601 * 791851 * 1084506645753961 * 48907800234559657166404447321
8581,1,16,x^16 + x^15 + 107,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 89 * 433 * 613 * 809 * 2677 * 70346696753 * 14698506883512087408187094599921
8581,1,17,x^17 + x^16 + 6,2^2 * 3 * 5 * 11 * 13 * 239 * 629987 * 2390023609 * 2401736542912061068381209569086529849959232381
8581,1,18,x^18 + x^17 + 231,2^3 * 3^3 * 5 * 7 * 11 * 13 * 19 * 31 * 37 * 163 * 199 * 613 * 23773 * 157051 * 791851 * 12774197586197809 * 3596701806469767273193
8581,1,19,x^19 + x^18 + 62,2^2 * 3 * 5 * 11 * 13 * 191 * 6892828197051376414263644152696067 * 48339486032272431832653409096726267
8581,1,20,x^20 + x^19 + 230,2^4 * 3 * 5^2 * 7 * 11 * 13 * 17 * 61 * 181 * 613 * 809 * 2677 * 88873270976701 * 1084506645753961 * 162414438496078893484879024141
8581,2,2,x^4 + x^3 + 41,2^4 * 3 * 5 * 7 * 11 * 13 * 17 * 613 * 809 * 2677
8581,2,3,x^6 + x^5 + 22,2^3 * 3^2 * 5 * 7 * 11 * 13 * 19 * 31 * 163 * 613 * 23773 * 791851
8581,2,4,x^8 + x^7 + 21,2^5 * 3 * 5 * 7 * 11 * 13 * 17 * 89 * 433 * 613 * 809 * 2677 * 70346696753
8581,2,5,x^10 + x^9 + 19,2^3 * 3 * 5^2 * 7 * 11 * 13 * 61 * 613 * 88873270976701 * 1084506645753961
8581,2,6,x^12 + x^11 + 50,2^4 * 3^2 * 5 * 7 * 11 * 13 * 17 * 19 * 31 * 163 * 613 * 809 * 2677 * 4957 * 23773 * 791851 * 1093786812973
8581,2,7,x^14 + x^13 + 6,2^3 * 3 * 5 * 7^2 * 11 * 13 * 113 * 613 * 2269 * 25132996323344393527 * 3533455144027861871099
8581,2,8,x^16 + x^15 + 107,2^6 * 3 * 5 * 7 * 11 * 13 * 17 * 89 * 433 * 613 * 809 * 2677 * 70346696753 * 14698506883512087408187094599921
