p,r,n,poly,factorization
3923,1,2,x^2 + x + 2,2^3 * 3^2 * 37 * 53 * 109
3923,1,3,x^3 + x^2 + 3,2 * 37 * 53 * 67 * 229759
3923,1,4,x^4 + x^3 + 8,2^4 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529
3923,1,5,x^5 + x^4 + 28,2 * 37 * 53 * 1451 * 163273814411
3923,1,6,x^6 + x^5 + 15,2^3 * 3^3 * 7 * 13 * 37 * 53 * 67 * 109 * 56359 * 229759
3923,1,7,x^7 + x^6 + 10,2 * 37 * 53 * 425083 * 5050151 * 1698409721
3923,1,8,x^8 + x^7 + 60,2^5 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 118424957312521
3923,1,9,x^9 + x^8 + 4,2 * 19 * 37 * 53 * 67 * 102043 * 229759 * 1880065715225221
3923,1,10,x^10 + x^9 + 14,2^3 * 3^2 * 11 * 37 * 53 * 109 * 181 * 1451 * 68141 * 1745351 * 163273814411
3923,1,11,x^11 + x^10 + 21,2 * 23 * 37 * 53 * 419 * 760321 * 117856884166879499335023529
3923,1,12,x^12 + x^11 + 55,2^4 * 3^3 * 5 * 7 * 13 * 17 * 37 * 53 * 67 * 109 * 193 * 56359 * 90529 * 172093 * 229759 * 7131037
3923,1,13,x^13 + x^12 + 25,2 * 37 * 53 * 79^2 * 677 * 6761 * 465239552317762261182341462771053
3923,1,14,x^14 + x^13 + 14,2^3 * 3^2 * 37 * 53 * 109 * 425083 * 5050151 * 15776587 * 1698409721 * 230986235762521
3923,1,15,x^15 + x^14 + 12,2 * 37 * 53 * 67 * 751 * 1051 * 1451 * 1831 * 229759 * 163273814411 * 38806524473705522251
3923,1,16,x^16 + x^15 + 60,2^6 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 4232257 * 26290897 * 118424957312521 * 252080373510529
3923,1,17,x^17 + x^16 + 75,2 * 37 * 53 * 103 * 2359185299111 * 12954014261588747880161574814895723232982577
3923,1,18,x^18 + x^17 + 190,2^3 * 3^4 * 7 * 13 * 19 * 37 * 53 * 67 * 109 * 56359 * 102043 * 229759 * 4225609 * 287540673204349 * 1880065715225221
3923,1,19,x^19 + x^18 + 38,2 * 37 * 53 * 1597 * 5701 * 439736822131 * 28759859597071159 * 420731194078729486933028909401
3923,1,20,x^20 + x^19 + 116,2^4 * 3^2 * 5^2 * 11 * 17 * 37 * 53 * 109 * 181 * 1451 * 68141 * 90529 * 1745351 * 163273814411 * 4713573894901 * 2380269394884041
3923,1,21,x^21 + x^20 + 52,2 * 37 * 43 * 53 * 67 * 46411 * 229759 * 425083 * 3436357 * 5050151 * 1698409721 * 69791485051 * 27753571683780253879
3923,1,22,x^22 + x^21 + 34,2^3 * 3^2 * 23 * 37 * 53 * 109 * 419 * 1277 * 760321 * 117856884166879499335023529 * 675898516846955131494979632177211
3923,2,2,x^4 + x^3 + 8,2^4 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529
3923,2,3,x^6 + x^5 + 15,2^3 * 3^3 * 7 * 13 * 37 * 53 * 67 * 109 * 56359 * 229759
3923,2,4,x^8 + x^7 + 60,2^5 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 118424957312521
3923,2,5,x^10 + x^9 + 14,2^3 * 3^2 * 11 * 37 * 53 * 109 * 181 * 1451 * 68141 * 1745351 * 163273814411
3923,2,6,x^12 + x^11 + 55,2^4 * 3^3 * 5 * 7 * 13 * 17 * 37 * 53 * 67 * 109 * 193 * 56359 * 90529 * 172093 * 229759 * 7131037
3923,2,7,x^14 + x^13 + 14,2^3 * 3^2 * 37 * 53 * 109 * 425083 * 5050151 * 15776587 * 1698409721 * 230986235762521
3923,2,8,x^16 + x^15 + 60,2^6 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 4232257 * 26290897 * 118424957312521 * 252080373510529
3923,2,9,x^18 + x^17 + 190,2^3 * 3^4 * 7 * 13 * 19 * 37 * 53 * 67 * 109 * 56359 * 102043 * 229759 * 4225609 * 287540673204349 * 1880065715225221
3923,2,10,x^20 + x^19 + 116,2^4 * 3^2 * 5^2 * 11 * 17 * 37 * 53 * 109 * 181 * 1451 * 68141 * 90529 * 1745351 * 163273814411 * 4713573894901 * 2380269394884041
3923,2,11,x^22 + x^21 + 34,2^3 * 3^2 * 23 * 37 * 53 * 109 * 419 * 1277 * 760321 * 117856884166879499335023529 * 675898516846955131494979632177211
3923,3,2,x^6 + x^5 + 15,2^3 * 3^3 * 7 * 13 * 37 * 53 * 67 * 109 * 56359 * 229759
3923,3,3,x^9 + x^8 + 4,2 * 19 * 37 * 53 * 67 * 102043 * 229759 * 1880065715225221
3923,3,4,x^12 + x^11 + 55,2^4 * 3^3 * 5 * 7 * 13 * 17 * 37 * 53 * 67 * 109 * 193 * 56359 * 90529 * 172093 * 229759 * 7131037
3923,3,5,x^15 + x^14 + 12,2 * 37 * 53 * 67 * 751 * 1051 * 1451 * 1831 * 229759 * 163273814411 * 38806524473705522251
3923,3,6,x^18 + x^17 + 190,2^3 * 3^4 * 7 * 13 * 19 * 37 * 53 * 67 * 109 * 56359 * 102043 * 229759 * 4225609 * 287540673204349 * 1880065715225221
3923,3,7,x^21 + x^20 + 52,2 * 37 * 43 * 53 * 67 * 46411 * 229759 * 425083 * 3436357 * 5050151 * 1698409721 * 69791485051 * 27753571683780253879
3923,4,2,x^8 + x^7 + 60,2^5 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 118424957312521
3923,4,3,x^12 + x^11 + 55,2^4 * 3^3 * 5 * 7 * 13 * 17 * 37 * 53 * 67 * 109 * 193 * 56359 * 90529 * 172093 * 229759 * 7131037
3923,4,4,x^16 + x^15 + 60,2^6 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 4232257 * 26290897 * 118424957312521 * 252080373510529
3923,4,5,x^20 + x^19 + 116,2^4 * 3^2 * 5^2 * 11 * 17 * 37 * 53 * 109 * 181 * 1451 * 68141 * 90529 * 1745351 * 163273814411 * 4713573894901 * 2380269394884041
3923,5,2,x^10 + x^9 + 14,2^3 * 3^2 * 11 * 37 * 53 * 109 * 181 * 1451 * 68141 * 1745351 * 163273814411
3923,5,3,x^15 + x^14 + 12,2 * 37 * 53 * 67 * 751 * 1051 * 1451 * 1831 * 229759 * 163273814411 * 38806524473705522251
3923,5,4,x^20 + x^19 + 116,2^4 * 3^2 * 5^2 * 11 * 17 * 37 * 53 * 109 * 181 * 1451 * 68141 * 90529 * 1745351 * 163273814411 * 4713573894901 * 2380269394884041
3923,6,2,x^12 + x^11 + 55,2^4 * 3^3 * 5 * 7 * 13 * 17 * 37 * 53 * 67 * 109 * 193 * 56359 * 90529 * 172093 * 229759 * 7131037
3923,6,3,x^18 + x^17 + 190,2^3 * 3^4 * 7 * 13 * 19 * 37 * 53 * 67 * 109 * 56359 * 102043 * 229759 * 4225609 * 287540673204349 * 1880065715225221
3923,7,2,x^14 + x^13 + 14,2^3 * 3^2 * 37 * 53 * 109 * 425083 * 5050151 * 15776587 * 1698409721 * 230986235762521
3923,7,3,x^21 + x^20 + 52,2 * 37 * 43 * 53 * 67 * 46411 * 229759 * 425083 * 3436357 * 5050151 * 1698409721 * 69791485051 * 27753571683780253879
3923,8,2,x^16 + x^15 + 60,2^6 * 3^2 * 5 * 17 * 37 * 53 * 109 * 90529 * 4232257 * 26290897 * 118424957312521 * 252080373510529
3923,9,2,x^18 + x^17 + 190,2^3 * 3^4 * 7 * 13 * 19 * 37 * 53 * 67 * 109 * 56359 * 102043 * 229759 * 4225609 * 287540673204349 * 1880065715225221
3923,10,2,x^20 + x^19 + 116,2^4 * 3^2 * 5^2 * 11 * 17 * 37 * 53 * 109 * 181 * 1451 * 68141 * 90529 * 1745351 * 163273814411 * 4713573894901 * 2380269394884041
3923,11,2,x^22 + x^21 + 34,2^3 * 3^2 * 23 * 37 * 53 * 109 * 419 * 1277 * 760321 * 117856884166879499335023529 * 675898516846955131494979632177211
